onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.493
14	1	CNS	BlueLeft	1	0.572
18.5	1	ICS	RedLeft	1	0.551
23	1	CS	BlueLeft	1	0.482
27.5	1	CNS	BlueRight	1	0.629
33	1	ICS	RedLeft	1	0.835
38.5	1	ICNS	RedLeft	1	0.675
41	1	CS	BlueRight	1	0.804
43.5	1	CNS	BlueLeft	1	0.517
48	1	ICS	RedRight	1	0.823
52.5	1	ICNS	RedRight	1	0.594
56	1	CS	BlueRight	1	0.577
58.5	1	ICS	RedLeft	1	0.824
61	1	ICNS	RedLeft	1	0.601
66.5	1	ICNS	RedRight	1	0.68
70	1	CS	BlueRight	1	0.654
73.5	1	ICS	RedRight	1	0.644
77	1	ICNS	RedLeft	1	0.602
80.5	1	CS	BlueRight	1	0.751
84	1	CNS	BlueLeft	1	0.556
89.5	1	CNS	BlueRight	1	0.556
95	1	ICS	RedRight	1	0.587
98.5	1	ICNS	RedLeft	1	0.457
104	1	CS	BlueLeft	1	0.585
106.5	1	ICS	RedLeft	1	0.546
110	1	ICNS	RedLeft	1	0.68
112.5	1	ICNS	RedRight	1	0.632
116	1	CS	BlueRight	1	0.702
118.5	1	CNS	BlueRight	1	0.366
123	1	CNS	BlueLeft	1	0.579
128.5	1	ICS	RedRight	1	0.633
134	1	ICNS	RedLeft	1	0.52
136.5	1	CS	BlueRight	0	0.512
141	1	CNS	BlueRight	0	0.715
146.5	1	ICS	RedLeft	1	0.947
151	1	ICNS	RedRight	1	0.638
155.5	1	CS	BlueLeft	1	0.608
158	1	CNS	BlueLeft	1	0.513
160.5	1	CNS	BlueLeft	1	0.402
165	1	ICS	RedLeft	1	0.7
168.5	1	ICNS	RedLeft	1	0.802
172	1	CS	BlueLeft	1	0.48
174.5	1	CNS	BlueLeft	1	0.424
179	1	CNS	BlueRight	1	0.723
183.5	1	ICS	RedLeft	1	0.669
188	1	ICNS	RedLeft	1	0.584
190.5	1	CS	BlueLeft	1	0.656
195	1	CNS	BlueRight	1	0.662
200.5	1	ICS	RedRight	1	0.811
203	1	CS	BlueLeft	1	0.851
206.5	1	CNS	BlueRight	1	0.657
210	1	ICS	RedRight	1	0.695
214.5	1	ICNS	RedRight	1	0.578
218	1	CS	BlueRight	1	0.647
223.5	1	ICS	RedLeft	1	0.687
227	1	ICNS	RedRight	1	0.541
232.5	1	CS	BlueLeft	1	0.795
237	1	CNS	BlueLeft	1	0.606
240.5	1	CNS	BlueLeft	1	0.516
244	1	ICS	RedLeft	1	0.625
249.5	1	ICNS	RedRight	1	0.642
253	1	CS	BlueLeft	1	0.575
257.5	1	CNS	BlueRight	1	0.754
263	1	ICS	RedRight	1	0.609
265.5	1	ICNS	RedLeft	1	0.642
270	1	ICNS	RedRight	1	0.589
273.5	1	CS	BlueRight	1	0.443
279	1	CNS	BlueRight	1	0.507
283.5	1	ICS	RedRight	1	0.62
289	1	ICNS	RedLeft	1	0.596
294.5	1	CS	BlueLeft	1	0.611
297	1	ICS	RedRight	1	0.589
299.5	1	ICNS	RedRight	1	0.693
302	1	CS	BlueRight	1	0.63
304.5	1	CNS	BlueLeft	1	0.542
310	1	CNS	BlueRight	1	0.422
313.5	1	ICS	RedLeft	1	0.531
316	1	ICNS	RedRight	1	0.573
320.5	1	CS	BlueLeft	1	0.687
326	1	ICS	RedRight	1	0.558
