onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.562
14	1	CNS	BlueLeft	0	0
18.5	1	ICS	RedLeft	1	0.484
23	1	CS	BlueLeft	1	0.502
27.5	1	CNS	BlueRight	1	0.433
33	1	ICS	RedLeft	1	0.473
38.5	1	ICNS	RedLeft	1	0.584
41	1	CS	BlueRight	1	0.618
43.5	1	CNS	BlueLeft	1	0.434
48	1	ICS	RedRight	1	0.508
52.5	1	ICNS	RedRight	1	0.743
56	1	CS	BlueRight	1	0.541
58.5	1	ICS	RedLeft	1	0.47
61	1	ICNS	RedLeft	1	0.43
66.5	1	ICNS	RedRight	1	0.494
70	1	CS	BlueRight	1	0.668
73.5	1	ICS	RedRight	1	0.433
77	1	ICNS	RedLeft	1	0.407
80.5	1	CS	BlueRight	1	0.477
84	1	CNS	BlueLeft	1	0.497
89.5	1	CNS	BlueRight	1	0.465
95	1	ICS	RedRight	1	0.441
98.5	1	ICNS	RedLeft	1	0.423
104	1	CS	BlueLeft	1	0.446
106.5	1	ICS	RedLeft	1	0.511
110	1	ICNS	RedLeft	1	0.405
112.5	1	ICNS	RedRight	1	0.445
116	1	CS	BlueRight	1	0.523
118.5	1	CNS	BlueRight	1	0.419
123	1	CNS	BlueLeft	1	0.414
128.5	1	ICS	RedRight	1	0.454
134	1	ICNS	RedLeft	1	0.414
136.5	1	CS	BlueRight	1	0.543
141	1	CNS	BlueRight	1	0.393
146.5	1	ICS	RedLeft	1	0.449
151	1	ICNS	RedRight	1	0.403
155.5	1	CS	BlueLeft	1	0.414
158	1	CNS	BlueLeft	1	0.366
160.5	1	CNS	BlueLeft	1	0.327
165	1	ICS	RedLeft	1	0.393
168.5	1	ICNS	RedLeft	1	0.415
172	1	CS	BlueLeft	1	0.492
174.5	1	CNS	BlueLeft	1	0.421
179	1	CNS	BlueRight	1	0.416
183.5	1	ICS	RedLeft	1	0.435
188	1	ICNS	RedLeft	1	0.349
190.5	1	CS	BlueLeft	1	0.478
195	1	CNS	BlueRight	1	0.401
200.5	1	ICS	RedRight	1	0.456
203	1	CS	BlueLeft	1	0.465
206.5	1	CNS	BlueRight	1	0.518
210	1	ICS	RedRight	1	0.396
214.5	1	ICNS	RedRight	1	0.575
218	1	CS	BlueRight	1	0.532
223.5	1	ICS	RedLeft	1	0.459
227	1	ICNS	RedRight	1	0.409
232.5	1	CS	BlueLeft	1	0.505
237	1	CNS	BlueLeft	1	0.444
240.5	1	CNS	BlueLeft	1	0.393
244	1	ICS	RedLeft	1	0.519
249.5	1	ICNS	RedRight	1	0.391
253	1	CS	BlueLeft	1	0.541
257.5	1	CNS	BlueRight	1	0.407
263	1	ICS	RedRight	1	0.415
265.5	1	ICNS	RedLeft	1	0.552
270	1	ICNS	RedRight	1	0.426
273.5	1	CS	BlueRight	1	0.52
279	1	CNS	BlueRight	1	0.376
283.5	1	ICS	RedRight	1	0.362
289	1	ICNS	RedLeft	1	0.449
294.5	1	CS	BlueLeft	1	0.513
297	1	ICS	RedRight	1	0.482
299.5	1	ICNS	RedRight	1	0.338
302	1	CS	BlueRight	1	0.499
304.5	1	CNS	BlueLeft	1	0.556
310	1	CNS	BlueRight	1	0.435
313.5	1	ICS	RedLeft	1	0.441
316	1	ICNS	RedRight	1	0.401
320.5	1	CS	BlueLeft	1	0.492
326	1	ICS	RedRight	1	0.484
