onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.352
12	1	ICNS	BlueLeft	0	0.357
14.5	1	CS	RedLeft	1	0.478
17	1	ICS	BlueLeft	1	0.415
20.5	1	ICNS	BlueRight	1	0.5
24	1	CS	RedLeft	1	0.41
27.5	1	CNS	RedLeft	1	0.4
31	1	ICS	BlueRight	1	0.429
36.5	1	ICNS	BlueLeft	1	0.388
41	1	CS	RedRight	1	0.471
44.5	1	CNS	RedRight	1	0.404
50	1	ICS	BlueRight	1	0.364
52.5	1	CS	RedLeft	1	0.477
56	1	CNS	RedLeft	1	0.411
58.5	1	CNS	RedRight	1	0.499
62	1	ICS	BlueRight	1	0.369
67.5	1	CS	RedRight	1	0.497
71	1	CNS	RedLeft	1	0.375
75.5	1	ICS	BlueRight	1	0.377
78	1	ICNS	BlueLeft	1	0.451
80.5	1	ICNS	BlueRight	1	0.395
83	1	CS	RedRight	1	0.437
86.5	1	CNS	RedLeft	1	0.368
91	1	ICS	BlueLeft	1	0.395
96.5	1	CS	RedLeft	1	0.398
99	1	CNS	RedLeft	1	0.363
104.5	1	CNS	RedRight	1	0.435
110	1	ICS	BlueRight	1	0.387
114.5	1	ICNS	BlueRight	1	0.373
117	1	ICNS	BlueLeft	1	0.398
119.5	1	CS	RedRight	1	0.487
125	1	CNS	RedLeft	1	0.454
130.5	1	ICS	BlueRight	1	0.373
134	1	ICNS	BlueRight	1	0.363
137.5	1	CS	RedLeft	1	0.561
140	1	CNS	RedRight	1	0.529
145.5	1	ICS	BlueLeft	1	0.401
150	1	ICNS	BlueLeft	1	0.388
152.5	1	ICNS	BlueLeft	1	0.381
157	1	CS	RedLeft	1	0.48
159.5	1	CNS	RedLeft	1	0.4
164	1	ICS	BlueLeft	1	0.45
168.5	1	ICNS	BlueLeft	1	0.461
173	1	ICNS	BlueRight	1	0.351
176.5	1	CS	RedLeft	1	0.469
180	1	CNS	RedLeft	1	0.389
182.5	1	ICS	BlueLeft	1	0.371
187	1	ICNS	BlueRight	1	0.382
189.5	1	CS	RedRight	1	0.43
195	1	ICS	BlueLeft	1	0.375
197.5	1	ICNS	BlueRight	1	0.359
200	1	CS	RedRight	1	0.433
204.5	1	CNS	RedRight	1	0.411
210	1	ICS	BlueRight	1	0.402
213.5	1	CS	RedLeft	1	0.519
219	1	CNS	RedRight	1	0.399
223.5	1	ICS	BlueLeft	1	0.386
229	1	ICNS	BlueLeft	1	0.369
233.5	1	ICNS	BlueLeft	1	0.364
238	1	CS	RedLeft	1	0.471
242.5	1	CNS	RedRight	1	0.402
245	1	ICS	BlueLeft	1	0.33
250.5	1	ICNS	BlueRight	1	0.41
256	1	CS	RedRight	1	0.401
258.5	1	CNS	RedLeft	1	0.346
262	1	CNS	RedRight	1	0.375
267.5	1	ICS	BlueRight	1	0.407
272	1	ICNS	BlueRight	1	0.37
275.5	1	CS	RedRight	1	0.487
280	1	CNS	RedLeft	1	0.386
284.5	1	ICS	BlueLeft	1	0.421
287	1	CS	RedRight	1	0.462
292.5	1	CNS	RedRight	1	0.381
298	1	ICS	BlueRight	1	0.364
303.5	1	ICNS	BlueLeft	1	0.38
307	1	ICNS	BlueRight	1	0.346
311.5	1	CS	RedLeft	0	0.405
317	1	CNS	RedRight	1	0.396
320.5	1	ICS	BlueLeft	1	0.426
324	1	CS	RedRight	1	0.48
