onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.507
14	1	ICNS	BlueLeft	1	0.426
18.5	1	ICNS	BlueRight	1	0.429
23	1	CS	RedRight	1	0.479
27.5	1	CNS	RedLeft	1	0.37
33	1	ICS	BlueRight	1	0.346
38.5	1	CS	RedLeft	1	0.449
41	1	CNS	RedRight	1	0.45
43.5	1	CNS	RedLeft	1	0.387
48	1	ICS	BlueRight	1	0.317
52.5	1	ICNS	BlueRight	1	0.352
56	1	CS	RedRight	1	0.437
58.5	1	CNS	RedLeft	1	0.368
61	1	CNS	RedLeft	1	0.367
66.5	1	ICS	BlueRight	1	0.414
70	1	CS	RedLeft	1	0.435
73.5	1	ICS	BlueLeft	1	0.489
77	1	ICNS	BlueRight	1	0.391
80.5	1	CS	RedLeft	1	0.381
84	1	CNS	RedLeft	1	0.363
89.5	1	ICS	BlueRight	1	0.346
95	1	CS	RedRight	0	0.322
98.5	1	CNS	RedRight	1	0.423
104	1	ICS	BlueRight	1	0.391
106.5	1	ICNS	BlueLeft	1	0.439
110	1	CS	RedLeft	1	0.477
112.5	1	CNS	RedLeft	1	0.374
116	1	ICS	BlueLeft	1	0.379
118.5	1	ICNS	BlueLeft	1	0.399
123	1	ICNS	BlueLeft	1	0.423
128.5	1	CS	RedRight	1	0.479
134	1	ICS	BlueLeft	1	0.406
136.5	1	ICNS	BlueRight	1	0.367
141	1	CS	RedLeft	1	0.578
146.5	1	CNS	RedRight	1	0.4
151	1	CNS	RedLeft	1	0.451
155.5	1	ICS	BlueLeft	1	0.414
158	1	ICNS	BlueLeft	1	0.407
160.5	1	ICNS	BlueRight	1	0.463
165	1	CS	RedRight	1	0.466
168.5	1	CNS	RedRight	1	0.384
172	1	ICS	BlueRight	1	0.373
174.5	1	CS	RedRight	1	0.454
179	1	ICS	BlueLeft	1	0.417
183.5	1	ICNS	BlueLeft	1	0.388
188	1	ICNS	BlueRight	1	0.373
190.5	1	CS	RedRight	1	0.47
195	1	CNS	RedLeft	0	0.457
200.5	1	ICS	BlueRight	1	0.552
203	1	ICNS	BlueRight	1	0.425
206.5	1	CS	RedRight	1	0.471
210	1	ICS	BlueLeft	1	0.428
214.5	1	ICNS	BlueLeft	1	0.447
218	1	ICNS	BlueLeft	1	0.405
223.5	1	CS	RedLeft	1	0.469
227	1	CNS	RedRight	1	0.402
232.5	1	ICS	BlueLeft	1	0.473
237	1	ICNS	BlueLeft	1	0.404
240.5	1	CS	RedLeft	1	0.418
244	1	CNS	RedRight	1	0.471
249.5	1	ICS	BlueRight	1	0.407
253	1	ICNS	BlueLeft	1	0.421
257.5	1	CS	RedLeft	1	0.464
263	1	CNS	RedRight	1	0.391
265.5	1	ICS	BlueRight	1	0.4
270	1	CS	RedLeft	1	0.394
273.5	1	CNS	RedRight	1	0.424
279	1	CNS	RedLeft	1	0.399
283.5	1	ICS	BlueRight	1	0.41
289	1	ICNS	BlueRight	1	0.37
294.5	1	CS	RedRight	1	0.531
297	1	CNS	RedRight	1	0.371
299.5	1	ICS	BlueLeft	1	0.475
302	1	ICNS	BlueRight	1	0.412
304.5	1	ICNS	BlueRight	1	0.356
310	1	CS	RedRight	1	0.38
313.5	1	CNS	RedLeft	1	0.426
316	1	CNS	RedRight	1	0.482
320.5	1	ICS	BlueLeft	1	0.404
326	1	CS	RedLeft	1	0.388
