onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.725
14	1	ICNS	BlueLeft	1	0.717
18.5	1	ICNS	BlueRight	1	0.6
23	1	CS	RedRight	1	0.635
27.5	1	CNS	RedLeft	1	0.517
33	1	ICS	BlueRight	1	0.645
38.5	1	CS	RedLeft	1	0.614
41	1	CNS	RedRight	1	0.574
43.5	1	CNS	RedLeft	1	0.583
48	1	ICS	BlueRight	1	0.77
52.5	1	ICNS	BlueRight	1	0.619
56	1	CS	RedRight	1	0.561
58.5	1	CNS	RedLeft	1	0.618
61	1	CNS	RedLeft	1	0.475
66.5	1	ICS	BlueRight	1	0.571
70	1	CS	RedLeft	1	0.545
73.5	1	ICS	BlueLeft	1	0.655
77	1	ICNS	BlueRight	1	0.492
80.5	1	CS	RedLeft	1	0.61
84	1	CNS	RedLeft	1	0.672
89.5	1	ICS	BlueRight	1	0.527
95	1	CS	RedRight	1	0.623
98.5	1	CNS	RedRight	1	0.621
104	1	ICS	BlueRight	1	0.661
106.5	1	ICNS	BlueLeft	1	0.573
110	1	CS	RedLeft	1	0.603
112.5	1	CNS	RedLeft	1	0.588
116	1	ICS	BlueLeft	1	0.585
118.5	1	ICNS	BlueLeft	1	0.522
123	1	ICNS	BlueLeft	1	1.138
128.5	1	CS	RedRight	1	0.605
134	1	ICS	BlueLeft	1	0.997
136.5	1	ICNS	BlueRight	1	0.901
141	1	CS	RedLeft	1	0.68
146.5	1	CNS	RedRight	1	0.535
151	1	CNS	RedLeft	1	0.634
155.5	1	ICS	BlueLeft	1	0.493
158	1	ICNS	BlueLeft	1	0.622
160.5	1	ICNS	BlueRight	1	0.551
165	1	CS	RedRight	1	1.087
168.5	1	CNS	RedRight	1	0.599
172	1	ICS	BlueRight	1	0.501
174.5	1	CS	RedRight	1	0.678
179	1	ICS	BlueLeft	1	0.569
183.5	1	ICNS	BlueLeft	1	0.643
188	1	ICNS	BlueRight	1	0.558
190.5	1	CS	RedRight	1	0.614
195	1	CNS	RedLeft	1	0.601
200.5	1	ICS	BlueRight	1	0.657
203	1	ICNS	BlueRight	1	0.61
206.5	1	CS	RedRight	1	0.567
210	1	ICS	BlueLeft	1	0.637
214.5	1	ICNS	BlueLeft	1	0.632
218	1	ICNS	BlueLeft	1	0.622
223.5	1	CS	RedLeft	1	0.669
227	1	CNS	RedRight	1	0.627
232.5	1	ICS	BlueLeft	1	0.563
237	1	ICNS	BlueLeft	1	0.55
240.5	1	CS	RedLeft	1	0.587
244	1	CNS	RedRight	1	0.713
249.5	1	ICS	BlueRight	1	0.538
253	1	ICNS	BlueLeft	1	0.871
257.5	1	CS	RedLeft	1	0.61
263	1	CNS	RedRight	1	0.553
265.5	1	ICS	BlueRight	1	0.514
270	1	CS	RedLeft	1	0.556
273.5	1	CNS	RedRight	1	0.602
279	1	CNS	RedLeft	1	0.506
283.5	1	ICS	BlueRight	1	0.533
289	1	ICNS	BlueRight	1	0.541
294.5	1	CS	RedRight	1	0.653
297	1	CNS	RedRight	1	0.566
299.5	1	ICS	BlueLeft	1	0.663
302	1	ICNS	BlueRight	1	0.543
304.5	1	ICNS	BlueRight	1	0.688
310	1	CS	RedRight	1	0.703
313.5	1	CNS	RedLeft	1	0.597
316	1	CNS	RedRight	1	0.517
320.5	1	ICS	BlueLeft	1	0.584
326	1	CS	RedLeft	1	0.568
