onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.768
12	1	ICNS	BlueLeft	1	0.517
14.5	1	CS	RedLeft	1	0.582
17	1	ICS	BlueLeft	1	0.831
20.5	1	ICNS	BlueRight	1	0.732
24	1	CS	RedLeft	1	0.594
27.5	1	CNS	RedLeft	1	0.56
31	1	ICS	BlueRight	1	0.597
36.5	1	ICNS	BlueLeft	1	0.63
41	1	CS	RedRight	1	0.592
44.5	1	CNS	RedRight	1	0.541
50	1	ICS	BlueRight	1	0.541
52.5	1	CS	RedLeft	1	0.63
56	1	CNS	RedLeft	1	0.579
58.5	1	CNS	RedRight	1	0.581
62	1	ICS	BlueRight	1	0.515
67.5	1	CS	RedRight	1	0.618
71	1	CNS	RedLeft	1	0.36
75.5	1	ICS	BlueRight	1	0.539
78	1	ICNS	BlueLeft	1	0.603
80.5	1	ICNS	BlueRight	1	0.517
83	1	CS	RedRight	1	0.493
86.5	1	CNS	RedLeft	1	0.563
91	1	ICS	BlueLeft	1	0.661
96.5	1	CS	RedLeft	1	0.485
99	1	CNS	RedLeft	1	0.485
104.5	1	CNS	RedRight	1	0.589
110	1	ICS	BlueRight	1	0.509
114.5	1	ICNS	BlueRight	1	0.592
117	1	ICNS	BlueLeft	1	0.609
119.5	1	CS	RedRight	1	0.961
125	1	CNS	RedLeft	1	0.546
130.5	1	ICS	BlueRight	1	0.49
134	1	ICNS	BlueRight	1	0.607
137.5	1	CS	RedLeft	1	0.652
140	1	CNS	RedRight	1	0.461
145.5	1	ICS	BlueLeft	1	0.653
150	1	ICNS	BlueLeft	0	0.52
152.5	1	ICNS	BlueLeft	1	0.609
157	1	CS	RedLeft	1	0.819
159.5	1	CNS	RedLeft	1	0.564
164	1	ICS	BlueLeft	1	0.631
168.5	1	ICNS	BlueLeft	1	0.626
173	1	ICNS	BlueRight	1	0.555
176.5	1	CS	RedLeft	1	0.713
180	1	CNS	RedLeft	1	0.615
182.5	1	ICS	BlueLeft	1	0.664
187	1	ICNS	BlueRight	1	0.587
189.5	1	CS	RedRight	1	1.009
195	1	ICS	BlueLeft	1	0.587
197.5	1	ICNS	BlueRight	1	0.508
200	1	CS	RedRight	1	0.661
204.5	1	CNS	RedRight	1	0.64
210	1	ICS	BlueRight	1	0.672
213.5	1	CS	RedLeft	1	0.717
219	1	CNS	RedRight	1	0.637
223.5	1	ICS	BlueLeft	1	0.607
229	1	ICNS	BlueLeft	1	0.487
233.5	1	ICNS	BlueLeft	1	0.538
238	1	CS	RedLeft	1	0.661
242.5	1	CNS	RedRight	1	0.544
245	1	ICS	BlueLeft	1	0.608
250.5	1	ICNS	BlueRight	1	0.505
256	1	CS	RedRight	1	0.632
258.5	1	CNS	RedLeft	1	0.433
262	1	CNS	RedRight	1	0.558
267.5	1	ICS	BlueRight	1	0.574
272	1	ICNS	BlueRight	1	0.497
275.5	1	CS	RedRight	1	0.727
280	1	CNS	RedLeft	1	0.674
284.5	1	ICS	BlueLeft	1	1.074
287	1	CS	RedRight	1	0.605
292.5	1	CNS	RedRight	1	0.741
298	1	ICS	BlueRight	1	0.567
303.5	1	ICNS	BlueLeft	1	0.676
307	1	ICNS	BlueRight	1	0.514
311.5	1	CS	RedLeft	1	0.717
317	1	CNS	RedRight	1	0.581
320.5	1	ICS	BlueLeft	1	0.714
324	1	CS	RedRight	1	0.68
