onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.641
14	1	CNS	BlueLeft	1	0.665
18.5	1	CNS	BlueRight	1	0.691
23	1	ICS	RedRight	1	0.806
27.5	1	ICNS	RedLeft	1	0.897
33	1	CS	BlueRight	1	0.792
38.5	1	ICS	RedLeft	1	0.688
41	1	ICNS	RedRight	1	0.625
43.5	1	ICNS	RedLeft	1	0.626
48	1	CS	BlueRight	1	0.652
52.5	1	CNS	BlueRight	1	0.527
56	1	ICS	RedRight	1	0.592
58.5	1	ICNS	RedLeft	1	0.701
61	1	ICNS	RedLeft	1	0.662
66.5	1	CS	BlueRight	0	0.607
70	1	ICS	RedLeft	1	0.755
73.5	1	CS	BlueLeft	1	0.785
77	1	CNS	BlueRight	1	0.718
80.5	1	ICS	RedLeft	1	0.556
84	1	ICNS	RedLeft	1	0.698
89.5	1	CS	BlueRight	0	0.697
95	1	ICS	RedRight	0	0.729
98.5	1	ICNS	RedRight	1	1.251
104	1	CS	BlueRight	1	0.726
106.5	1	CNS	BlueLeft	1	0.974
110	1	ICS	RedLeft	1	0.636
112.5	1	ICNS	RedLeft	0	0.597
116	1	CS	BlueLeft	1	0.706
118.5	1	CNS	BlueLeft	1	0.859
123	1	CNS	BlueLeft	1	0.822
128.5	1	ICS	RedRight	1	0.798
134	1	CS	BlueLeft	1	1.218
136.5	1	CNS	BlueRight	1	0.646
141	1	ICS	RedLeft	1	0.712
146.5	1	ICNS	RedRight	1	1.133
151	1	ICNS	RedLeft	1	0.571
155.5	1	CS	BlueLeft	1	0.734
158	1	CNS	BlueLeft	1	1.155
160.5	1	CNS	BlueRight	1	1.46
165	1	ICS	RedRight	1	0.634
168.5	1	ICNS	RedRight	1	0.735
172	1	CS	BlueRight	1	0.853
174.5	1	ICS	RedRight	1	0.614
179	1	CS	BlueLeft	1	1.437
183.5	1	CNS	BlueLeft	1	0.923
188	1	CNS	BlueRight	1	0.78
190.5	1	ICS	RedRight	1	1.148
195	1	ICNS	RedLeft	1	0.65
200.5	1	CS	BlueRight	1	1.229
203	1	CNS	BlueRight	1	0.744
206.5	1	ICS	RedRight	1	0.534
210	1	CS	BlueLeft	1	1.05
214.5	1	CNS	BlueLeft	1	0.582
218	1	CNS	BlueLeft	1	0.508
223.5	1	ICS	RedLeft	1	0.534
227	1	ICNS	RedRight	1	0.697
232.5	1	CS	BlueLeft	1	0.897
237	1	CNS	BlueLeft	1	1.257
240.5	1	ICS	RedLeft	1	0.569
244	1	ICNS	RedRight	1	0.583
249.5	1	CS	BlueRight	1	0.631
253	1	CNS	BlueLeft	1	0.62
257.5	1	ICS	RedLeft	1	0.607
263	1	ICNS	RedRight	1	0.583
265.5	1	CS	BlueRight	1	0.591
270	1	ICS	RedLeft	1	0.626
273.5	1	ICNS	RedRight	1	0.767
279	1	ICNS	RedLeft	1	0.703
283.5	1	CS	BlueRight	1	0.986
289	1	CNS	BlueRight	1	0.537
294.5	1	ICS	RedRight	1	0.561
297	1	ICNS	RedRight	1	0.785
299.5	1	CS	BlueLeft	1	0.842
302	1	CNS	BlueRight	1	0.626
304.5	1	CNS	BlueRight	0	0
310	1	ICS	RedRight	1	0.595
313.5	1	ICNS	RedLeft	1	0.755
316	1	ICNS	RedRight	1	1.238
320.5	1	CS	BlueLeft	1	1.217
326	1	ICS	RedLeft	1	0.524
