onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.79
14	1	CNS	BlueLeft	1	0.782
18.5	1	ICS	RedLeft	1	0.577
23	1	CS	BlueLeft	1	0.786
27.5	1	CNS	BlueRight	1	0.622
33	1	ICS	RedLeft	1	0.597
38.5	1	ICNS	RedLeft	1	0.916
41	1	CS	BlueRight	1	1.234
43.5	1	CNS	BlueLeft	1	0.702
48	1	ICS	RedRight	1	0.648
52.5	1	ICNS	RedRight	1	1.096
56	1	CS	BlueRight	1	0.641
58.5	1	ICS	RedLeft	1	0.577
61	1	ICNS	RedLeft	1	0.626
66.5	1	ICNS	RedRight	1	0.842
70	1	CS	BlueRight	1	0.639
73.5	1	ICS	RedRight	1	0.693
77	1	ICNS	RedLeft	1	0.643
80.5	1	CS	BlueRight	1	0.776
84	1	CNS	BlueLeft	1	0.646
89.5	1	CNS	BlueRight	1	0.702
95	1	ICS	RedRight	1	0.661
98.5	1	ICNS	RedLeft	1	1.136
104	1	CS	BlueLeft	1	0.579
106.5	1	ICS	RedLeft	1	0.732
110	1	ICNS	RedLeft	1	0.657
112.5	1	ICNS	RedRight	1	0.889
116	1	CS	BlueRight	1	0.695
118.5	1	CNS	BlueRight	1	0.496
123	1	CNS	BlueLeft	1	0.634
128.5	1	ICS	RedRight	1	0.642
134	1	ICNS	RedLeft	1	0.953
136.5	1	CS	BlueRight	1	1.431
141	1	CNS	BlueRight	1	0.778
146.5	1	ICS	RedLeft	1	0.532
151	1	ICNS	RedRight	1	0.839
155.5	1	CS	BlueLeft	1	1.25
158	1	CNS	BlueLeft	1	0.523
160.5	1	CNS	BlueLeft	1	0.587
165	1	ICS	RedLeft	1	0.549
168.5	1	ICNS	RedLeft	1	0.667
172	1	CS	BlueLeft	1	0.777
174.5	1	CNS	BlueLeft	1	0.705
179	1	CNS	BlueRight	1	1.041
183.5	1	ICS	RedLeft	1	0.719
188	1	ICNS	RedLeft	1	0.714
190.5	1	CS	BlueLeft	1	0.85
195	1	CNS	BlueRight	1	0.597
200.5	1	ICS	RedRight	1	0.709
203	1	CS	BlueLeft	1	0.854
206.5	1	CNS	BlueRight	1	0.563
210	1	ICS	RedRight	1	0.535
214.5	1	ICNS	RedRight	1	0.642
218	1	CS	BlueRight	1	0.576
223.5	1	ICS	RedLeft	1	0.744
227	1	ICNS	RedRight	1	0.605
232.5	1	CS	BlueLeft	1	0.765
237	1	CNS	BlueLeft	1	0.984
240.5	1	CNS	BlueLeft	1	0.926
244	1	ICS	RedLeft	1	0.507
249.5	1	ICNS	RedRight	1	0.603
253	1	CS	BlueLeft	1	1.173
257.5	1	CNS	BlueRight	1	0.715
263	1	ICS	RedRight	1	0.603
265.5	1	ICNS	RedLeft	1	0.596
270	1	ICNS	RedRight	1	0.566
273.5	1	CS	BlueRight	1	0.692
279	1	CNS	BlueRight	1	0.587
283.5	1	ICS	RedRight	1	0.566
289	1	ICNS	RedLeft	1	0.83
294.5	1	CS	BlueLeft	1	0.622
297	1	ICS	RedRight	1	0.83
299.5	1	ICNS	RedRight	1	0.59
302	1	CS	BlueRight	1	0.543
304.5	1	CNS	BlueLeft	1	0.687
310	1	CNS	BlueRight	1	0.631
313.5	1	ICS	RedLeft	1	1.082
316	1	ICNS	RedRight	1	0.541
320.5	1	CS	BlueLeft	1	0.64
326	1	ICS	RedRight	1	0.544
