onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.352
14	1	CNS	BlueLeft	1	0.559
18.5	1	ICS	RedLeft	1	0.594
23	1	CS	BlueLeft	1	0.485
27.5	1	CNS	BlueRight	1	0.432
33	1	ICS	RedLeft	1	0.751
38.5	1	ICNS	RedLeft	1	0.615
41	1	CS	BlueRight	1	0.583
43.5	1	CNS	BlueLeft	1	0.407
48	1	ICS	RedRight	1	0.554
52.5	1	ICNS	RedRight	1	0.501
56	1	CS	BlueRight	1	0.571
58.5	1	ICS	RedLeft	1	0.579
61	1	ICNS	RedLeft	1	0.488
66.5	1	ICNS	RedRight	1	0.5
70	1	CS	BlueRight	1	0.578
73.5	1	ICS	RedRight	1	0.615
77	1	ICNS	RedLeft	1	0.508
80.5	1	CS	BlueRight	1	0.762
84	1	CNS	BlueLeft	1	0.632
89.5	1	CNS	BlueRight	1	0.519
95	1	ICS	RedRight	1	0.535
98.5	1	ICNS	RedLeft	1	0.429
104	1	CS	BlueLeft	1	0.524
106.5	1	ICS	RedLeft	1	0.557
110	1	ICNS	RedLeft	1	0.474
112.5	1	ICNS	RedRight	1	0.627
116	1	CS	BlueRight	1	0.505
118.5	1	CNS	BlueRight	1	0.441
123	1	CNS	BlueLeft	1	0.436
128.5	1	ICS	RedRight	1	0.524
134	1	ICNS	RedLeft	1	0.499
136.5	1	CS	BlueRight	1	0.517
141	1	CNS	BlueRight	1	0.414
146.5	1	ICS	RedLeft	1	1.011
151	1	ICNS	RedRight	1	0.633
155.5	1	CS	BlueLeft	1	0.66
158	1	CNS	BlueLeft	1	0.516
160.5	1	CNS	BlueLeft	1	0.445
165	1	ICS	RedLeft	1	0.512
168.5	1	ICNS	RedLeft	1	0.501
172	1	CS	BlueLeft	1	0.754
174.5	1	CNS	BlueLeft	1	0.444
179	1	CNS	BlueRight	1	0.422
183.5	1	ICS	RedLeft	1	0.633
188	1	ICNS	RedLeft	1	0.482
190.5	1	CS	BlueLeft	1	0.707
195	1	CNS	BlueRight	1	0.614
200.5	1	ICS	RedRight	1	0.613
203	1	CS	BlueLeft	1	0.655
206.5	1	CNS	BlueRight	1	0.412
210	1	ICS	RedRight	1	0.609
214.5	1	ICNS	RedRight	1	0.572
218	1	CS	BlueRight	1	0.594
223.5	1	ICS	RedLeft	1	0.618
227	1	ICNS	RedRight	1	0.672
232.5	1	CS	BlueLeft	1	0.663
237	1	CNS	BlueLeft	1	0.721
240.5	1	CNS	BlueLeft	1	0.543
244	1	ICS	RedLeft	1	0.48
249.5	1	ICNS	RedRight	1	0.86
253	1	CS	BlueLeft	1	0.666
257.5	1	CNS	BlueRight	1	0.628
263	1	ICS	RedRight	1	0.565
265.5	1	ICNS	RedLeft	1	0.685
270	1	ICNS	RedRight	1	0.664
273.5	1	CS	BlueRight	1	0.605
279	1	CNS	BlueRight	1	0.663
283.5	1	ICS	RedRight	1	0.552
289	1	ICNS	RedLeft	1	0.639
294.5	1	CS	BlueLeft	1	0.575
297	1	ICS	RedRight	1	0.639
299.5	1	ICNS	RedRight	1	0.584
302	1	CS	BlueRight	1	0.584
304.5	1	CNS	BlueLeft	0	0
310	1	CNS	BlueRight	1	0.561
313.5	1	ICS	RedLeft	1	0.575
316	1	ICNS	RedRight	1	0.439
320.5	1	CS	BlueLeft	0	0
326	1	ICS	RedRight	1	0.418
