onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.661
14	1	ICNS	BlueLeft	1	0.565
18.5	1	ICNS	BlueRight	1	0.576
23	1	CS	RedRight	1	0.514
27.5	1	CNS	RedLeft	1	0.42
33	1	ICS	BlueRight	1	0.388
38.5	1	CS	RedLeft	1	0.588
41	1	CNS	RedRight	1	0.501
43.5	1	CNS	RedLeft	1	0.423
48	1	ICS	BlueRight	0	0.496
52.5	1	ICNS	BlueRight	1	0.476
56	1	CS	RedRight	1	0.497
58.5	1	CNS	RedLeft	1	0.593
61	1	CNS	RedLeft	1	0.386
66.5	1	ICS	BlueRight	1	0.338
70	1	CS	RedLeft	1	0.551
73.5	1	ICS	BlueLeft	1	0.581
77	1	ICNS	BlueRight	1	0.499
80.5	1	CS	RedLeft	1	0.544
84	1	CNS	RedLeft	1	0.414
89.5	1	ICS	BlueRight	1	0.509
95	1	CS	RedRight	0	0.613
98.5	1	CNS	RedRight	1	0.538
104	1	ICS	BlueRight	1	0.53
106.5	1	ICNS	BlueLeft	1	0.786
110	1	CS	RedLeft	1	0.8
112.5	1	CNS	RedLeft	1	0.529
116	1	ICS	BlueLeft	1	0.422
118.5	1	ICNS	BlueLeft	1	0.791
123	1	ICNS	BlueLeft	1	0.506
128.5	1	CS	RedRight	1	0.553
134	1	ICS	BlueLeft	1	0.458
136.5	1	ICNS	BlueRight	1	0.594
141	1	CS	RedLeft	1	0.668
146.5	1	CNS	RedRight	1	0.533
151	1	CNS	RedLeft	1	0.574
155.5	1	ICS	BlueLeft	1	0.569
158	1	ICNS	BlueLeft	1	0.706
160.5	1	ICNS	BlueRight	1	0.506
165	1	CS	RedRight	1	0.493
168.5	1	CNS	RedRight	1	0.427
172	1	ICS	BlueRight	1	0.553
174.5	1	CS	RedRight	1	0.505
179	1	ICS	BlueLeft	1	0.491
183.5	1	ICNS	BlueLeft	1	0.478
188	1	ICNS	BlueRight	1	0.537
190.5	1	CS	RedRight	1	0.642
195	1	CNS	RedLeft	0	0.436
200.5	1	ICS	BlueRight	1	0.548
203	1	ICNS	BlueRight	1	0.556
206.5	1	CS	RedRight	0	0.459
210	1	ICS	BlueLeft	1	0.631
214.5	1	ICNS	BlueLeft	1	0.514
218	1	ICNS	BlueLeft	1	0.48
223.5	1	CS	RedLeft	1	0.695
227	1	CNS	RedRight	1	0.461
232.5	1	ICS	BlueLeft	1	0.653
237	1	ICNS	BlueLeft	1	0.464
240.5	1	CS	RedLeft	1	0.677
244	1	CNS	RedRight	1	0.571
249.5	1	ICS	BlueRight	1	0.691
253	1	ICNS	BlueLeft	1	0.568
257.5	1	CS	RedLeft	1	0.538
263	1	CNS	RedRight	1	0.578
265.5	1	ICS	BlueRight	1	0.514
270	1	CS	RedLeft	1	0.701
273.5	1	CNS	RedRight	1	0.547
279	1	CNS	RedLeft	1	0.443
283.5	1	ICS	BlueRight	0	0.541
289	1	ICNS	BlueRight	1	0.573
294.5	1	CS	RedRight	1	0.541
297	1	CNS	RedRight	1	0.566
299.5	1	ICS	BlueLeft	1	0.63
302	1	ICNS	BlueRight	1	0.567
304.5	1	ICNS	BlueRight	1	0.464
310	1	CS	RedRight	1	0.566
313.5	1	CNS	RedLeft	0	0.54
316	1	CNS	RedRight	1	0.548
320.5	1	ICS	BlueLeft	1	0.583
326	1	CS	RedLeft	1	0.711
