onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.47
12	1	ICNS	BlueLeft	1	0.547
14.5	1	CS	RedLeft	1	0.54
17	1	ICS	BlueLeft	1	0.516
20.5	1	ICNS	BlueRight	1	0.514
24	1	CS	RedLeft	1	0.68
27.5	1	CNS	RedLeft	1	0.437
31	1	ICS	BlueRight	1	0.483
36.5	1	ICNS	BlueLeft	1	0.555
41	1	CS	RedRight	1	0.556
44.5	1	CNS	RedRight	1	0.482
50	1	ICS	BlueRight	1	0.49
52.5	1	CS	RedLeft	1	0.546
56	1	CNS	RedLeft	1	0.48
58.5	1	CNS	RedRight	1	0.489
62	1	ICS	BlueRight	1	0.486
67.5	1	CS	RedRight	1	0.478
71	1	CNS	RedLeft	1	0.372
75.5	1	ICS	BlueRight	1	0.503
78	1	ICNS	BlueLeft	1	0.535
80.5	1	ICNS	BlueRight	1	0.496
83	1	CS	RedRight	1	0.464
86.5	1	CNS	RedLeft	1	0.39
91	1	ICS	BlueLeft	1	0.481
96.5	1	CS	RedLeft	1	0.496
99	1	CNS	RedLeft	1	0.801
104.5	1	CNS	RedRight	1	0.44
110	1	ICS	BlueRight	1	0.417
114.5	1	ICNS	BlueRight	1	0.435
117	1	ICNS	BlueLeft	1	0.38
119.5	1	CS	RedRight	1	0.467
125	1	CNS	RedLeft	1	0.427
130.5	1	ICS	BlueRight	1	0.467
134	1	ICNS	BlueRight	1	0.376
137.5	1	CS	RedLeft	1	0.462
140	1	CNS	RedRight	1	0.367
145.5	1	ICS	BlueLeft	1	0.447
150	1	ICNS	BlueLeft	0	0.593
152.5	1	ICNS	BlueLeft	1	0.53
157	1	CS	RedLeft	1	0.581
159.5	1	CNS	RedLeft	1	0.533
164	1	ICS	BlueLeft	1	0.664
168.5	1	ICNS	BlueLeft	1	0.506
173	1	ICNS	BlueRight	1	0.533
176.5	1	CS	RedLeft	1	0.595
180	1	CNS	RedLeft	1	0.657
182.5	1	ICS	BlueLeft	1	0.513
187	1	ICNS	BlueRight	1	0.564
189.5	1	CS	RedRight	1	0.469
195	1	ICS	BlueLeft	1	0.452
197.5	1	ICNS	BlueRight	1	0.557
200	1	CS	RedRight	1	0.445
204.5	1	CNS	RedRight	1	0.432
210	1	ICS	BlueRight	1	0.464
213.5	1	CS	RedLeft	1	0.564
219	1	CNS	RedRight	1	0.468
223.5	1	ICS	BlueLeft	1	0.543
229	1	ICNS	BlueLeft	1	0.511
233.5	1	ICNS	BlueLeft	1	0.498
238	1	CS	RedLeft	1	0.66
242.5	1	CNS	RedRight	1	0.439
245	1	ICS	BlueLeft	1	0.495
250.5	1	ICNS	BlueRight	1	0.495
256	1	CS	RedRight	1	0.519
258.5	1	CNS	RedLeft	1	0.488
262	1	CNS	RedRight	1	0.477
267.5	1	ICS	BlueRight	1	0.477
272	1	ICNS	BlueRight	1	0.464
275.5	1	CS	RedRight	1	0.526
280	1	CNS	RedLeft	1	0.488
284.5	1	ICS	BlueLeft	1	0.595
287	1	CS	RedRight	1	0.579
292.5	1	CNS	RedRight	1	0.499
298	1	ICS	BlueRight	1	0.489
303.5	1	ICNS	BlueLeft	1	0.546
307	1	ICNS	BlueRight	1	0.503
311.5	1	CS	RedLeft	1	0.466
317	1	CNS	RedRight	1	0.513
320.5	1	ICS	BlueLeft	1	0.591
324	1	CS	RedRight	1	0.557
