onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.611
14	1	ICNS	BlueLeft	1	0.723
18.5	1	ICNS	BlueRight	1	0.598
23	1	CS	RedRight	1	0.504
27.5	1	CNS	RedLeft	1	0.635
33	1	ICS	BlueRight	1	0.619
38.5	1	CS	RedLeft	1	0.578
41	1	CNS	RedRight	1	0.531
43.5	1	CNS	RedLeft	1	0.42
48	1	ICS	BlueRight	1	0.573
52.5	1	ICNS	BlueRight	1	0.544
56	1	CS	RedRight	1	0.582
58.5	1	CNS	RedLeft	1	0.43
61	1	CNS	RedLeft	1	0.399
66.5	1	ICS	BlueRight	1	0.543
70	1	CS	RedLeft	1	0.508
73.5	1	ICS	BlueLeft	1	0.57
77	1	ICNS	BlueRight	1	0.488
80.5	1	CS	RedLeft	1	0.413
84	1	CNS	RedLeft	1	0.435
89.5	1	ICS	BlueRight	1	0.499
95	1	CS	RedRight	1	0.491
98.5	1	CNS	RedRight	1	0.464
104	1	ICS	BlueRight	1	0.563
106.5	1	ICNS	BlueLeft	0	0.673
110	1	CS	RedLeft	1	0.558
112.5	1	CNS	RedLeft	1	0.415
116	1	ICS	BlueLeft	1	0.589
118.5	1	ICNS	BlueLeft	1	0.645
123	1	ICNS	BlueLeft	1	0.544
128.5	1	CS	RedRight	1	0.472
134	1	ICS	BlueLeft	1	0.526
136.5	1	ICNS	BlueRight	1	0.543
141	1	CS	RedLeft	1	0.602
146.5	1	CNS	RedRight	1	0.521
151	1	CNS	RedLeft	1	0.508
155.5	1	ICS	BlueLeft	1	0.551
158	1	ICNS	BlueLeft	1	0.592
160.5	1	ICNS	BlueRight	1	0.36
165	1	CS	RedRight	1	0.395
168.5	1	CNS	RedRight	1	0.464
172	1	ICS	BlueRight	1	0.59
174.5	1	CS	RedRight	1	0.575
179	1	ICS	BlueLeft	1	0.601
183.5	1	ICNS	BlueLeft	1	0.668
188	1	ICNS	BlueRight	1	0.583
190.5	1	CS	RedRight	1	0.703
195	1	CNS	RedLeft	1	0.554
200.5	1	ICS	BlueRight	1	0.514
203	1	ICNS	BlueRight	1	0.451
206.5	1	CS	RedRight	1	0.456
210	1	ICS	BlueLeft	1	0.478
214.5	1	ICNS	BlueLeft	1	0.489
218	1	ICNS	BlueLeft	1	0.542
223.5	1	CS	RedLeft	1	0.445
227	1	CNS	RedRight	1	0.427
232.5	1	ICS	BlueLeft	1	0.57
237	1	ICNS	BlueLeft	1	0.517
240.5	1	CS	RedLeft	1	0.428
244	1	CNS	RedRight	1	0.473
249.5	1	ICS	BlueRight	1	0.488
253	1	ICNS	BlueLeft	1	0.534
257.5	1	CS	RedLeft	1	0.4
263	1	CNS	RedRight	1	0.448
265.5	1	ICS	BlueRight	1	0.524
270	1	CS	RedLeft	1	0.467
273.5	1	CNS	RedRight	1	0.457
279	1	CNS	RedLeft	1	0.393
283.5	1	ICS	BlueRight	1	0.475
289	1	ICNS	BlueRight	1	0.483
294.5	1	CS	RedRight	1	0.603
297	1	CNS	RedRight	1	0.548
299.5	1	ICS	BlueLeft	1	0.604
302	1	ICNS	BlueRight	1	0.469
304.5	1	ICNS	BlueRight	1	0.502
310	1	CS	RedRight	1	0.516
313.5	1	CNS	RedLeft	1	0.466
316	1	CNS	RedRight	1	0.499
320.5	1	ICS	BlueLeft	1	0.581
326	1	CS	RedLeft	1	0.501
