onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.678
14	1	CNS	BlueLeft	1	0.661
18.5	1	CNS	BlueRight	1	0.585
23	1	ICS	RedRight	1	0.708
27.5	1	ICNS	RedLeft	1	0.598
33	1	CS	BlueRight	1	0.621
38.5	1	ICS	RedLeft	1	0.63
41	1	ICNS	RedRight	1	0.606
43.5	1	ICNS	RedLeft	1	0.543
48	1	CS	BlueRight	1	0.554
52.5	1	CNS	BlueRight	1	0.397
56	1	ICS	RedRight	1	0.578
58.5	1	ICNS	RedLeft	1	0.507
61	1	ICNS	RedLeft	1	0.548
66.5	1	CS	BlueRight	1	0.58
70	1	ICS	RedLeft	1	0.577
73.5	1	CS	BlueLeft	1	0.527
77	1	CNS	BlueRight	1	0.532
80.5	1	ICS	RedLeft	1	0.442
84	1	ICNS	RedLeft	1	0.62
89.5	1	CS	BlueRight	1	0.584
95	1	ICS	RedRight	1	0.632
98.5	1	ICNS	RedRight	1	0.654
104	1	CS	BlueRight	1	0.534
106.5	1	CNS	BlueLeft	1	0.829
110	1	ICS	RedLeft	1	0.539
112.5	1	ICNS	RedLeft	1	0.588
116	1	CS	BlueLeft	1	0.556
118.5	1	CNS	BlueLeft	1	0.394
123	1	CNS	BlueLeft	1	0.486
128.5	1	ICS	RedRight	1	0.645
134	1	CS	BlueLeft	1	0.549
136.5	1	CNS	BlueRight	1	0.55
141	1	ICS	RedLeft	1	0.537
146.5	1	ICNS	RedRight	1	0.622
151	1	ICNS	RedLeft	1	0.563
155.5	1	CS	BlueLeft	1	0.565
158	1	CNS	BlueLeft	1	0.767
160.5	1	CNS	BlueRight	1	0.447
165	1	ICS	RedRight	1	0.578
168.5	1	ICNS	RedRight	1	0.624
172	1	CS	BlueRight	1	0.629
174.5	1	ICS	RedRight	1	0.63
179	1	CS	BlueLeft	1	0.577
183.5	1	CNS	BlueLeft	1	0.42
188	1	CNS	BlueRight	1	0.502
190.5	1	ICS	RedRight	1	1.132
195	1	ICNS	RedLeft	1	1.087
200.5	1	CS	BlueRight	1	0.53
203	1	CNS	BlueRight	1	0.418
206.5	1	ICS	RedRight	1	0.568
210	1	CS	BlueLeft	1	0.526
214.5	1	CNS	BlueLeft	1	0.587
218	1	CNS	BlueLeft	1	0.407
223.5	1	ICS	RedLeft	1	0.502
227	1	ICNS	RedRight	1	0.505
232.5	1	CS	BlueLeft	1	0.395
237	1	CNS	BlueLeft	1	0.407
240.5	1	ICS	RedLeft	1	0.629
244	1	ICNS	RedRight	1	0.562
249.5	1	CS	BlueRight	1	0.546
253	1	CNS	BlueLeft	1	0.415
257.5	1	ICS	RedLeft	1	0.546
263	1	ICNS	RedRight	1	0.529
265.5	1	CS	BlueRight	1	0.626
270	1	ICS	RedLeft	1	0.597
273.5	1	ICNS	RedRight	1	0.515
279	1	ICNS	RedLeft	1	0.747
283.5	1	CS	BlueRight	1	0.422
289	1	CNS	BlueRight	1	0.43
294.5	1	ICS	RedRight	1	1.043
297	1	ICNS	RedRight	1	0.502
299.5	1	CS	BlueLeft	1	0.806
302	1	CNS	BlueRight	1	0.511
304.5	1	CNS	BlueRight	1	0.464
310	1	ICS	RedRight	1	0.495
313.5	1	ICNS	RedLeft	1	0.501
316	1	ICNS	RedRight	1	0.486
320.5	1	CS	BlueLeft	1	0.441
326	1	ICS	RedLeft	1	0.481
