onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.683
14	1	ICNS	BlueLeft	0	0.483
18.5	1	ICNS	BlueRight	1	0.718
23	1	CS	RedRight	1	0.545
27.5	1	CNS	RedLeft	1	0.659
33	1	ICS	BlueRight	1	0.627
38.5	1	CS	RedLeft	1	0.523
41	1	CNS	RedRight	1	0.739
43.5	1	CNS	RedLeft	1	0.492
48	1	ICS	BlueRight	1	0.567
52.5	1	ICNS	BlueRight	1	0.609
56	1	CS	RedRight	1	0.542
58.5	1	CNS	RedLeft	1	0.671
61	1	CNS	RedLeft	1	0.527
66.5	1	ICS	BlueRight	1	0.919
70	1	CS	RedLeft	1	0.573
73.5	1	ICS	BlueLeft	1	0.586
77	1	ICNS	BlueRight	1	0.592
80.5	1	CS	RedLeft	1	0.55
84	1	CNS	RedLeft	1	0.5
89.5	1	ICS	BlueRight	1	0.587
95	1	CS	RedRight	1	0.635
98.5	1	CNS	RedRight	1	0.545
104	1	ICS	BlueRight	1	0.552
106.5	1	ICNS	BlueLeft	1	0.617
110	1	CS	RedLeft	1	0.622
112.5	1	CNS	RedLeft	1	0.495
116	1	ICS	BlueLeft	1	0.716
118.5	1	ICNS	BlueLeft	1	0.574
123	1	ICNS	BlueLeft	1	0.592
128.5	1	CS	RedRight	1	0.48
134	1	ICS	BlueLeft	1	0.64
136.5	1	ICNS	BlueRight	1	0.544
141	1	CS	RedLeft	1	0.555
146.5	1	CNS	RedRight	1	0.618
151	1	CNS	RedLeft	1	0.524
155.5	1	ICS	BlueLeft	1	0.639
158	1	ICNS	BlueLeft	1	0.64
160.5	1	ICNS	BlueRight	1	0.576
165	1	CS	RedRight	1	0.555
168.5	1	CNS	RedRight	1	0.449
172	1	ICS	BlueRight	1	0.486
174.5	1	CS	RedRight	1	0.511
179	1	ICS	BlueLeft	1	0.61
183.5	1	ICNS	BlueLeft	1	0.564
188	1	ICNS	BlueRight	1	0.623
190.5	1	CS	RedRight	1	0.52
195	1	CNS	RedLeft	1	0.771
200.5	1	ICS	BlueRight	1	0.53
203	1	ICNS	BlueRight	1	0.691
206.5	1	CS	RedRight	1	0.712
210	1	ICS	BlueLeft	1	0.71
214.5	1	ICNS	BlueLeft	1	0.68
218	1	ICNS	BlueLeft	1	0.574
223.5	1	CS	RedLeft	1	0.678
227	1	CNS	RedRight	1	0.579
232.5	1	ICS	BlueLeft	1	0.627
237	1	ICNS	BlueLeft	1	0.581
240.5	1	CS	RedLeft	1	0.499
244	1	CNS	RedRight	1	0.504
249.5	1	ICS	BlueRight	1	0.584
253	1	ICNS	BlueLeft	1	0.606
257.5	1	CS	RedLeft	1	0.689
263	1	CNS	RedRight	1	0.68
265.5	1	ICS	BlueRight	1	0.657
270	1	CS	RedLeft	1	0.508
273.5	1	CNS	RedRight	1	0.545
279	1	CNS	RedLeft	1	0.465
283.5	1	ICS	BlueRight	1	0.5
289	1	ICNS	BlueRight	1	0.516
294.5	1	CS	RedRight	1	0.523
297	1	CNS	RedRight	1	0.484
299.5	1	ICS	BlueLeft	0	0.461
302	1	ICNS	BlueRight	1	0.725
304.5	1	ICNS	BlueRight	1	0.606
310	1	CS	RedRight	1	0.573
313.5	1	CNS	RedLeft	1	0.642
316	1	CNS	RedRight	1	0.586
320.5	1	ICS	BlueLeft	1	0.685
326	1	CS	RedLeft	1	0.629
