onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.447
14	1	CNS	BlueLeft	1	0.51
18.5	1	ICS	RedLeft	1	0.561
23	1	CS	BlueLeft	1	0.667
27.5	1	CNS	BlueRight	1	0.502
33	1	ICS	RedLeft	1	0.565
38.5	1	ICNS	RedLeft	1	0.437
41	1	CS	BlueRight	1	0.638
43.5	1	CNS	BlueLeft	1	0.63
48	1	ICS	RedRight	1	0.521
52.5	1	ICNS	RedRight	1	0.46
56	1	CS	BlueRight	1	0.516
58.5	1	ICS	RedLeft	1	0.618
61	1	ICNS	RedLeft	1	0.483
66.5	1	ICNS	RedRight	1	0.45
70	1	CS	BlueRight	1	0.505
73.5	1	ICS	RedRight	1	0.39
77	1	ICNS	RedLeft	1	0.427
80.5	1	CS	BlueRight	1	0.408
84	1	CNS	BlueLeft	1	0.438
89.5	1	CNS	BlueRight	1	0.454
95	1	ICS	RedRight	1	0.43
98.5	1	ICNS	RedLeft	1	0.452
104	1	CS	BlueLeft	1	0.515
106.5	1	ICS	RedLeft	1	0.468
110	1	ICNS	RedLeft	1	0.537
112.5	1	ICNS	RedRight	1	0.458
116	1	CS	BlueRight	1	0.376
118.5	1	CNS	BlueRight	1	0.464
123	1	CNS	BlueLeft	1	0.442
128.5	1	ICS	RedRight	1	0.514
134	1	ICNS	RedLeft	1	0.49
136.5	1	CS	BlueRight	1	0.563
141	1	CNS	BlueRight	1	0.397
146.5	1	ICS	RedLeft	1	0.389
151	1	ICNS	RedRight	1	0.464
155.5	1	CS	BlueLeft	1	0.555
158	1	CNS	BlueLeft	1	0.587
160.5	1	CNS	BlueLeft	1	0.468
165	1	ICS	RedLeft	1	0.391
168.5	1	ICNS	RedLeft	1	0.5
172	1	CS	BlueLeft	0	0.689
174.5	1	CNS	BlueLeft	1	0.618
179	1	CNS	BlueRight	1	0.5
183.5	1	ICS	RedLeft	1	0.527
188	1	ICNS	RedLeft	1	0.641
190.5	1	CS	BlueLeft	1	0.547
195	1	CNS	BlueRight	1	0.485
200.5	1	ICS	RedRight	1	0.501
203	1	CS	BlueLeft	1	0.75
206.5	1	CNS	BlueRight	1	0.403
210	1	ICS	RedRight	1	0.617
214.5	1	ICNS	RedRight	1	0.492
218	1	CS	BlueRight	1	0.585
223.5	1	ICS	RedLeft	1	0.592
227	1	ICNS	RedRight	1	0.566
232.5	1	CS	BlueLeft	1	0.445
237	1	CNS	BlueLeft	1	0.728
240.5	1	CNS	BlueLeft	1	0.414
244	1	ICS	RedLeft	1	0.644
249.5	1	ICNS	RedRight	1	0.507
253	1	CS	BlueLeft	1	0.673
257.5	1	CNS	BlueRight	1	0.518
263	1	ICS	RedRight	1	0.82
265.5	1	ICNS	RedLeft	1	0.58
270	1	ICNS	RedRight	1	0.558
273.5	1	CS	BlueRight	1	0.619
279	1	CNS	BlueRight	1	0.972
283.5	1	ICS	RedRight	1	0.454
289	1	ICNS	RedLeft	1	0.51
294.5	1	CS	BlueLeft	1	0.462
297	1	ICS	RedRight	1	0.678
299.5	1	ICNS	RedRight	1	0.463
302	1	CS	BlueRight	1	0.559
304.5	1	CNS	BlueLeft	1	0.489
310	1	CNS	BlueRight	1	0.384
313.5	1	ICS	RedLeft	1	0.438
316	1	ICNS	RedRight	1	0.486
320.5	1	CS	BlueLeft	1	0.424
326	1	ICS	RedRight	1	0.632
