onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	0	0.406
14	1	CNS	BlueLeft	1	0.526
18.5	1	ICS	RedLeft	1	0.624
23	1	CS	BlueLeft	1	0.467
27.5	1	CNS	BlueRight	1	0.558
33	1	ICS	RedLeft	1	0.574
38.5	1	ICNS	RedLeft	1	0.429
41	1	CS	BlueRight	1	0.622
43.5	1	CNS	BlueLeft	1	0.527
48	1	ICS	RedRight	1	0.569
52.5	1	ICNS	RedRight	1	0.508
56	1	CS	BlueRight	1	0.394
58.5	1	ICS	RedLeft	1	0.649
61	1	ICNS	RedLeft	1	0.794
66.5	1	ICNS	RedRight	0	0.497
70	1	CS	BlueRight	1	0.647
73.5	1	ICS	RedRight	1	0.517
77	1	ICNS	RedLeft	1	0.507
80.5	1	CS	BlueRight	1	0.368
84	1	CNS	BlueLeft	1	0.464
89.5	1	CNS	BlueRight	1	0.534
95	1	ICS	RedRight	1	0.485
98.5	1	ICNS	RedLeft	1	0.659
104	1	CS	BlueLeft	1	0.427
106.5	1	ICS	RedLeft	1	0.62
110	1	ICNS	RedLeft	1	0.45
112.5	1	ICNS	RedRight	1	0.57
116	1	CS	BlueRight	1	0.608
118.5	1	CNS	BlueRight	1	0.455
123	1	CNS	BlueLeft	1	0.498
128.5	1	ICS	RedRight	1	0.45
134	1	ICNS	RedLeft	1	0.459
136.5	1	CS	BlueRight	1	0.564
141	1	CNS	BlueRight	1	0.469
146.5	1	ICS	RedLeft	1	0.565
151	1	ICNS	RedRight	1	0.792
155.5	1	CS	BlueLeft	0	0.578
158	1	CNS	BlueLeft	1	0.474
160.5	1	CNS	BlueLeft	1	0.444
165	1	ICS	RedLeft	1	0.454
168.5	1	ICNS	RedLeft	1	0.428
172	1	CS	BlueLeft	1	0.777
174.5	1	CNS	BlueLeft	1	0.442
179	1	CNS	BlueRight	1	0.444
183.5	1	ICS	RedLeft	1	0.598
188	1	ICNS	RedLeft	1	0.521
190.5	1	CS	BlueLeft	1	0.57
195	1	CNS	BlueRight	1	1.089
200.5	1	ICS	RedRight	1	0.444
203	1	CS	BlueLeft	1	0.501
206.5	1	CNS	BlueRight	1	0.539
210	1	ICS	RedRight	1	0.488
214.5	1	ICNS	RedRight	1	0.459
218	1	CS	BlueRight	1	0.425
223.5	1	ICS	RedLeft	1	0.521
227	1	ICNS	RedRight	1	0.742
232.5	1	CS	BlueLeft	1	0.429
237	1	CNS	BlueLeft	1	0.384
240.5	1	CNS	BlueLeft	1	0.301
244	1	ICS	RedLeft	1	0.491
249.5	1	ICNS	RedRight	0	0.539
253	1	CS	BlueLeft	1	0.424
257.5	1	CNS	BlueRight	0	0.603
263	1	ICS	RedRight	1	0.475
265.5	1	ICNS	RedLeft	1	0.564
270	1	ICNS	RedRight	1	0.511
273.5	1	CS	BlueRight	1	0.605
279	1	CNS	BlueRight	1	0.412
283.5	1	ICS	RedRight	1	1.244
289	1	ICNS	RedLeft	1	0.517
294.5	1	CS	BlueLeft	1	0.645
297	1	ICS	RedRight	1	0.542
299.5	1	ICNS	RedRight	1	0.486
302	1	CS	BlueRight	1	0.575
304.5	1	CNS	BlueLeft	1	0.471
310	1	CNS	BlueRight	1	0.463
313.5	1	ICS	RedLeft	0	0.782
316	1	ICNS	RedRight	1	0.447
320.5	1	CS	BlueLeft	1	0.44
326	1	ICS	RedRight	1	0.521
