onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.593
14	1	CNS	BlueLeft	1	0.649
18.5	1	CNS	BlueRight	1	0.627
23	1	ICS	RedRight	1	0.87
27.5	1	ICNS	RedLeft	1	0.497
33	1	CS	BlueRight	1	0.809
38.5	1	ICS	RedLeft	1	0.536
41	1	ICNS	RedRight	1	0.56
43.5	1	ICNS	RedLeft	1	0.504
48	1	CS	BlueRight	1	0.635
52.5	1	CNS	BlueRight	1	0.502
56	1	ICS	RedRight	1	0.548
58.5	1	ICNS	RedLeft	1	0.653
61	1	ICNS	RedLeft	1	0.485
66.5	1	CS	BlueRight	1	0.637
70	1	ICS	RedLeft	1	0.562
73.5	1	CS	BlueLeft	1	0.64
77	1	CNS	BlueRight	1	0.622
80.5	1	ICS	RedLeft	1	0.556
84	1	ICNS	RedLeft	1	0.489
89.5	1	CS	BlueRight	1	0.681
95	1	ICS	RedRight	1	0.569
98.5	1	ICNS	RedRight	1	0.638
104	1	CS	BlueRight	1	0.518
106.5	1	CNS	BlueLeft	1	0.982
110	1	ICS	RedLeft	1	0.699
112.5	1	ICNS	RedLeft	1	0.66
116	1	CS	BlueLeft	1	0.61
118.5	1	CNS	BlueLeft	1	0.586
123	1	CNS	BlueLeft	1	0.637
128.5	1	ICS	RedRight	1	0.709
134	1	CS	BlueLeft	0	0.941
136.5	1	CNS	BlueRight	1	0.709
141	1	ICS	RedLeft	1	0.68
146.5	1	ICNS	RedRight	1	0.68
151	1	ICNS	RedLeft	1	0.627
155.5	1	CS	BlueLeft	1	0.709
158	1	CNS	BlueLeft	1	0.637
160.5	1	CNS	BlueRight	1	0.647
165	1	ICS	RedRight	1	0.649
168.5	1	ICNS	RedRight	1	0.639
172	1	CS	BlueRight	1	0.676
174.5	1	ICS	RedRight	1	0.636
179	1	CS	BlueLeft	1	0.615
183.5	1	CNS	BlueLeft	1	0.593
188	1	CNS	BlueRight	1	0.708
190.5	1	ICS	RedRight	1	0.757
195	1	ICNS	RedLeft	1	0.712
200.5	1	CS	BlueRight	1	0.911
203	1	CNS	BlueRight	1	0.576
206.5	1	ICS	RedRight	1	0.597
210	1	CS	BlueLeft	1	0.723
214.5	1	CNS	BlueLeft	1	0.566
218	1	CNS	BlueLeft	1	0.443
223.5	1	ICS	RedLeft	1	0.851
227	1	ICNS	RedRight	1	0.673
232.5	1	CS	BlueLeft	1	0.585
237	1	CNS	BlueLeft	1	0.707
240.5	1	ICS	RedLeft	1	0.729
244	1	ICNS	RedRight	1	0.966
249.5	1	CS	BlueRight	1	0.661
253	1	CNS	BlueLeft	1	0.555
257.5	1	ICS	RedLeft	1	0.534
263	1	ICNS	RedRight	1	0.582
265.5	1	CS	BlueRight	1	0.91
270	1	ICS	RedLeft	1	0.905
273.5	1	ICNS	RedRight	1	0.871
279	1	ICNS	RedLeft	1	0.59
283.5	1	CS	BlueRight	1	0.737
289	1	CNS	BlueRight	1	0.513
294.5	1	ICS	RedRight	1	0.6
297	1	ICNS	RedRight	1	0.657
299.5	1	CS	BlueLeft	1	0.578
302	1	CNS	BlueRight	1	0.883
304.5	1	CNS	BlueRight	1	0.483
310	1	ICS	RedRight	1	0.731
313.5	1	ICNS	RedLeft	1	0.583
316	1	ICNS	RedRight	1	0.592
320.5	1	CS	BlueLeft	1	0.843
326	1	ICS	RedLeft	1	0.722
