onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.69
12	1	ICNS	BlueLeft	1	0.632
14.5	1	CS	RedLeft	1	0.713
17	1	ICS	BlueLeft	1	0.713
20.5	1	ICNS	BlueRight	1	0.647
24	1	CS	RedLeft	1	0.709
27.5	1	CNS	RedLeft	1	0.666
31	1	ICS	BlueRight	1	0.888
36.5	1	ICNS	BlueLeft	1	0.648
41	1	CS	RedRight	1	0.562
44.5	1	CNS	RedRight	1	0.608
50	1	ICS	BlueRight	1	0.712
52.5	1	CS	RedLeft	1	0.776
56	1	CNS	RedLeft	1	0.709
58.5	1	CNS	RedRight	1	0.662
62	1	ICS	BlueRight	1	0.804
67.5	1	CS	RedRight	1	0.627
71	1	CNS	RedLeft	1	0.721
75.5	1	ICS	BlueRight	1	0.843
78	1	ICNS	BlueLeft	1	1.305
80.5	1	ICNS	BlueRight	1	0.565
83	1	CS	RedRight	1	0.621
86.5	1	CNS	RedLeft	1	0.675
91	1	ICS	BlueLeft	1	0.606
96.5	1	CS	RedLeft	1	0.606
99	1	CNS	RedLeft	1	0.662
104.5	1	CNS	RedRight	1	0.542
110	1	ICS	BlueRight	1	0.869
114.5	1	ICNS	BlueRight	1	0.584
117	1	ICNS	BlueLeft	0	0.769
119.5	1	CS	RedRight	1	0.6
125	1	CNS	RedLeft	1	0.617
130.5	1	ICS	BlueRight	1	0.792
134	1	ICNS	BlueRight	0	0.878
137.5	1	CS	RedLeft	1	0.708
140	1	CNS	RedRight	1	0.916
145.5	1	ICS	BlueLeft	1	0.724
150	1	ICNS	BlueLeft	1	0.751
152.5	1	ICNS	BlueLeft	1	1.036
157	1	CS	RedLeft	1	1.207
159.5	1	CNS	RedLeft	1	0.747
164	1	ICS	BlueLeft	1	0.789
168.5	1	ICNS	BlueLeft	1	0.552
173	1	ICNS	BlueRight	1	1.168
176.5	1	CS	RedLeft	1	1.077
180	1	CNS	RedLeft	1	0.766
182.5	1	ICS	BlueLeft	1	0.943
187	1	ICNS	BlueRight	1	1.326
189.5	1	CS	RedRight	1	1.302
195	1	ICS	BlueLeft	1	0.729
197.5	1	ICNS	BlueRight	1	0.777
200	1	CS	RedRight	1	0.682
204.5	1	CNS	RedRight	1	0.693
210	1	ICS	BlueRight	1	0.812
213.5	1	CS	RedLeft	1	0.89
219	1	CNS	RedRight	1	0.65
223.5	1	ICS	BlueLeft	1	0.909
229	1	ICNS	BlueLeft	1	0.628
233.5	1	ICNS	BlueLeft	1	1.012
238	1	CS	RedLeft	1	0.714
242.5	1	CNS	RedRight	1	1.169
245	1	ICS	BlueLeft	1	0.757
250.5	1	ICNS	BlueRight	1	0.765
256	1	CS	RedRight	1	0.676
258.5	1	CNS	RedLeft	1	0.893
262	1	CNS	RedRight	1	0.689
267.5	1	ICS	BlueRight	1	1.326
272	1	ICNS	BlueRight	1	0.692
275.5	1	CS	RedRight	1	0.746
280	1	CNS	RedLeft	1	0.797
284.5	1	ICS	BlueLeft	1	0.815
287	1	CS	RedRight	0	0.84
292.5	1	CNS	RedRight	1	0.68
298	1	ICS	BlueRight	1	0.767
303.5	1	ICNS	BlueLeft	1	0.703
307	1	ICNS	BlueRight	1	0.853
311.5	1	CS	RedLeft	1	0.8
317	1	CNS	RedRight	1	0.655
320.5	1	ICS	BlueLeft	1	0.981
324	1	CS	RedRight	1	0.907
