onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.457
14	1	ICNS	BlueLeft	1	0.424
18.5	1	ICNS	BlueRight	1	0.443
23	1	CS	RedRight	1	0.438
27.5	1	CNS	RedLeft	1	0.432
33	1	ICS	BlueRight	1	0.52
38.5	1	CS	RedLeft	1	0.448
41	1	CNS	RedRight	1	0.472
43.5	1	CNS	RedLeft	1	0.409
48	1	ICS	BlueRight	1	0.508
52.5	1	ICNS	BlueRight	1	0.447
56	1	CS	RedRight	1	0.564
58.5	1	CNS	RedLeft	0	0
61	1	CNS	RedLeft	1	0.389
66.5	1	ICS	BlueRight	1	0.477
70	1	CS	RedLeft	1	0.451
73.5	1	ICS	BlueLeft	1	0.504
77	1	ICNS	BlueRight	1	0.557
80.5	1	CS	RedLeft	1	0.523
84	1	CNS	RedLeft	1	0.441
89.5	1	ICS	BlueRight	1	0.464
95	1	CS	RedRight	1	0.512
98.5	1	CNS	RedRight	1	0.39
104	1	ICS	BlueRight	1	0.525
106.5	1	ICNS	BlueLeft	1	0.646
110	1	CS	RedLeft	1	0.508
112.5	1	CNS	RedLeft	1	0.453
116	1	ICS	BlueLeft	1	0.53
118.5	1	ICNS	BlueLeft	1	0.483
123	1	ICNS	BlueLeft	1	0.501
128.5	1	CS	RedRight	1	0.614
134	1	ICS	BlueLeft	1	0.516
136.5	1	ICNS	BlueRight	1	0.597
141	1	CS	RedLeft	1	0.424
146.5	1	CNS	RedRight	1	0.423
151	1	CNS	RedLeft	1	0.482
155.5	1	ICS	BlueLeft	1	0.509
158	1	ICNS	BlueLeft	1	0.557
160.5	1	ICNS	BlueRight	0	0.502
165	1	CS	RedRight	1	0.473
168.5	1	CNS	RedRight	1	0.398
172	1	ICS	BlueRight	1	0.436
174.5	1	CS	RedRight	1	0.509
179	1	ICS	BlueLeft	1	0.52
183.5	1	ICNS	BlueLeft	1	0.466
188	1	ICNS	BlueRight	1	0.492
190.5	1	CS	RedRight	1	0.524
195	1	CNS	RedLeft	1	0.519
200.5	1	ICS	BlueRight	1	0.591
203	1	ICNS	BlueRight	1	0.511
206.5	1	CS	RedRight	1	0.533
210	1	ICS	BlueLeft	1	0.851
214.5	1	ICNS	BlueLeft	1	0.485
218	1	ICNS	BlueLeft	1	0.459
223.5	1	CS	RedLeft	1	0.675
227	1	CNS	RedRight	1	0.577
232.5	1	ICS	BlueLeft	1	0.521
237	1	ICNS	BlueLeft	1	0.563
240.5	1	CS	RedLeft	1	0.561
244	1	CNS	RedRight	1	0.646
249.5	1	ICS	BlueRight	1	0.533
253	1	ICNS	BlueLeft	1	0.747
257.5	1	CS	RedLeft	1	0.478
263	1	CNS	RedRight	1	0.445
265.5	1	ICS	BlueRight	1	0.55
270	1	CS	RedLeft	1	0.617
273.5	1	CNS	RedRight	1	0.871
279	1	CNS	RedLeft	1	0.566
283.5	1	ICS	BlueRight	1	0.505
289	1	ICNS	BlueRight	1	0.593
294.5	1	CS	RedRight	1	0.52
297	1	CNS	RedRight	1	0.489
299.5	1	ICS	BlueLeft	1	0.554
302	1	ICNS	BlueRight	1	0.483
304.5	1	ICNS	BlueRight	1	0.426
310	1	CS	RedRight	1	0.474
313.5	1	CNS	RedLeft	1	0.519
316	1	CNS	RedRight	1	0.456
320.5	1	ICS	BlueLeft	1	0.539
326	1	CS	RedLeft	1	0.587
