onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.513
14	1	ICNS	BlueLeft	1	0.561
18.5	1	ICNS	BlueRight	1	0.66
23	1	CS	RedRight	1	0.527
27.5	1	CNS	RedLeft	1	0.529
33	1	ICS	BlueRight	1	0.753
38.5	1	CS	RedLeft	1	0.673
41	1	CNS	RedRight	1	0.537
43.5	1	CNS	RedLeft	1	0.433
48	1	ICS	BlueRight	1	0.444
52.5	1	ICNS	BlueRight	1	0.879
56	1	CS	RedRight	1	0.404
58.5	1	CNS	RedLeft	1	0.501
61	1	CNS	RedLeft	1	0.398
66.5	1	ICS	BlueRight	1	0.541
70	1	CS	RedLeft	1	0.739
73.5	1	ICS	BlueLeft	1	0.873
77	1	ICNS	BlueRight	1	0.551
80.5	1	CS	RedLeft	1	0.516
84	1	CNS	RedLeft	1	0.634
89.5	1	ICS	BlueRight	1	0.625
95	1	CS	RedRight	1	0.657
98.5	1	CNS	RedRight	1	0.558
104	1	ICS	BlueRight	1	0.462
106.5	1	ICNS	BlueLeft	1	0.646
110	1	CS	RedLeft	1	0.46
112.5	1	CNS	RedLeft	1	0.461
116	1	ICS	BlueLeft	1	0.563
118.5	1	ICNS	BlueLeft	1	0.556
123	1	ICNS	BlueLeft	1	0.494
128.5	1	CS	RedRight	1	0.83
134	1	ICS	BlueLeft	1	0.605
136.5	1	ICNS	BlueRight	1	0.453
141	1	CS	RedLeft	1	0.456
146.5	1	CNS	RedRight	1	0.624
151	1	CNS	RedLeft	1	0.579
155.5	1	ICS	BlueLeft	1	0.557
158	1	ICNS	BlueLeft	1	0.662
160.5	1	ICNS	BlueRight	1	0.599
165	1	CS	RedRight	1	1.047
168.5	1	CNS	RedRight	1	0.519
172	1	ICS	BlueRight	1	0.525
174.5	1	CS	RedRight	1	0.614
179	1	ICS	BlueLeft	1	0.84
183.5	1	ICNS	BlueLeft	1	0.546
188	1	ICNS	BlueRight	1	0.637
190.5	1	CS	RedRight	1	0.47
195	1	CNS	RedLeft	1	0.864
200.5	1	ICS	BlueRight	1	0.576
203	1	ICNS	BlueRight	1	0.465
206.5	1	CS	RedRight	1	0.438
210	1	ICS	BlueLeft	1	0.62
214.5	1	ICNS	BlueLeft	1	0.575
218	1	ICNS	BlueLeft	1	0.564
223.5	1	CS	RedLeft	1	0.443
227	1	CNS	RedRight	1	0.521
232.5	1	ICS	BlueLeft	1	0.657
237	1	ICNS	BlueLeft	1	0.651
240.5	1	CS	RedLeft	1	0.489
244	1	CNS	RedRight	1	0.815
249.5	1	ICS	BlueRight	1	0.479
253	1	ICNS	BlueLeft	1	0.596
257.5	1	CS	RedLeft	1	0.575
263	1	CNS	RedRight	1	0.574
265.5	1	ICS	BlueRight	1	1.22
270	1	CS	RedLeft	1	0.53
273.5	1	CNS	RedRight	1	0.719
279	1	CNS	RedLeft	1	0.479
283.5	1	ICS	BlueRight	1	0.578
289	1	ICNS	BlueRight	1	0.562
294.5	1	CS	RedRight	1	0.593
297	1	CNS	RedRight	0	0
299.5	1	ICS	BlueLeft	1	0.81
302	1	ICNS	BlueRight	1	0.826
304.5	1	ICNS	BlueRight	1	0.667
310	1	CS	RedRight	1	0.611
313.5	1	CNS	RedLeft	1	0.528
316	1	CNS	RedRight	1	0.553
320.5	1	ICS	BlueLeft	1	0.516
326	1	CS	RedLeft	1	0.524
