onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.529
12	1	ICNS	BlueLeft	1	0.607
14.5	1	CS	RedLeft	1	0.472
17	1	ICS	BlueLeft	1	0.472
20.5	1	ICNS	BlueRight	1	0.494
24	1	CS	RedLeft	1	0.692
27.5	1	CNS	RedLeft	1	0.657
31	1	ICS	BlueRight	1	0.567
36.5	1	ICNS	BlueLeft	1	0.679
41	1	CS	RedRight	0	0.601
44.5	1	CNS	RedRight	1	0.479
50	1	ICS	BlueRight	1	0.551
52.5	1	CS	RedLeft	1	0.623
56	1	CNS	RedLeft	1	0.46
58.5	1	CNS	RedRight	1	0.525
62	1	ICS	BlueRight	1	0.563
67.5	1	CS	RedRight	1	0.523
71	1	CNS	RedLeft	1	0.456
75.5	1	ICS	BlueRight	1	0.715
78	1	ICNS	BlueLeft	1	0.651
80.5	1	ICNS	BlueRight	1	0.412
83	1	CS	RedRight	1	0.541
86.5	1	CNS	RedLeft	1	0.611
91	1	ICS	BlueLeft	1	0.581
96.5	1	CS	RedLeft	1	0.516
99	1	CNS	RedLeft	1	0.805
104.5	1	CNS	RedRight	1	0.565
110	1	ICS	BlueRight	1	0.62
114.5	1	ICNS	BlueRight	0	0.655
117	1	ICNS	BlueLeft	1	0.952
119.5	1	CS	RedRight	1	0.824
125	1	CNS	RedLeft	1	0.696
130.5	1	ICS	BlueRight	1	0.536
134	1	ICNS	BlueRight	1	0.905
137.5	1	CS	RedLeft	1	0.459
140	1	CNS	RedRight	1	0.451
145.5	1	ICS	BlueLeft	1	0.707
150	1	ICNS	BlueLeft	1	0.798
152.5	1	ICNS	BlueLeft	1	0.71
157	1	CS	RedLeft	1	0.489
159.5	1	CNS	RedLeft	1	0.554
164	1	ICS	BlueLeft	1	0.508
168.5	1	ICNS	BlueLeft	1	0.599
173	1	ICNS	BlueRight	1	0.506
176.5	1	CS	RedLeft	1	0.751
180	1	CNS	RedLeft	1	0.557
182.5	1	ICS	BlueLeft	1	1.442
187	1	ICNS	BlueRight	1	0.488
189.5	1	CS	RedRight	1	0.528
195	1	ICS	BlueLeft	1	0.96
197.5	1	ICNS	BlueRight	1	0.841
200	1	CS	RedRight	0	0
204.5	1	CNS	RedRight	0	0
210	1	ICS	BlueRight	0	0
213.5	1	CS	RedLeft	1	0.578
219	1	CNS	RedRight	1	0.442
223.5	1	ICS	BlueLeft	1	0.588
229	1	ICNS	BlueLeft	1	0.515
233.5	1	ICNS	BlueLeft	1	0.534
238	1	CS	RedLeft	1	0.473
242.5	1	CNS	RedRight	1	0.483
245	1	ICS	BlueLeft	1	0.556
250.5	1	ICNS	BlueRight	1	0.508
256	1	CS	RedRight	1	0.499
258.5	1	CNS	RedLeft	1	0.476
262	1	CNS	RedRight	1	0.65
267.5	1	ICS	BlueRight	1	0.921
272	1	ICNS	BlueRight	1	0.571
275.5	1	CS	RedRight	1	0.649
280	1	CNS	RedLeft	1	0.468
284.5	1	ICS	BlueLeft	1	0.535
287	1	CS	RedRight	0	0
292.5	1	CNS	RedRight	1	0.519
298	1	ICS	BlueRight	1	0.479
303.5	1	ICNS	BlueLeft	1	0.559
307	1	ICNS	BlueRight	1	0.516
311.5	1	CS	RedLeft	1	0.455
317	1	CNS	RedRight	1	0.574
320.5	1	ICS	BlueLeft	1	0.572
324	1	CS	RedRight	0	0.882
