onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.589
12	1	ICNS	BlueLeft	1	0.587
14.5	1	CS	RedLeft	1	0.619
17	1	ICS	BlueLeft	1	0.579
20.5	1	ICNS	BlueRight	1	0.4
24	1	CS	RedLeft	0	0.478
27.5	1	CNS	RedLeft	1	0.484
31	1	ICS	BlueRight	1	0.514
36.5	1	ICNS	BlueLeft	1	0.497
41	1	CS	RedRight	1	0.604
44.5	1	CNS	RedRight	1	0.498
50	1	ICS	BlueRight	1	0.634
52.5	1	CS	RedLeft	1	0.65
56	1	CNS	RedLeft	1	0.447
58.5	1	CNS	RedRight	1	0.496
62	1	ICS	BlueRight	1	0.597
67.5	1	CS	RedRight	1	0.831
71	1	CNS	RedLeft	1	0.531
75.5	1	ICS	BlueRight	1	0.686
78	1	ICNS	BlueLeft	1	0.718
80.5	1	ICNS	BlueRight	1	0.431
83	1	CS	RedRight	1	0.576
86.5	1	CNS	RedLeft	1	0.421
91	1	ICS	BlueLeft	1	0.496
96.5	1	CS	RedLeft	1	0.575
99	1	CNS	RedLeft	1	0.423
104.5	1	CNS	RedRight	1	0.575
110	1	ICS	BlueRight	1	0.527
114.5	1	ICNS	BlueRight	1	0.45
117	1	ICNS	BlueLeft	1	0.466
119.5	1	CS	RedRight	1	0.667
125	1	CNS	RedLeft	1	0.411
130.5	1	ICS	BlueRight	1	0.483
134	1	ICNS	BlueRight	1	0.472
137.5	1	CS	RedLeft	1	0.661
140	1	CNS	RedRight	1	0.502
145.5	1	ICS	BlueLeft	1	0.598
150	1	ICNS	BlueLeft	1	0.433
152.5	1	ICNS	BlueLeft	1	0.409
157	1	CS	RedLeft	1	0.628
159.5	1	CNS	RedLeft	1	0.525
164	1	ICS	BlueLeft	1	0.552
168.5	1	ICNS	BlueLeft	1	0.538
173	1	ICNS	BlueRight	1	0.58
176.5	1	CS	RedLeft	1	0.698
180	1	CNS	RedLeft	1	0.512
182.5	1	ICS	BlueLeft	1	0.616
187	1	ICNS	BlueRight	1	0.451
189.5	1	CS	RedRight	1	0.853
195	1	ICS	BlueLeft	1	0.555
197.5	1	ICNS	BlueRight	1	0.564
200	1	CS	RedRight	1	0.636
204.5	1	CNS	RedRight	1	0.447
210	1	ICS	BlueRight	1	0.47
213.5	1	CS	RedLeft	1	0.7
219	1	CNS	RedRight	1	0.516
223.5	1	ICS	BlueLeft	1	0.471
229	1	ICNS	BlueLeft	1	0.462
233.5	1	ICNS	BlueLeft	1	0.473
238	1	CS	RedLeft	0	0.428
242.5	1	CNS	RedRight	1	0.463
245	1	ICS	BlueLeft	0	0.519
250.5	1	ICNS	BlueRight	1	0.558
256	1	CS	RedRight	1	0.486
258.5	1	CNS	RedLeft	1	0.591
262	1	CNS	RedRight	1	0.46
267.5	1	ICS	BlueRight	1	0.516
272	1	ICNS	BlueRight	1	0.494
275.5	1	CS	RedRight	1	0.556
280	1	CNS	RedLeft	1	0.575
284.5	1	ICS	BlueLeft	1	0.482
287	1	CS	RedRight	1	0.658
292.5	1	CNS	RedRight	1	0.426
298	1	ICS	BlueRight	1	0.505
303.5	1	ICNS	BlueLeft	1	0.457
307	1	ICNS	BlueRight	1	0.471
311.5	1	CS	RedLeft	1	0.626
317	1	CNS	RedRight	1	0.489
320.5	1	ICS	BlueLeft	1	0.655
324	1	CS	RedRight	1	0.573
