onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.431
14	1	ICNS	BlueLeft	1	0.462
18.5	1	ICNS	BlueRight	1	0.513
23	1	CS	RedRight	1	0.54
27.5	1	CNS	RedLeft	1	0.487
33	1	ICS	BlueRight	1	0.503
38.5	1	CS	RedLeft	1	0.582
41	1	CNS	RedRight	1	0.639
43.5	1	CNS	RedLeft	1	0.472
48	1	ICS	BlueRight	1	0.457
52.5	1	ICNS	BlueRight	1	0.604
56	1	CS	RedRight	1	0.49
58.5	1	CNS	RedLeft	1	0.538
61	1	CNS	RedLeft	1	0.395
66.5	1	ICS	BlueRight	1	0.459
70	1	CS	RedLeft	0	0.464
73.5	1	ICS	BlueLeft	0	0.478
77	1	ICNS	BlueRight	1	0.612
80.5	1	CS	RedLeft	1	0.698
84	1	CNS	RedLeft	1	0.679
89.5	1	ICS	BlueRight	1	0.59
95	1	CS	RedRight	1	0.79
98.5	1	CNS	RedRight	1	0.635
104	1	ICS	BlueRight	1	0.531
106.5	1	ICNS	BlueLeft	0	0.54
110	1	CS	RedLeft	1	0.57
112.5	1	CNS	RedLeft	1	0.562
116	1	ICS	BlueLeft	1	0.536
118.5	1	ICNS	BlueLeft	1	0.497
123	1	ICNS	BlueLeft	1	0.427
128.5	1	CS	RedRight	0	0.475
134	1	ICS	BlueLeft	1	0.772
136.5	1	ICNS	BlueRight	1	0.675
141	1	CS	RedLeft	0	0.718
146.5	1	CNS	RedRight	1	0.597
151	1	CNS	RedLeft	1	0.584
155.5	1	ICS	BlueLeft	1	0.547
158	1	ICNS	BlueLeft	1	0.675
160.5	1	ICNS	BlueRight	1	0.468
165	1	CS	RedRight	1	0.495
168.5	1	CNS	RedRight	1	0.516
172	1	ICS	BlueRight	1	0.49
174.5	1	CS	RedRight	1	0.563
179	1	ICS	BlueLeft	1	0.549
183.5	1	ICNS	BlueLeft	1	0.583
188	1	ICNS	BlueRight	0	0.588
190.5	1	CS	RedRight	1	0.555
195	1	CNS	RedLeft	1	0.686
200.5	1	ICS	BlueRight	1	0.573
203	1	ICNS	BlueRight	1	0.51
206.5	1	CS	RedRight	1	0.604
210	1	ICS	BlueLeft	1	0.617
214.5	1	ICNS	BlueLeft	1	0.652
218	1	ICNS	BlueLeft	1	0.482
223.5	1	CS	RedLeft	0	0.705
227	1	CNS	RedRight	1	0.599
232.5	1	ICS	BlueLeft	1	0.718
237	1	ICNS	BlueLeft	1	0.761
240.5	1	CS	RedLeft	1	0.838
244	1	CNS	RedRight	1	0.588
249.5	1	ICS	BlueRight	1	0.484
253	1	ICNS	BlueLeft	1	0.562
257.5	1	CS	RedLeft	1	0.525
263	1	CNS	RedRight	1	0.595
265.5	1	ICS	BlueRight	1	0.588
270	1	CS	RedLeft	1	0.559
273.5	1	CNS	RedRight	1	0.492
279	1	CNS	RedLeft	1	0.548
283.5	1	ICS	BlueRight	1	0.544
289	1	ICNS	BlueRight	1	0.815
294.5	1	CS	RedRight	1	0.654
297	1	CNS	RedRight	1	0.519
299.5	1	ICS	BlueLeft	1	0.496
302	1	ICNS	BlueRight	1	0.545
304.5	1	ICNS	BlueRight	1	0.432
310	1	CS	RedRight	0	0.448
313.5	1	CNS	RedLeft	1	0.461
316	1	CNS	RedRight	1	0.574
320.5	1	ICS	BlueLeft	1	0.489
326	1	CS	RedLeft	1	0.601
