onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.513
12	1	ICNS	BlueLeft	1	0.463
14.5	1	CS	RedLeft	1	0.528
17	1	ICS	BlueLeft	1	0.527
20.5	1	ICNS	BlueRight	1	0.469
24	1	CS	RedLeft	1	0.459
27.5	1	CNS	RedLeft	0	0.488
31	1	ICS	BlueRight	1	0.494
36.5	1	ICNS	BlueLeft	1	0.662
41	1	CS	RedRight	1	0.672
44.5	1	CNS	RedRight	1	0.534
50	1	ICS	BlueRight	1	0.478
52.5	1	CS	RedLeft	0	0.551
56	1	CNS	RedLeft	1	0.596
58.5	1	CNS	RedRight	1	0.621
62	1	ICS	BlueRight	1	0.506
67.5	1	CS	RedRight	1	0.532
71	1	CNS	RedLeft	1	0.447
75.5	1	ICS	BlueRight	1	0.642
78	1	ICNS	BlueLeft	1	0.643
80.5	1	ICNS	BlueRight	1	0.451
83	1	CS	RedRight	1	0.572
86.5	1	CNS	RedLeft	1	0.57
91	1	ICS	BlueLeft	1	0.604
96.5	1	CS	RedLeft	1	0.54
99	1	CNS	RedLeft	1	0.397
104.5	1	CNS	RedRight	1	0.501
110	1	ICS	BlueRight	1	0.532
114.5	1	ICNS	BlueRight	1	0.542
117	1	ICNS	BlueLeft	1	0.647
119.5	1	CS	RedRight	1	0.519
125	1	CNS	RedLeft	1	0.567
130.5	1	ICS	BlueRight	1	0.511
134	1	ICNS	BlueRight	1	0.493
137.5	1	CS	RedLeft	1	0.563
140	1	CNS	RedRight	0	1.232
145.5	1	ICS	BlueLeft	1	0.483
150	1	ICNS	BlueLeft	1	0.407
152.5	1	ICNS	BlueLeft	1	0.493
157	1	CS	RedLeft	1	0.608
159.5	1	CNS	RedLeft	1	0.537
164	1	ICS	BlueLeft	1	0.523
168.5	1	ICNS	BlueLeft	1	0.662
173	1	ICNS	BlueRight	1	0.489
176.5	1	CS	RedLeft	0	0.518
180	1	CNS	RedLeft	1	0.492
182.5	1	ICS	BlueLeft	1	0.493
187	1	ICNS	BlueRight	1	0.48
189.5	1	CS	RedRight	0	0.6
195	1	ICS	BlueLeft	1	0.615
197.5	1	ICNS	BlueRight	1	0.632
200	1	CS	RedRight	1	0.928
204.5	1	CNS	RedRight	0	0.7
210	1	ICS	BlueRight	1	0.531
213.5	1	CS	RedLeft	1	0.489
219	1	CNS	RedRight	1	0.433
223.5	1	ICS	BlueLeft	1	0.484
229	1	ICNS	BlueLeft	1	0.563
233.5	1	ICNS	BlueLeft	1	0.429
238	1	CS	RedLeft	0	0.528
242.5	1	CNS	RedRight	1	0.875
245	1	ICS	BlueLeft	1	0.635
250.5	1	ICNS	BlueRight	1	0.771
256	1	CS	RedRight	1	0.77
258.5	1	CNS	RedLeft	1	0.763
262	1	CNS	RedRight	1	0.473
267.5	1	ICS	BlueRight	1	0.529
272	1	ICNS	BlueRight	0	0.707
275.5	1	CS	RedRight	1	0.577
280	1	CNS	RedLeft	1	0.539
284.5	1	ICS	BlueLeft	1	0.518
287	1	CS	RedRight	1	0.798
292.5	1	CNS	RedRight	1	0.47
298	1	ICS	BlueRight	1	1.115
303.5	1	ICNS	BlueLeft	1	0.702
307	1	ICNS	BlueRight	1	0.803
311.5	1	CS	RedLeft	1	0.606
317	1	CNS	RedRight	1	0.806
320.5	1	ICS	BlueLeft	0	0.611
324	1	CS	RedRight	1	0.641
