onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.541
14	1	CNS	BlueLeft	1	0.532
18.5	1	ICS	RedLeft	1	0.567
23	1	CS	BlueLeft	1	0.562
27.5	1	CNS	BlueRight	1	0.517
33	1	ICS	RedLeft	1	0.58
38.5	1	ICNS	RedLeft	1	0.563
41	1	CS	BlueRight	1	0.54
43.5	1	CNS	BlueLeft	1	0.477
48	1	ICS	RedRight	1	0.487
52.5	1	ICNS	RedRight	1	0.538
56	1	CS	BlueRight	1	0.48
58.5	1	ICS	RedLeft	1	0.552
61	1	ICNS	RedLeft	1	0.401
66.5	1	ICNS	RedRight	1	0.496
70	1	CS	BlueRight	1	0.534
73.5	1	ICS	RedRight	1	0.444
77	1	ICNS	RedLeft	1	0.458
80.5	1	CS	BlueRight	1	0.503
84	1	CNS	BlueLeft	1	0.533
89.5	1	CNS	BlueRight	1	0.492
95	1	ICS	RedRight	1	0.475
98.5	1	ICNS	RedLeft	1	0.401
104	1	CS	BlueLeft	1	0.529
106.5	1	ICS	RedLeft	1	0.562
110	1	ICNS	RedLeft	1	0.472
112.5	1	ICNS	RedRight	1	0.416
116	1	CS	BlueRight	1	0.566
118.5	1	CNS	BlueRight	1	0.438
123	1	CNS	BlueLeft	1	0.481
128.5	1	ICS	RedRight	1	0.449
134	1	ICNS	RedLeft	1	0.49
136.5	1	CS	BlueRight	1	0.528
141	1	CNS	BlueRight	1	0.475
146.5	1	ICS	RedLeft	1	0.502
151	1	ICNS	RedRight	1	0.478
155.5	1	CS	BlueLeft	1	0.56
158	1	CNS	BlueLeft	1	0.513
160.5	1	CNS	BlueLeft	1	0.37
165	1	ICS	RedLeft	1	0.572
168.5	1	ICNS	RedLeft	1	0.37
172	1	CS	BlueLeft	1	0.64
174.5	1	CNS	BlueLeft	1	0.328
179	1	CNS	BlueRight	1	0.435
183.5	1	ICS	RedLeft	1	0.422
188	1	ICNS	RedLeft	1	0.407
190.5	1	CS	BlueLeft	1	0.568
195	1	CNS	BlueRight	1	0.427
200.5	1	ICS	RedRight	1	0.419
203	1	CS	BlueLeft	0	0.379
206.5	1	CNS	BlueRight	1	0.481
210	1	ICS	RedRight	1	0.463
214.5	1	ICNS	RedRight	1	0.37
218	1	CS	BlueRight	1	0.551
223.5	1	ICS	RedLeft	1	0.551
227	1	ICNS	RedRight	1	0.573
232.5	1	CS	BlueLeft	1	0.468
237	1	CNS	BlueLeft	1	0.398
240.5	1	CNS	BlueLeft	1	0.356
244	1	ICS	RedLeft	1	0.529
249.5	1	ICNS	RedRight	1	0.553
253	1	CS	BlueLeft	1	0.567
257.5	1	CNS	BlueRight	1	0.482
263	1	ICS	RedRight	1	0.465
265.5	1	ICNS	RedLeft	1	0.562
270	1	ICNS	RedRight	1	0.453
273.5	1	CS	BlueRight	1	0.538
279	1	CNS	BlueRight	1	0.49
283.5	1	ICS	RedRight	1	0.502
289	1	ICNS	RedLeft	1	0.5
294.5	1	CS	BlueLeft	1	0.579
297	1	ICS	RedRight	1	0.549
299.5	1	ICNS	RedRight	1	0.373
302	1	CS	BlueRight	1	0.55
304.5	1	CNS	BlueLeft	1	0.393
310	1	CNS	BlueRight	1	0.526
313.5	1	ICS	RedLeft	1	0.571
316	1	ICNS	RedRight	1	0.453
320.5	1	CS	BlueLeft	1	0.391
326	1	ICS	RedRight	1	0.466
