onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.552
12	1	ICNS	BlueLeft	1	0.542
14.5	1	CS	RedLeft	1	0.374
17	1	ICS	BlueLeft	1	0.527
20.5	1	ICNS	BlueRight	1	0.581
24	1	CS	RedLeft	1	0.69
27.5	1	CNS	RedLeft	1	0.367
31	1	ICS	BlueRight	1	0.397
36.5	1	ICNS	BlueLeft	1	0.573
41	1	CS	RedRight	1	0.504
44.5	1	CNS	RedRight	1	0.421
50	1	ICS	BlueRight	1	0.669
52.5	1	CS	RedLeft	1	0.622
56	1	CNS	RedLeft	1	0.675
58.5	1	CNS	RedRight	1	0.356
62	1	ICS	BlueRight	1	0.578
67.5	1	CS	RedRight	0	0.432
71	1	CNS	RedLeft	1	0.438
75.5	1	ICS	BlueRight	1	0.537
78	1	ICNS	BlueLeft	1	0.578
80.5	1	ICNS	BlueRight	1	0.562
83	1	CS	RedRight	1	0.715
86.5	1	CNS	RedLeft	1	0.448
91	1	ICS	BlueLeft	1	0.499
96.5	1	CS	RedLeft	1	0.707
99	1	CNS	RedLeft	1	0.628
104.5	1	CNS	RedRight	1	0.571
110	1	ICS	BlueRight	1	0.563
114.5	1	ICNS	BlueRight	1	0.574
117	1	ICNS	BlueLeft	1	0.686
119.5	1	CS	RedRight	1	0.415
125	1	CNS	RedLeft	1	0.55
130.5	1	ICS	BlueRight	0	0.622
134	1	ICNS	BlueRight	1	0.476
137.5	1	CS	RedLeft	1	0.586
140	1	CNS	RedRight	1	0.489
145.5	1	ICS	BlueLeft	1	0.665
150	1	ICNS	BlueLeft	1	0.556
152.5	1	ICNS	BlueLeft	1	0.566
157	1	CS	RedLeft	1	0.623
159.5	1	CNS	RedLeft	1	0.544
164	1	ICS	BlueLeft	1	0.443
168.5	1	ICNS	BlueLeft	1	0.461
173	1	ICNS	BlueRight	1	0.464
176.5	1	CS	RedLeft	1	0.582
180	1	CNS	RedLeft	1	0.387
182.5	1	ICS	BlueLeft	1	0.435
187	1	ICNS	BlueRight	1	0.454
189.5	1	CS	RedRight	1	0.575
195	1	ICS	BlueLeft	1	0.473
197.5	1	ICNS	BlueRight	0	0.527
200	1	CS	RedRight	1	0.4
204.5	1	CNS	RedRight	1	0.459
210	1	ICS	BlueRight	1	0.482
213.5	1	CS	RedLeft	0	0.448
219	1	CNS	RedRight	1	0.415
223.5	1	ICS	BlueLeft	1	0.498
229	1	ICNS	BlueLeft	1	0.529
233.5	1	ICNS	BlueLeft	1	0.436
238	1	CS	RedLeft	1	0.575
242.5	1	CNS	RedRight	1	0.434
245	1	ICS	BlueLeft	0	0.594
250.5	1	ICNS	BlueRight	1	0.491
256	1	CS	RedRight	1	0.449
258.5	1	CNS	RedLeft	1	0.562
262	1	CNS	RedRight	1	0.376
267.5	1	ICS	BlueRight	1	0.503
272	1	ICNS	BlueRight	1	0.474
275.5	1	CS	RedRight	1	0.6
280	1	CNS	RedLeft	1	0.674
284.5	1	ICS	BlueLeft	1	0.781
287	1	CS	RedRight	1	0.694
292.5	1	CNS	RedRight	1	0.599
298	1	ICS	BlueRight	1	0.557
303.5	1	ICNS	BlueLeft	1	0.528
307	1	ICNS	BlueRight	0	0.45
311.5	1	CS	RedLeft	1	0.461
317	1	CNS	RedRight	0	0.525
320.5	1	ICS	BlueLeft	1	0.546
324	1	CS	RedRight	1	0.432
