onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.461
14	1	CNS	BlueLeft	1	0.581
18.5	1	CNS	BlueRight	1	0.56
23	1	ICS	RedRight	1	0.473
27.5	1	ICNS	RedLeft	1	0.532
33	1	CS	BlueRight	1	0.436
38.5	1	ICS	RedLeft	1	0.579
41	1	ICNS	RedRight	1	0.476
43.5	1	ICNS	RedLeft	1	0.613
48	1	CS	BlueRight	1	0.439
52.5	1	CNS	BlueRight	1	0.506
56	1	ICS	RedRight	1	0.576
58.5	1	ICNS	RedLeft	1	0.713
61	1	ICNS	RedLeft	1	0.569
66.5	1	CS	BlueRight	1	0.513
70	1	ICS	RedLeft	1	0.574
73.5	1	CS	BlueLeft	1	0.484
77	1	CNS	BlueRight	1	0.801
80.5	1	ICS	RedLeft	1	0.599
84	1	ICNS	RedLeft	1	0.524
89.5	1	CS	BlueRight	1	0.532
95	1	ICS	RedRight	1	0.468
98.5	1	ICNS	RedRight	1	0.425
104	1	CS	BlueRight	1	0.634
106.5	1	CNS	BlueLeft	1	0.522
110	1	ICS	RedLeft	1	0.56
112.5	1	ICNS	RedLeft	1	0.456
116	1	CS	BlueLeft	1	0.534
118.5	1	CNS	BlueLeft	1	0.431
123	1	CNS	BlueLeft	1	0.393
128.5	1	ICS	RedRight	1	0.592
134	1	CS	BlueLeft	1	0.448
136.5	1	CNS	BlueRight	1	0.424
141	1	ICS	RedLeft	1	0.587
146.5	1	ICNS	RedRight	1	0.563
151	1	ICNS	RedLeft	0	0.55
155.5	1	CS	BlueLeft	1	0.544
158	1	CNS	BlueLeft	1	0.546
160.5	1	CNS	BlueRight	1	0.53
165	1	ICS	RedRight	1	0.484
168.5	1	ICNS	RedRight	1	0.506
172	1	CS	BlueRight	1	0.535
174.5	1	ICS	RedRight	1	0.663
179	1	CS	BlueLeft	1	0.565
183.5	1	CNS	BlueLeft	1	0.565
188	1	CNS	BlueRight	1	0.64
190.5	1	ICS	RedRight	1	0.568
195	1	ICNS	RedLeft	1	0.484
200.5	1	CS	BlueRight	1	0.627
203	1	CNS	BlueRight	1	0.508
206.5	1	ICS	RedRight	1	0.577
210	1	CS	BlueLeft	1	0.599
214.5	1	CNS	BlueLeft	1	0.754
218	1	CNS	BlueLeft	1	0.511
223.5	1	ICS	RedLeft	1	0.598
227	1	ICNS	RedRight	1	0.612
232.5	1	CS	BlueLeft	1	0.628
237	1	CNS	BlueLeft	1	0.671
240.5	1	ICS	RedLeft	1	0.572
244	1	ICNS	RedRight	1	0.498
249.5	1	CS	BlueRight	1	0.626
253	1	CNS	BlueLeft	1	0.552
257.5	1	ICS	RedLeft	1	0.538
263	1	ICNS	RedRight	1	0.522
265.5	1	CS	BlueRight	1	0.578
270	1	ICS	RedLeft	1	0.564
273.5	1	ICNS	RedRight	1	0.538
279	1	ICNS	RedLeft	1	0.57
283.5	1	CS	BlueRight	1	0.685
289	1	CNS	BlueRight	1	0.548
294.5	1	ICS	RedRight	1	0.628
297	1	ICNS	RedRight	1	0.501
299.5	1	CS	BlueLeft	1	0.829
302	1	CNS	BlueRight	1	0.446
304.5	1	CNS	BlueRight	1	0.526
310	1	ICS	RedRight	1	0.655
313.5	1	ICNS	RedLeft	1	0.788
316	1	ICNS	RedRight	1	0.524
320.5	1	CS	BlueLeft	1	0.606
326	1	ICS	RedLeft	1	0.79
