onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.441
12	1	ICNS	BlueLeft	1	0.519
14.5	1	CS	RedLeft	1	0.504
17	1	ICS	BlueLeft	1	0.472
20.5	1	ICNS	BlueRight	1	0.55
24	1	CS	RedLeft	1	0.644
27.5	1	CNS	RedLeft	1	0.465
31	1	ICS	BlueRight	1	0.439
36.5	1	ICNS	BlueLeft	1	0.583
41	1	CS	RedRight	1	0.569
44.5	1	CNS	RedRight	1	0.407
50	1	ICS	BlueRight	1	0.607
52.5	1	CS	RedLeft	1	0.464
56	1	CNS	RedLeft	1	0.477
58.5	1	CNS	RedRight	1	0.366
62	1	ICS	BlueRight	1	0.484
67.5	1	CS	RedRight	1	0.515
71	1	CNS	RedLeft	1	0.417
75.5	1	ICS	BlueRight	1	0.675
78	1	ICNS	BlueLeft	1	0.508
80.5	1	ICNS	BlueRight	1	0.381
83	1	CS	RedRight	1	0.469
86.5	1	CNS	RedLeft	1	0.555
91	1	ICS	BlueLeft	1	0.5
96.5	1	CS	RedLeft	1	0.501
99	1	CNS	RedLeft	1	0.405
104.5	1	CNS	RedRight	1	0.549
110	1	ICS	BlueRight	1	0.524
114.5	1	ICNS	BlueRight	1	0.519
117	1	ICNS	BlueLeft	1	0.488
119.5	1	CS	RedRight	1	0.488
125	1	CNS	RedLeft	1	0.528
130.5	1	ICS	BlueRight	1	0.488
134	1	ICNS	BlueRight	1	0.47
137.5	1	CS	RedLeft	1	0.451
140	1	CNS	RedRight	1	0.412
145.5	1	ICS	BlueLeft	1	0.563
150	1	ICNS	BlueLeft	1	0.51
152.5	1	ICNS	BlueLeft	1	0.519
157	1	CS	RedLeft	1	0.53
159.5	1	CNS	RedLeft	1	0.402
164	1	ICS	BlueLeft	1	0.437
168.5	1	ICNS	BlueLeft	1	0.496
173	1	ICNS	BlueRight	1	0.507
176.5	1	CS	RedLeft	1	0.455
180	1	CNS	RedLeft	1	0.468
182.5	1	ICS	BlueLeft	1	0.445
187	1	ICNS	BlueRight	1	0.544
189.5	1	CS	RedRight	1	0.48
195	1	ICS	BlueLeft	1	0.496
197.5	1	ICNS	BlueRight	1	0.617
200	1	CS	RedRight	1	0.641
204.5	1	CNS	RedRight	1	0.572
210	1	ICS	BlueRight	1	0.436
213.5	1	CS	RedLeft	1	0.498
219	1	CNS	RedRight	1	0.481
223.5	1	ICS	BlueLeft	1	0.492
229	1	ICNS	BlueLeft	1	0.5
233.5	1	ICNS	BlueLeft	1	0.518
238	1	CS	RedLeft	1	0.641
242.5	1	CNS	RedRight	1	0.46
245	1	ICS	BlueLeft	1	0.445
250.5	1	ICNS	BlueRight	1	0.548
256	1	CS	RedRight	1	0.412
258.5	1	CNS	RedLeft	1	0.421
262	1	CNS	RedRight	1	0.418
267.5	1	ICS	BlueRight	1	0.561
272	1	ICNS	BlueRight	1	0.532
275.5	1	CS	RedRight	1	0.585
280	1	CNS	RedLeft	1	0.516
284.5	1	ICS	BlueLeft	1	0.519
287	1	CS	RedRight	1	0.512
292.5	1	CNS	RedRight	1	0.463
298	1	ICS	BlueRight	1	0.679
303.5	1	ICNS	BlueLeft	1	0.622
307	1	ICNS	BlueRight	1	0.548
311.5	1	CS	RedLeft	1	0.495
317	1	CNS	RedRight	1	0.439
320.5	1	ICS	BlueLeft	1	0.66
324	1	CS	RedRight	1	0.49
