onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.572
14	1	ICNS	BlueLeft	1	0.54
18.5	1	ICNS	BlueRight	1	0.623
23	1	CS	RedRight	1	0.522
27.5	1	CNS	RedLeft	1	0.596
33	1	ICS	BlueRight	1	0.548
38.5	1	CS	RedLeft	1	0.39
41	1	CNS	RedRight	1	0.403
43.5	1	CNS	RedLeft	1	0.46
48	1	ICS	BlueRight	1	0.503
52.5	1	ICNS	BlueRight	1	0.493
56	1	CS	RedRight	1	0.679
58.5	1	CNS	RedLeft	1	0.528
61	1	CNS	RedLeft	1	0.536
66.5	1	ICS	BlueRight	1	0.464
70	1	CS	RedLeft	1	0.59
73.5	1	ICS	BlueLeft	1	0.643
77	1	ICNS	BlueRight	1	0.433
80.5	1	CS	RedLeft	1	0.407
84	1	CNS	RedLeft	1	0.468
89.5	1	ICS	BlueRight	0	0.692
95	1	CS	RedRight	1	0.588
98.5	1	CNS	RedRight	1	0.561
104	1	ICS	BlueRight	1	0.585
106.5	1	ICNS	BlueLeft	1	0.625
110	1	CS	RedLeft	1	0.495
112.5	1	CNS	RedLeft	1	0.456
116	1	ICS	BlueLeft	1	0.533
118.5	1	ICNS	BlueLeft	1	0.558
123	1	ICNS	BlueLeft	1	0.601
128.5	1	CS	RedRight	1	0.503
134	1	ICS	BlueLeft	1	0.544
136.5	1	ICNS	BlueRight	1	0.456
141	1	CS	RedLeft	1	0.579
146.5	1	CNS	RedRight	1	0.403
151	1	CNS	RedLeft	1	0.525
155.5	1	ICS	BlueLeft	1	0.464
158	1	ICNS	BlueLeft	1	0.512
160.5	1	ICNS	BlueRight	1	0.569
165	1	CS	RedRight	1	0.5
168.5	1	CNS	RedRight	1	0.41
172	1	ICS	BlueRight	1	0.471
174.5	1	CS	RedRight	1	0.464
179	1	ICS	BlueLeft	1	0.531
183.5	1	ICNS	BlueLeft	1	0.461
188	1	ICNS	BlueRight	1	0.496
190.5	1	CS	RedRight	1	0.464
195	1	CNS	RedLeft	1	0.747
200.5	1	ICS	BlueRight	1	0.611
203	1	ICNS	BlueRight	1	0.515
206.5	1	CS	RedRight	1	0.393
210	1	ICS	BlueLeft	1	0.519
214.5	1	ICNS	BlueLeft	1	0.56
218	1	ICNS	BlueLeft	1	0.854
223.5	1	CS	RedLeft	1	0.542
227	1	CNS	RedRight	1	0.459
232.5	1	ICS	BlueLeft	1	0.579
237	1	ICNS	BlueLeft	1	0.518
240.5	1	CS	RedLeft	1	0.556
244	1	CNS	RedRight	1	0.449
249.5	1	ICS	BlueRight	1	0.825
253	1	ICNS	BlueLeft	1	0.503
257.5	1	CS	RedLeft	1	0.682
263	1	CNS	RedRight	1	0.505
265.5	1	ICS	BlueRight	1	0.57
270	1	CS	RedLeft	1	0.597
273.5	1	CNS	RedRight	1	0.442
279	1	CNS	RedLeft	1	0.434
283.5	1	ICS	BlueRight	1	0.469
289	1	ICNS	BlueRight	1	0.532
294.5	1	CS	RedRight	1	0.484
297	1	CNS	RedRight	1	0.451
299.5	1	ICS	BlueLeft	1	0.574
302	1	ICNS	BlueRight	1	0.542
304.5	1	ICNS	BlueRight	1	0.422
310	1	CS	RedRight	1	0.413
313.5	1	CNS	RedLeft	1	0.395
316	1	CNS	RedRight	1	0.307
320.5	1	ICS	BlueLeft	1	0.534
326	1	CS	RedLeft	1	0.622
