onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.647
12	1	ICNS	BlueLeft	1	0.733
14.5	1	CS	RedLeft	1	0.614
17	1	ICS	BlueLeft	1	0.534
20.5	1	ICNS	BlueRight	1	0.547
24	1	CS	RedLeft	1	0.561
27.5	1	CNS	RedLeft	1	0.558
31	1	ICS	BlueRight	1	0.604
36.5	1	ICNS	BlueLeft	1	0.612
41	1	CS	RedRight	1	0.463
44.5	1	CNS	RedRight	1	0.516
50	1	ICS	BlueRight	1	0.524
52.5	1	CS	RedLeft	1	0.485
56	1	CNS	RedLeft	1	0.525
58.5	1	CNS	RedRight	1	0.499
62	1	ICS	BlueRight	1	0.497
67.5	1	CS	RedRight	1	0.495
71	1	CNS	RedLeft	1	0.485
75.5	1	ICS	BlueRight	1	0.552
78	1	ICNS	BlueLeft	1	0.697
80.5	1	ICNS	BlueRight	1	0.689
83	1	CS	RedRight	1	0.458
86.5	1	CNS	RedLeft	1	0.535
91	1	ICS	BlueLeft	1	0.562
96.5	1	CS	RedLeft	1	0.49
99	1	CNS	RedLeft	1	0.459
104.5	1	CNS	RedRight	1	0.451
110	1	ICS	BlueRight	1	0.617
114.5	1	ICNS	BlueRight	1	0.58
117	1	ICNS	BlueLeft	1	0.581
119.5	1	CS	RedRight	1	0.653
125	1	CNS	RedLeft	1	0.605
130.5	1	ICS	BlueRight	1	0.565
134	1	ICNS	BlueRight	1	0.53
137.5	1	CS	RedLeft	1	0.584
140	1	CNS	RedRight	1	0.635
145.5	1	ICS	BlueLeft	1	0.569
150	1	ICNS	BlueLeft	1	0.507
152.5	1	ICNS	BlueLeft	1	0.436
157	1	CS	RedLeft	1	0.558
159.5	1	CNS	RedLeft	1	0.407
164	1	ICS	BlueLeft	1	0.586
168.5	1	ICNS	BlueLeft	1	0.444
173	1	ICNS	BlueRight	1	0.663
176.5	1	CS	RedLeft	1	0.525
180	1	CNS	RedLeft	1	0.482
182.5	1	ICS	BlueLeft	1	0.587
187	1	ICNS	BlueRight	1	0.614
189.5	1	CS	RedRight	1	0.573
195	1	ICS	BlueLeft	0	0.477
197.5	1	ICNS	BlueRight	1	0.542
200	1	CS	RedRight	1	0.599
204.5	1	CNS	RedRight	1	0.593
210	1	ICS	BlueRight	1	0.537
213.5	1	CS	RedLeft	1	0.975
219	1	CNS	RedRight	1	0.543
223.5	1	ICS	BlueLeft	1	0.545
229	1	ICNS	BlueLeft	1	0.489
233.5	1	ICNS	BlueLeft	1	0.499
238	1	CS	RedLeft	1	0.79
242.5	1	CNS	RedRight	1	0.464
245	1	ICS	BlueLeft	1	0.697
250.5	1	ICNS	BlueRight	1	0.737
256	1	CS	RedRight	1	0.673
258.5	1	CNS	RedLeft	1	0.673
262	1	CNS	RedRight	1	0.495
267.5	1	ICS	BlueRight	1	0.615
272	1	ICNS	BlueRight	1	0.578
275.5	1	CS	RedRight	1	0.615
280	1	CNS	RedLeft	1	0.457
284.5	1	ICS	BlueLeft	1	0.692
287	1	CS	RedRight	1	0.62
292.5	1	CNS	RedRight	1	0.492
298	1	ICS	BlueRight	1	0.884
303.5	1	ICNS	BlueLeft	1	0.564
307	1	ICNS	BlueRight	1	0.506
311.5	1	CS	RedLeft	1	0.484
317	1	CNS	RedRight	1	0.492
320.5	1	ICS	BlueLeft	1	0.609
324	1	CS	RedRight	1	0.55
