onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.75
14	1	ICNS	BlueLeft	1	1.043
18.5	1	ICNS	BlueRight	1	0.793
23	1	CS	RedRight	1	0.86
27.5	1	CNS	RedLeft	1	0.758
33	1	ICS	BlueRight	0	0
38.5	1	CS	RedLeft	1	0.669
41	1	CNS	RedRight	1	0.709
43.5	1	CNS	RedLeft	1	0.59
48	1	ICS	BlueRight	1	0.633
52.5	1	ICNS	BlueRight	1	0.747
56	1	CS	RedRight	1	0.697
58.5	1	CNS	RedLeft	1	0.586
61	1	CNS	RedLeft	1	0.579
66.5	1	ICS	BlueRight	1	0.706
70	1	CS	RedLeft	1	0.536
73.5	1	ICS	BlueLeft	1	0.581
77	1	ICNS	BlueRight	1	0.555
80.5	1	CS	RedLeft	1	0.608
84	1	CNS	RedLeft	1	0.534
89.5	1	ICS	BlueRight	1	0.622
95	1	CS	RedRight	1	0.557
98.5	1	CNS	RedRight	1	0.539
104	1	ICS	BlueRight	1	0.651
106.5	1	ICNS	BlueLeft	0	0.651
110	1	CS	RedLeft	1	0.577
112.5	1	CNS	RedLeft	1	0.522
116	1	ICS	BlueLeft	1	0.599
118.5	1	ICNS	BlueLeft	1	0.535
123	1	ICNS	BlueLeft	1	0.606
128.5	1	CS	RedRight	1	0.61
134	1	ICS	BlueLeft	1	0.578
136.5	1	ICNS	BlueRight	1	0.572
141	1	CS	RedLeft	1	0.837
146.5	1	CNS	RedRight	1	0.613
151	1	CNS	RedLeft	1	0.519
155.5	1	ICS	BlueLeft	1	0.602
158	1	ICNS	BlueLeft	1	0.611
160.5	1	ICNS	BlueRight	1	0.658
165	1	CS	RedRight	1	0.597
168.5	1	CNS	RedRight	1	0.547
172	1	ICS	BlueRight	1	0.609
174.5	1	CS	RedRight	1	0.417
179	1	ICS	BlueLeft	1	0.572
183.5	1	ICNS	BlueLeft	1	0.551
188	1	ICNS	BlueRight	1	0.609
190.5	1	CS	RedRight	1	0.61
195	1	CNS	RedLeft	1	0.829
200.5	1	ICS	BlueRight	1	0.62
203	1	ICNS	BlueRight	1	0.637
206.5	1	CS	RedRight	1	0.578
210	1	ICS	BlueLeft	1	0.624
214.5	1	ICNS	BlueLeft	1	0.723
218	1	ICNS	BlueLeft	1	0.52
223.5	1	CS	RedLeft	1	0.664
227	1	CNS	RedRight	1	0.518
232.5	1	ICS	BlueLeft	1	0.621
237	1	ICNS	BlueLeft	1	0.792
240.5	1	CS	RedLeft	1	0.662
244	1	CNS	RedRight	1	0.652
249.5	1	ICS	BlueRight	1	0.578
253	1	ICNS	BlueLeft	1	0.592
257.5	1	CS	RedLeft	1	0.635
263	1	CNS	RedRight	1	0.475
265.5	1	ICS	BlueRight	1	0.755
270	1	CS	RedLeft	1	0.582
273.5	1	CNS	RedRight	1	0.492
279	1	CNS	RedLeft	1	0.492
283.5	1	ICS	BlueRight	1	0.694
289	1	ICNS	BlueRight	1	0.597
294.5	1	CS	RedRight	1	0.549
297	1	CNS	RedRight	1	0.47
299.5	1	ICS	BlueLeft	1	0.598
302	1	ICNS	BlueRight	1	1.084
304.5	1	ICNS	BlueRight	1	0.624
310	1	CS	RedRight	1	0.535
313.5	1	CNS	RedLeft	1	0.573
316	1	CNS	RedRight	1	0.502
320.5	1	ICS	BlueLeft	1	0.609
326	1	CS	RedLeft	1	0.6
