onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.633
14	1	ICNS	BlueLeft	1	0.561
18.5	1	ICNS	BlueRight	1	0.523
23	1	CS	RedRight	1	0.638
27.5	1	CNS	RedLeft	1	0.473
33	1	ICS	BlueRight	1	0.465
38.5	1	CS	RedLeft	1	0.592
41	1	CNS	RedRight	1	0.513
43.5	1	CNS	RedLeft	1	0.44
48	1	ICS	BlueRight	1	0.443
52.5	1	ICNS	BlueRight	1	0.774
56	1	CS	RedRight	1	0.612
58.5	1	CNS	RedLeft	1	0.621
61	1	CNS	RedLeft	1	0.421
66.5	1	ICS	BlueRight	1	0.525
70	1	CS	RedLeft	1	0.562
73.5	1	ICS	BlueLeft	1	0.608
77	1	ICNS	BlueRight	1	0.75
80.5	1	CS	RedLeft	1	0.7
84	1	CNS	RedLeft	1	0.473
89.5	1	ICS	BlueRight	1	0.553
95	1	CS	RedRight	1	0.689
98.5	1	CNS	RedRight	1	0.478
104	1	ICS	BlueRight	1	0.509
106.5	1	ICNS	BlueLeft	1	0.598
110	1	CS	RedLeft	1	0.523
112.5	1	CNS	RedLeft	1	0.46
116	1	ICS	BlueLeft	1	0.45
118.5	1	ICNS	BlueLeft	1	0.403
123	1	ICNS	BlueLeft	1	0.501
128.5	1	CS	RedRight	1	0.693
134	1	ICS	BlueLeft	1	0.549
136.5	1	ICNS	BlueRight	1	0.669
141	1	CS	RedLeft	1	0.632
146.5	1	CNS	RedRight	1	0.624
151	1	CNS	RedLeft	1	0.411
155.5	1	ICS	BlueLeft	1	0.549
158	1	ICNS	BlueLeft	1	0.485
160.5	1	ICNS	BlueRight	1	0.526
165	1	CS	RedRight	1	0.568
168.5	1	CNS	RedRight	1	0.438
172	1	ICS	BlueRight	1	0.548
174.5	1	CS	RedRight	1	0.676
179	1	ICS	BlueLeft	1	0.439
183.5	1	ICNS	BlueLeft	1	0.474
188	1	ICNS	BlueRight	1	0.469
190.5	1	CS	RedRight	1	0.621
195	1	CNS	RedLeft	1	0.56
200.5	1	ICS	BlueRight	1	0.52
203	1	ICNS	BlueRight	1	0.568
206.5	1	CS	RedRight	1	0.494
210	1	ICS	BlueLeft	1	0.588
214.5	1	ICNS	BlueLeft	1	0.558
218	1	ICNS	BlueLeft	1	0.675
223.5	1	CS	RedLeft	1	0.491
227	1	CNS	RedRight	1	0.553
232.5	1	ICS	BlueLeft	1	0.52
237	1	ICNS	BlueLeft	1	0.427
240.5	1	CS	RedLeft	1	0.504
244	1	CNS	RedRight	1	0.526
249.5	1	ICS	BlueRight	1	0.526
253	1	ICNS	BlueLeft	1	0.532
257.5	1	CS	RedLeft	1	0.558
263	1	CNS	RedRight	1	0.542
265.5	1	ICS	BlueRight	1	0.519
270	1	CS	RedLeft	1	0.474
273.5	1	CNS	RedRight	1	0.454
279	1	CNS	RedLeft	1	0.454
283.5	1	ICS	BlueRight	1	0.561
289	1	ICNS	BlueRight	1	0.497
294.5	1	CS	RedRight	1	0.648
297	1	CNS	RedRight	1	0.521
299.5	1	ICS	BlueLeft	1	0.658
302	1	ICNS	BlueRight	1	0.482
304.5	1	ICNS	BlueRight	1	0.563
310	1	CS	RedRight	1	0.594
313.5	1	CNS	RedLeft	1	0.576
316	1	CNS	RedRight	1	0.561
320.5	1	ICS	BlueLeft	1	0.58
326	1	CS	RedLeft	1	0.747
