onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.467
12	1	ICNS	BlueLeft	1	0.521
14.5	1	CS	RedLeft	1	0.634
17	1	ICS	BlueLeft	1	0.698
20.5	1	ICNS	BlueRight	1	0.52
24	1	CS	RedLeft	1	0.558
27.5	1	CNS	RedLeft	1	0.427
31	1	ICS	BlueRight	1	0.537
36.5	1	ICNS	BlueLeft	1	0.425
41	1	CS	RedRight	1	0.58
44.5	1	CNS	RedRight	1	0.449
50	1	ICS	BlueRight	1	0.513
52.5	1	CS	RedLeft	0	0.545
56	1	CNS	RedLeft	1	0.423
58.5	1	CNS	RedRight	1	0.4
62	1	ICS	BlueRight	1	0.612
67.5	1	CS	RedRight	1	0.572
71	1	CNS	RedLeft	1	0.442
75.5	1	ICS	BlueRight	1	0.517
78	1	ICNS	BlueLeft	1	0.461
80.5	1	ICNS	BlueRight	1	0.574
83	1	CS	RedRight	1	0.606
86.5	1	CNS	RedLeft	1	0.428
91	1	ICS	BlueLeft	1	0.487
96.5	1	CS	RedLeft	1	0.519
99	1	CNS	RedLeft	1	0.471
104.5	1	CNS	RedRight	1	0.543
110	1	ICS	BlueRight	1	0.583
114.5	1	ICNS	BlueRight	1	0.657
117	1	ICNS	BlueLeft	1	0.58
119.5	1	CS	RedRight	1	0.666
125	1	CNS	RedLeft	1	0.474
130.5	1	ICS	BlueRight	1	0.521
134	1	ICNS	BlueRight	1	0.639
137.5	1	CS	RedLeft	1	0.493
140	1	CNS	RedRight	1	0.461
145.5	1	ICS	BlueLeft	1	0.597
150	1	ICNS	BlueLeft	1	0.544
152.5	1	ICNS	BlueLeft	1	0.472
157	1	CS	RedLeft	1	0.595
159.5	1	CNS	RedLeft	1	0.468
164	1	ICS	BlueLeft	1	0.615
168.5	1	ICNS	BlueLeft	1	0.625
173	1	ICNS	BlueRight	1	0.436
176.5	1	CS	RedLeft	1	0.561
180	1	CNS	RedLeft	1	0.455
182.5	1	ICS	BlueLeft	1	0.599
187	1	ICNS	BlueRight	1	0.505
189.5	1	CS	RedRight	1	0.651
195	1	ICS	BlueLeft	1	0.57
197.5	1	ICNS	BlueRight	1	0.507
200	1	CS	RedRight	1	0.531
204.5	1	CNS	RedRight	1	0.582
210	1	ICS	BlueRight	1	0.454
213.5	1	CS	RedLeft	1	0.531
219	1	CNS	RedRight	1	0.459
223.5	1	ICS	BlueLeft	1	0.582
229	1	ICNS	BlueLeft	1	0.493
233.5	1	ICNS	BlueLeft	1	0.544
238	1	CS	RedLeft	1	0.466
242.5	1	CNS	RedRight	0	0.597
245	1	ICS	BlueLeft	1	0.678
250.5	1	ICNS	BlueRight	1	0.637
256	1	CS	RedRight	1	0.557
258.5	1	CNS	RedLeft	1	0.47
262	1	CNS	RedRight	1	0.524
267.5	1	ICS	BlueRight	1	0.627
272	1	ICNS	BlueRight	1	0.454
275.5	1	CS	RedRight	1	0.644
280	1	CNS	RedLeft	1	0.462
284.5	1	ICS	BlueLeft	0	0.481
287	1	CS	RedRight	1	0.674
292.5	1	CNS	RedRight	1	0.456
298	1	ICS	BlueRight	1	0.56
303.5	1	ICNS	BlueLeft	1	0.728
307	1	ICNS	BlueRight	1	0.55
311.5	1	CS	RedLeft	1	0.512
317	1	CNS	RedRight	1	0.56
320.5	1	ICS	BlueLeft	1	0.478
324	1	CS	RedRight	1	0.899
