onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.462
14	1	CNS	BlueLeft	1	0.478
18.5	1	CNS	BlueRight	1	0.393
23	1	ICS	RedRight	1	0.531
27.5	1	ICNS	RedLeft	1	0.438
33	1	CS	BlueRight	1	0.542
38.5	1	ICS	RedLeft	1	0.436
41	1	ICNS	RedRight	1	0.493
43.5	1	ICNS	RedLeft	1	0.494
48	1	CS	BlueRight	1	0.416
52.5	1	CNS	BlueRight	1	0.427
56	1	ICS	RedRight	1	0.505
58.5	1	ICNS	RedLeft	1	0.506
61	1	ICNS	RedLeft	1	0.522
66.5	1	CS	BlueRight	1	0.418
70	1	ICS	RedLeft	1	0.488
73.5	1	CS	BlueLeft	1	0.421
77	1	CNS	BlueRight	1	0.411
80.5	1	ICS	RedLeft	1	0.521
84	1	ICNS	RedLeft	1	0.551
89.5	1	CS	BlueRight	1	0.429
95	1	ICS	RedRight	1	0.493
98.5	1	ICNS	RedRight	1	0.462
104	1	CS	BlueRight	1	0.443
106.5	1	CNS	BlueLeft	1	0.341
110	1	ICS	RedLeft	1	0.489
112.5	1	ICNS	RedLeft	1	0.466
116	1	CS	BlueLeft	1	0.351
118.5	1	CNS	BlueLeft	1	0.368
123	1	CNS	BlueLeft	1	0.355
128.5	1	ICS	RedRight	1	0.418
134	1	CS	BlueLeft	1	0.386
136.5	1	CNS	BlueRight	1	0.346
141	1	ICS	RedLeft	1	0.461
146.5	1	ICNS	RedRight	1	0.428
151	1	ICNS	RedLeft	1	0.423
155.5	1	CS	BlueLeft	1	0.458
158	1	CNS	BlueLeft	1	0.354
160.5	1	CNS	BlueRight	1	0.403
165	1	ICS	RedRight	1	0.43
168.5	1	ICNS	RedRight	1	0.555
172	1	CS	BlueRight	1	0.393
174.5	1	ICS	RedRight	1	0.434
179	1	CS	BlueLeft	1	0.349
183.5	1	CNS	BlueLeft	1	0.359
188	1	CNS	BlueRight	1	0.385
190.5	1	ICS	RedRight	1	0.467
195	1	ICNS	RedLeft	1	0.444
200.5	1	CS	BlueRight	1	0.34
203	1	CNS	BlueRight	1	0.349
206.5	1	ICS	RedRight	1	0.386
210	1	CS	BlueLeft	1	0.352
214.5	1	CNS	BlueLeft	1	0.339
218	1	CNS	BlueLeft	1	0.305
223.5	1	ICS	RedLeft	1	0.433
227	1	ICNS	RedRight	1	0.423
232.5	1	CS	BlueLeft	1	0.326
237	1	CNS	BlueLeft	1	0.328
240.5	1	ICS	RedLeft	1	0.414
244	1	ICNS	RedRight	1	0.371
249.5	1	CS	BlueRight	1	0.339
253	1	CNS	BlueLeft	1	0.328
257.5	1	ICS	RedLeft	1	0.459
263	1	ICNS	RedRight	1	0.443
265.5	1	CS	BlueRight	1	0.404
270	1	ICS	RedLeft	1	0.406
273.5	1	ICNS	RedRight	1	0.372
279	1	ICNS	RedLeft	1	0.428
283.5	1	CS	BlueRight	1	0.375
289	1	CNS	BlueRight	1	0.365
294.5	1	ICS	RedRight	1	0.405
297	1	ICNS	RedRight	1	0.454
299.5	1	CS	BlueLeft	0	0.383
302	1	CNS	BlueRight	1	0.359
304.5	1	CNS	BlueRight	1	0.36
310	1	ICS	RedRight	1	0.463
313.5	1	ICNS	RedLeft	1	0.501
316	1	ICNS	RedRight	1	0.422
320.5	1	CS	BlueLeft	1	0.384
326	1	ICS	RedLeft	1	0.464
