onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.357
14	1	CNS	BlueLeft	1	0.397
18.5	1	ICS	RedLeft	1	0.44
23	1	CS	BlueLeft	1	0.427
27.5	1	CNS	BlueRight	1	0.446
33	1	ICS	RedLeft	1	0.494
38.5	1	ICNS	RedLeft	1	0.421
41	1	CS	BlueRight	1	0.454
43.5	1	CNS	BlueLeft	1	0.398
48	1	ICS	RedRight	1	0.377
52.5	1	ICNS	RedRight	1	0.324
56	1	CS	BlueRight	1	0.45
58.5	1	ICS	RedLeft	0	0.346
61	1	ICNS	RedLeft	1	0.467
66.5	1	ICNS	RedRight	0	0.348
70	1	CS	BlueRight	1	0.473
73.5	1	ICS	RedRight	1	0.599
77	1	ICNS	RedLeft	1	0.452
80.5	1	CS	BlueRight	1	0.545
84	1	CNS	BlueLeft	1	0.535
89.5	1	CNS	BlueRight	1	0.383
95	1	ICS	RedRight	1	0.472
98.5	1	ICNS	RedLeft	1	0.405
104	1	CS	BlueLeft	1	0.445
106.5	1	ICS	RedLeft	1	0.39
110	1	ICNS	RedLeft	1	0.388
112.5	1	ICNS	RedRight	1	0.515
116	1	CS	BlueRight	1	0.377
118.5	1	CNS	BlueRight	1	0.37
123	1	CNS	BlueLeft	1	0.389
128.5	1	ICS	RedRight	1	0.421
134	1	ICNS	RedLeft	1	0.429
136.5	1	CS	BlueRight	1	0.429
141	1	CNS	BlueRight	1	0.384
146.5	1	ICS	RedLeft	1	0.408
151	1	ICNS	RedRight	1	0.386
155.5	1	CS	BlueLeft	1	0.469
158	1	CNS	BlueLeft	1	0.35
160.5	1	CNS	BlueLeft	1	0.327
165	1	ICS	RedLeft	1	0.385
168.5	1	ICNS	RedLeft	1	0.607
172	1	CS	BlueLeft	1	0.357
174.5	1	CNS	BlueLeft	1	0.318
179	1	CNS	BlueRight	1	0.425
183.5	1	ICS	RedLeft	1	0.428
188	1	ICNS	RedLeft	1	0.437
190.5	1	CS	BlueLeft	1	0.59
195	1	CNS	BlueRight	1	0.369
200.5	1	ICS	RedRight	1	0.457
203	1	CS	BlueLeft	1	0.45
206.5	1	CNS	BlueRight	1	0.351
210	1	ICS	RedRight	1	0.373
214.5	1	ICNS	RedRight	1	0.384
218	1	CS	BlueRight	1	0.462
223.5	1	ICS	RedLeft	1	0.414
227	1	ICNS	RedRight	1	0.468
232.5	1	CS	BlueLeft	1	0.371
237	1	CNS	BlueLeft	1	0.382
240.5	1	CNS	BlueLeft	1	0.355
244	1	ICS	RedLeft	1	0.561
249.5	1	ICNS	RedRight	1	0.466
253	1	CS	BlueLeft	1	0.511
257.5	1	CNS	BlueRight	1	0.402
263	1	ICS	RedRight	1	0.442
265.5	1	ICNS	RedLeft	1	0.441
270	1	ICNS	RedRight	1	0.492
273.5	1	CS	BlueRight	1	0.778
279	1	CNS	BlueRight	1	0.402
283.5	1	ICS	RedRight	1	0.421
289	1	ICNS	RedLeft	1	0.517
294.5	1	CS	BlueLeft	1	0.477
297	1	ICS	RedRight	0	0.542
299.5	1	ICNS	RedRight	1	0.511
302	1	CS	BlueRight	1	0.454
304.5	1	CNS	BlueLeft	1	0.392
310	1	CNS	BlueRight	1	0.391
313.5	1	ICS	RedLeft	1	0.485
316	1	ICNS	RedRight	1	0.469
320.5	1	CS	BlueLeft	1	0.352
326	1	ICS	RedRight	1	0.512
