onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.38
14	1	CNS	BlueLeft	1	0.348
18.5	1	CNS	BlueRight	1	0.511
23	1	ICS	RedRight	1	0.537
27.5	1	ICNS	RedLeft	1	0.556
33	1	CS	BlueRight	1	0.452
38.5	1	ICS	RedLeft	1	0.492
41	1	ICNS	RedRight	1	0.533
43.5	1	ICNS	RedLeft	1	0.671
48	1	CS	BlueRight	1	0.511
52.5	1	CNS	BlueRight	1	0.378
56	1	ICS	RedRight	1	0.632
58.5	1	ICNS	RedLeft	1	0.442
61	1	ICNS	RedLeft	1	0.449
66.5	1	CS	BlueRight	0	0.472
70	1	ICS	RedLeft	1	0.494
73.5	1	CS	BlueLeft	1	0.516
77	1	CNS	BlueRight	1	0.45
80.5	1	ICS	RedLeft	1	0.607
84	1	ICNS	RedLeft	1	0.82
89.5	1	CS	BlueRight	1	0.412
95	1	ICS	RedRight	1	0.523
98.5	1	ICNS	RedRight	1	0.569
104	1	CS	BlueRight	1	0.425
106.5	1	CNS	BlueLeft	1	0.554
110	1	ICS	RedLeft	1	0.487
112.5	1	ICNS	RedLeft	1	0.641
116	1	CS	BlueLeft	1	0.446
118.5	1	CNS	BlueLeft	1	0.398
123	1	CNS	BlueLeft	1	0.433
128.5	1	ICS	RedRight	1	0.491
134	1	CS	BlueLeft	1	0.448
136.5	1	CNS	BlueRight	1	0.513
141	1	ICS	RedLeft	1	0.566
146.5	1	ICNS	RedRight	1	0.531
151	1	ICNS	RedLeft	1	0.525
155.5	1	CS	BlueLeft	1	0.483
158	1	CNS	BlueLeft	1	0.457
160.5	1	CNS	BlueRight	1	0.569
165	1	ICS	RedRight	1	0.484
168.5	1	ICNS	RedRight	1	0.649
172	1	CS	BlueRight	1	0.551
174.5	1	ICS	RedRight	1	0.53
179	1	CS	BlueLeft	1	0.403
183.5	1	CNS	BlueLeft	1	0.485
188	1	CNS	BlueRight	1	0.4
190.5	1	ICS	RedRight	1	0.496
195	1	ICNS	RedLeft	1	0.483
200.5	1	CS	BlueRight	1	0.531
203	1	CNS	BlueRight	1	0.611
206.5	1	ICS	RedRight	1	0.529
210	1	CS	BlueLeft	1	0.551
214.5	1	CNS	BlueLeft	1	0.394
218	1	CNS	BlueLeft	1	0.447
223.5	1	ICS	RedLeft	1	0.526
227	1	ICNS	RedRight	1	0.476
232.5	1	CS	BlueLeft	1	0.459
237	1	CNS	BlueLeft	1	0.55
240.5	1	ICS	RedLeft	1	0.444
244	1	ICNS	RedRight	1	0.473
249.5	1	CS	BlueRight	1	0.537
253	1	CNS	BlueLeft	1	0.431
257.5	1	ICS	RedLeft	1	0.554
263	1	ICNS	RedRight	1	0.561
265.5	1	CS	BlueRight	1	0.706
270	1	ICS	RedLeft	1	0.493
273.5	1	ICNS	RedRight	1	0.434
279	1	ICNS	RedLeft	1	0.634
283.5	1	CS	BlueRight	1	0.565
289	1	CNS	BlueRight	1	0.476
294.5	1	ICS	RedRight	1	0.47
297	1	ICNS	RedRight	1	0.54
299.5	1	CS	BlueLeft	1	0.557
302	1	CNS	BlueRight	1	0.541
304.5	1	CNS	BlueRight	1	0.422
310	1	ICS	RedRight	1	0.582
313.5	1	ICNS	RedLeft	1	0.5
316	1	ICNS	RedRight	1	0.98
320.5	1	CS	BlueLeft	1	0.566
326	1	ICS	RedLeft	1	0.487
