onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	1.017
14	1	CNS	BlueLeft	1	0.86
18.5	1	CNS	BlueRight	1	1.011
23	1	ICS	RedRight	1	0.689
27.5	1	ICNS	RedLeft	1	1.025
33	1	CS	BlueRight	1	1.128
38.5	1	ICS	RedLeft	1	0.699
41	1	ICNS	RedRight	1	0.924
43.5	1	ICNS	RedLeft	1	0.685
48	1	CS	BlueRight	1	1.348
52.5	1	CNS	BlueRight	1	0.642
56	1	ICS	RedRight	1	0.744
58.5	1	ICNS	RedLeft	1	0.737
61	1	ICNS	RedLeft	1	0.722
66.5	1	CS	BlueRight	1	0.914
70	1	ICS	RedLeft	1	0.639
73.5	1	CS	BlueLeft	1	1.154
77	1	CNS	BlueRight	1	0.603
80.5	1	ICS	RedLeft	1	0.608
84	1	ICNS	RedLeft	1	0.878
89.5	1	CS	BlueRight	1	0.821
95	1	ICS	RedRight	1	1.098
98.5	1	ICNS	RedRight	0	0.891
104	1	CS	BlueRight	1	0.811
106.5	1	CNS	BlueLeft	1	0.843
110	1	ICS	RedLeft	1	0.905
112.5	1	ICNS	RedLeft	1	0.658
116	1	CS	BlueLeft	1	0.728
118.5	1	CNS	BlueLeft	1	0.568
123	1	CNS	BlueLeft	1	0.731
128.5	1	ICS	RedRight	1	1.056
134	1	CS	BlueLeft	1	0.619
136.5	1	CNS	BlueRight	1	0.964
141	1	ICS	RedLeft	1	0.638
146.5	1	ICNS	RedRight	1	0.935
151	1	ICNS	RedLeft	1	0.593
155.5	1	CS	BlueLeft	1	0.972
158	1	CNS	BlueLeft	1	0.66
160.5	1	CNS	BlueRight	1	0.581
165	1	ICS	RedRight	1	0.664
168.5	1	ICNS	RedRight	1	1.074
172	1	CS	BlueRight	1	0.467
174.5	1	ICS	RedRight	1	0.708
179	1	CS	BlueLeft	1	0.622
183.5	1	CNS	BlueLeft	1	0.417
188	1	CNS	BlueRight	1	0.988
190.5	1	ICS	RedRight	1	0.589
195	1	ICNS	RedLeft	1	0.624
200.5	1	CS	BlueRight	1	0.815
203	1	CNS	BlueRight	1	0.649
206.5	1	ICS	RedRight	1	0.622
210	1	CS	BlueLeft	1	0.7
214.5	1	CNS	BlueLeft	1	0.615
218	1	CNS	BlueLeft	1	0.509
223.5	1	ICS	RedLeft	1	0.732
227	1	ICNS	RedRight	1	0.777
232.5	1	CS	BlueLeft	1	0.841
237	1	CNS	BlueLeft	1	0.62
240.5	1	ICS	RedLeft	1	0.618
244	1	ICNS	RedRight	1	0.536
249.5	1	CS	BlueRight	1	1.173
253	1	CNS	BlueLeft	1	0.677
257.5	1	ICS	RedLeft	1	0.6
263	1	ICNS	RedRight	1	0.656
265.5	1	CS	BlueRight	1	0.977
270	1	ICS	RedLeft	1	0.619
273.5	1	ICNS	RedRight	1	0.521
279	1	ICNS	RedLeft	1	0.713
283.5	1	CS	BlueRight	1	0.836
289	1	CNS	BlueRight	1	0.612
294.5	1	ICS	RedRight	1	0.627
297	1	ICNS	RedRight	0	0.74
299.5	1	CS	BlueLeft	1	0.708
302	1	CNS	BlueRight	1	0.797
304.5	1	CNS	BlueRight	1	0.741
310	1	ICS	RedRight	1	0.614
313.5	1	ICNS	RedLeft	1	0.78
316	1	ICNS	RedRight	1	1.001
320.5	1	CS	BlueLeft	1	1.18
326	1	ICS	RedLeft	1	0.599
