onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.833
14	1	ICNS	BlueLeft	1	0.841
18.5	1	ICNS	BlueRight	1	0.748
23	1	CS	RedRight	1	0.566
27.5	1	CNS	RedLeft	1	0.441
33	1	ICS	BlueRight	1	0.496
38.5	1	CS	RedLeft	0	0
41	1	CNS	RedRight	1	0.945
43.5	1	CNS	RedLeft	1	0.617
48	1	ICS	BlueRight	1	0.709
52.5	1	ICNS	BlueRight	1	0.615
56	1	CS	RedRight	1	1.01
58.5	1	CNS	RedLeft	1	0.957
61	1	CNS	RedLeft	1	0.789
66.5	1	ICS	BlueRight	1	1.186
70	1	CS	RedLeft	1	0.627
73.5	1	ICS	BlueLeft	1	1.03
77	1	ICNS	BlueRight	1	0.623
80.5	1	CS	RedLeft	1	0.604
84	1	CNS	RedLeft	1	0.481
89.5	1	ICS	BlueRight	0	0.552
95	1	CS	RedRight	1	0.569
98.5	1	CNS	RedRight	1	1.411
104	1	ICS	BlueRight	1	0.622
106.5	1	ICNS	BlueLeft	1	1.236
110	1	CS	RedLeft	1	0.596
112.5	1	CNS	RedLeft	1	0.501
116	1	ICS	BlueLeft	1	0.69
118.5	1	ICNS	BlueLeft	1	0.723
123	1	ICNS	BlueLeft	1	0.534
128.5	1	CS	RedRight	0	0.51
134	1	ICS	BlueLeft	1	0.796
136.5	1	ICNS	BlueRight	1	1.122
141	1	CS	RedLeft	1	0.832
146.5	1	CNS	RedRight	1	0.847
151	1	CNS	RedLeft	1	0.626
155.5	1	ICS	BlueLeft	1	0.709
158	1	ICNS	BlueLeft	1	0.606
160.5	1	ICNS	BlueRight	1	0.622
165	1	CS	RedRight	1	0.817
168.5	1	CNS	RedRight	1	0.478
172	1	ICS	BlueRight	1	0.86
174.5	1	CS	RedRight	1	1.018
179	1	ICS	BlueLeft	1	0.712
183.5	1	ICNS	BlueLeft	1	0.874
188	1	ICNS	BlueRight	1	0.676
190.5	1	CS	RedRight	1	0.605
195	1	CNS	RedLeft	1	0.52
200.5	1	ICS	BlueRight	1	0.591
203	1	ICNS	BlueRight	1	0.68
206.5	1	CS	RedRight	1	0.694
210	1	ICS	BlueLeft	1	0.587
214.5	1	ICNS	BlueLeft	1	0.566
218	1	ICNS	BlueLeft	1	0.508
223.5	1	CS	RedLeft	1	0.732
227	1	CNS	RedRight	1	0.769
232.5	1	ICS	BlueLeft	1	0.952
237	1	ICNS	BlueLeft	1	0.539
240.5	1	CS	RedLeft	1	0.953
244	1	CNS	RedRight	1	0.847
249.5	1	ICS	BlueRight	1	0.51
253	1	ICNS	BlueLeft	1	0.636
257.5	1	CS	RedLeft	1	0.502
263	1	CNS	RedRight	0	0.655
265.5	1	ICS	BlueRight	1	1.228
270	1	CS	RedLeft	1	0.801
273.5	1	CNS	RedRight	1	0.743
279	1	CNS	RedLeft	1	0.582
283.5	1	ICS	BlueRight	1	0.713
289	1	ICNS	BlueRight	1	0.76
294.5	1	CS	RedRight	1	0.994
297	1	CNS	RedRight	1	0.817
299.5	1	ICS	BlueLeft	1	0.796
302	1	ICNS	BlueRight	1	0.89
304.5	1	ICNS	BlueRight	1	0.891
310	1	CS	RedRight	1	0.803
313.5	1	CNS	RedLeft	1	0.977
316	1	CNS	RedRight	1	0.601
320.5	1	ICS	BlueLeft	1	0.716
326	1	CS	RedLeft	1	0.596
