onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.703
12	1	ICNS	BlueLeft	1	0.533
14.5	1	CS	RedLeft	1	0.397
17	1	ICS	BlueLeft	1	0.638
20.5	1	ICNS	BlueRight	1	0.596
24	1	CS	RedLeft	1	0.737
27.5	1	CNS	RedLeft	1	0.528
31	1	ICS	BlueRight	1	0.837
36.5	1	ICNS	BlueLeft	1	0.596
41	1	CS	RedRight	1	0.599
44.5	1	CNS	RedRight	1	0.54
50	1	ICS	BlueRight	1	0.732
52.5	1	CS	RedLeft	1	0.588
56	1	CNS	RedLeft	1	0.428
58.5	1	CNS	RedRight	1	0.515
62	1	ICS	BlueRight	1	0.785
67.5	1	CS	RedRight	1	0.52
71	1	CNS	RedLeft	1	0.438
75.5	1	ICS	BlueRight	1	0.617
78	1	ICNS	BlueLeft	1	0.643
80.5	1	ICNS	BlueRight	1	0.673
83	1	CS	RedRight	1	0.674
86.5	1	CNS	RedLeft	1	0.423
91	1	ICS	BlueLeft	1	0.674
96.5	1	CS	RedLeft	1	0.562
99	1	CNS	RedLeft	1	0.491
104.5	1	CNS	RedRight	1	0.442
110	1	ICS	BlueRight	1	0.842
114.5	1	ICNS	BlueRight	1	0.598
117	1	ICNS	BlueLeft	1	0.526
119.5	1	CS	RedRight	1	0.414
125	1	CNS	RedLeft	1	0.43
130.5	1	ICS	BlueRight	1	0.629
134	1	ICNS	BlueRight	1	0.754
137.5	1	CS	RedLeft	1	0.672
140	1	CNS	RedRight	1	0.841
145.5	1	ICS	BlueLeft	1	0.625
150	1	ICNS	BlueLeft	1	0.611
152.5	1	ICNS	BlueLeft	1	0.484
157	1	CS	RedLeft	1	0.462
159.5	1	CNS	RedLeft	1	0.535
164	1	ICS	BlueLeft	1	0.594
168.5	1	ICNS	BlueLeft	1	0.669
173	1	ICNS	BlueRight	1	0.727
176.5	1	CS	RedLeft	1	0.821
180	1	CNS	RedLeft	1	0.546
182.5	1	ICS	BlueLeft	1	0.634
187	1	ICNS	BlueRight	1	0.629
189.5	1	CS	RedRight	1	0.758
195	1	ICS	BlueLeft	1	0.917
197.5	1	ICNS	BlueRight	1	0.686
200	1	CS	RedRight	1	0.775
204.5	1	CNS	RedRight	1	0.634
210	1	ICS	BlueRight	1	0.561
213.5	1	CS	RedLeft	1	0.535
219	1	CNS	RedRight	1	0.703
223.5	1	ICS	BlueLeft	1	0.602
229	1	ICNS	BlueLeft	1	0.568
233.5	1	ICNS	BlueLeft	1	0.467
238	1	CS	RedLeft	1	0.75
242.5	1	CNS	RedRight	1	0.513
245	1	ICS	BlueLeft	1	0.721
250.5	1	ICNS	BlueRight	1	0.665
256	1	CS	RedRight	1	0.641
258.5	1	CNS	RedLeft	1	0.681
262	1	CNS	RedRight	1	0.607
267.5	1	ICS	BlueRight	1	0.623
272	1	ICNS	BlueRight	1	0.521
275.5	1	CS	RedRight	1	0.727
280	1	CNS	RedLeft	1	0.529
284.5	1	ICS	BlueLeft	0	0.598
287	1	CS	RedRight	1	0.588
292.5	1	CNS	RedRight	1	0.66
298	1	ICS	BlueRight	1	0.708
303.5	1	ICNS	BlueLeft	1	0.612
307	1	ICNS	BlueRight	1	0.658
311.5	1	CS	RedLeft	1	0.894
317	1	CNS	RedRight	1	0.596
320.5	1	ICS	BlueLeft	1	0.802
324	1	CS	RedRight	1	0.727
