onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.687
14	1	ICNS	BlueLeft	1	0.607
18.5	1	ICNS	BlueRight	1	0.69
23	1	CS	RedRight	1	0.653
27.5	1	CNS	RedLeft	1	0.648
33	1	ICS	BlueRight	1	0.584
38.5	1	CS	RedLeft	1	0.6
41	1	CNS	RedRight	1	0.712
43.5	1	CNS	RedLeft	1	0.4
48	1	ICS	BlueRight	1	0.491
52.5	1	ICNS	BlueRight	1	0.534
56	1	CS	RedRight	1	0.524
58.5	1	CNS	RedLeft	1	0.524
61	1	CNS	RedLeft	1	0.405
66.5	1	ICS	BlueRight	1	0.437
70	1	CS	RedLeft	1	0.587
73.5	1	ICS	BlueLeft	1	0.648
77	1	ICNS	BlueRight	1	0.686
80.5	1	CS	RedLeft	1	0.564
84	1	CNS	RedLeft	1	0.61
89.5	1	ICS	BlueRight	1	0.449
95	1	CS	RedRight	1	0.745
98.5	1	CNS	RedRight	1	0.711
104	1	ICS	BlueRight	1	0.527
106.5	1	ICNS	BlueLeft	1	0.92
110	1	CS	RedLeft	1	0.517
112.5	1	CNS	RedLeft	1	0.622
116	1	ICS	BlueLeft	1	0.572
118.5	1	ICNS	BlueLeft	1	0.604
123	1	ICNS	BlueLeft	1	0.664
128.5	1	CS	RedRight	1	0.727
134	1	ICS	BlueLeft	1	0.782
136.5	1	ICNS	BlueRight	1	0.559
141	1	CS	RedLeft	1	0.666
146.5	1	CNS	RedRight	1	0.77
151	1	CNS	RedLeft	1	0.757
155.5	1	ICS	BlueLeft	1	0.839
158	1	ICNS	BlueLeft	1	0.553
160.5	1	ICNS	BlueRight	1	0.977
165	1	CS	RedRight	1	0.564
168.5	1	CNS	RedRight	1	0.53
172	1	ICS	BlueRight	1	0.536
174.5	1	CS	RedRight	1	0.599
179	1	ICS	BlueLeft	0	0.642
183.5	1	ICNS	BlueLeft	1	0.733
188	1	ICNS	BlueRight	1	0.72
190.5	1	CS	RedRight	1	0.673
195	1	CNS	RedLeft	1	0.644
200.5	1	ICS	BlueRight	1	0.547
203	1	ICNS	BlueRight	1	0.548
206.5	1	CS	RedRight	1	0.618
210	1	ICS	BlueLeft	1	0.8
214.5	1	ICNS	BlueLeft	1	0.819
218	1	ICNS	BlueLeft	1	0.616
223.5	1	CS	RedLeft	1	0.688
227	1	CNS	RedRight	1	0.693
232.5	1	ICS	BlueLeft	1	0.981
237	1	ICNS	BlueLeft	1	0.552
240.5	1	CS	RedLeft	1	0.726
244	1	CNS	RedRight	1	0.636
249.5	1	ICS	BlueRight	1	0.46
253	1	ICNS	BlueLeft	1	0.625
257.5	1	CS	RedLeft	1	0.667
263	1	CNS	RedRight	1	0.603
265.5	1	ICS	BlueRight	1	0.684
270	1	CS	RedLeft	1	0.719
273.5	1	CNS	RedRight	1	0.589
279	1	CNS	RedLeft	1	0.485
283.5	1	ICS	BlueRight	1	0.624
289	1	ICNS	BlueRight	1	0.768
294.5	1	CS	RedRight	1	0.567
297	1	CNS	RedRight	1	0.624
299.5	1	ICS	BlueLeft	1	0.825
302	1	ICNS	BlueRight	1	0.809
304.5	1	ICNS	BlueRight	1	0.529
310	1	CS	RedRight	1	0.993
313.5	1	CNS	RedLeft	1	0.623
316	1	CNS	RedRight	1	0.616
320.5	1	ICS	BlueLeft	1	0.683
326	1	CS	RedLeft	1	0.707
