onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.602
14	1	CNS	BlueLeft	1	0.507
18.5	1	CNS	BlueRight	1	0.573
23	1	ICS	RedRight	1	0.616
27.5	1	ICNS	RedLeft	1	0.595
33	1	CS	BlueRight	1	0.707
38.5	1	ICS	RedLeft	1	0.635
41	1	ICNS	RedRight	1	0.684
43.5	1	ICNS	RedLeft	1	0.604
48	1	CS	BlueRight	1	0.502
52.5	1	CNS	BlueRight	1	0.457
56	1	ICS	RedRight	1	0.631
58.5	1	ICNS	RedLeft	1	0.583
61	1	ICNS	RedLeft	1	0.961
66.5	1	CS	BlueRight	1	0.464
70	1	ICS	RedLeft	1	0.59
73.5	1	CS	BlueLeft	1	0.836
77	1	CNS	BlueRight	1	0.546
80.5	1	ICS	RedLeft	1	0.583
84	1	ICNS	RedLeft	1	0.677
89.5	1	CS	BlueRight	1	0.582
95	1	ICS	RedRight	1	0.572
98.5	1	ICNS	RedRight	0	0.73
104	1	CS	BlueRight	1	0.578
106.5	1	CNS	BlueLeft	1	0.811
110	1	ICS	RedLeft	1	0.576
112.5	1	ICNS	RedLeft	0	0.857
116	1	CS	BlueLeft	1	0.559
118.5	1	CNS	BlueLeft	1	0.503
123	1	CNS	BlueLeft	1	0.507
128.5	1	ICS	RedRight	1	0.554
134	1	CS	BlueLeft	1	0.578
136.5	1	CNS	BlueRight	1	0.69
141	1	ICS	RedLeft	1	0.581
146.5	1	ICNS	RedRight	1	0.581
151	1	ICNS	RedLeft	1	0.592
155.5	1	CS	BlueLeft	1	0.539
158	1	CNS	BlueLeft	1	0.532
160.5	1	CNS	BlueRight	1	0.556
165	1	ICS	RedRight	1	0.583
168.5	1	ICNS	RedRight	1	0.709
172	1	CS	BlueRight	1	0.643
174.5	1	ICS	RedRight	1	0.764
179	1	CS	BlueLeft	1	0.581
183.5	1	CNS	BlueLeft	1	0.488
188	1	CNS	BlueRight	1	0.571
190.5	1	ICS	RedRight	1	0.572
195	1	ICNS	RedLeft	1	0.575
200.5	1	CS	BlueRight	1	0.479
203	1	CNS	BlueRight	1	0.448
206.5	1	ICS	RedRight	1	0.502
210	1	CS	BlueLeft	1	0.547
214.5	1	CNS	BlueLeft	1	0.438
218	1	CNS	BlueLeft	1	0.452
223.5	1	ICS	RedLeft	1	0.523
227	1	ICNS	RedRight	1	0.64
232.5	1	CS	BlueLeft	1	0.496
237	1	CNS	BlueLeft	1	0.483
240.5	1	ICS	RedLeft	1	0.665
244	1	ICNS	RedRight	1	0.751
249.5	1	CS	BlueRight	1	0.671
253	1	CNS	BlueLeft	1	0.517
257.5	1	ICS	RedLeft	1	0.567
263	1	ICNS	RedRight	1	0.575
265.5	1	CS	BlueRight	1	0.528
270	1	ICS	RedLeft	1	0.562
273.5	1	ICNS	RedRight	1	0.608
279	1	ICNS	RedLeft	1	0.512
283.5	1	CS	BlueRight	1	0.619
289	1	CNS	BlueRight	1	0.587
294.5	1	ICS	RedRight	1	0.65
297	1	ICNS	RedRight	1	0.636
299.5	1	CS	BlueLeft	1	0.724
302	1	CNS	BlueRight	1	0.485
304.5	1	CNS	BlueRight	1	0.429
310	1	ICS	RedRight	1	0.565
313.5	1	ICNS	RedLeft	1	0.85
316	1	ICNS	RedRight	1	0.611
320.5	1	CS	BlueLeft	1	0.758
326	1	ICS	RedLeft	1	0.696
