onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.337
14	1	CNS	BlueLeft	1	0.377
18.5	1	ICS	RedLeft	1	0.507
23	1	CS	BlueLeft	1	0.597
27.5	1	CNS	BlueRight	1	0.6
33	1	ICS	RedLeft	1	0.696
38.5	1	ICNS	RedLeft	1	0.512
41	1	CS	BlueRight	1	0.593
43.5	1	CNS	BlueLeft	1	0.393
48	1	ICS	RedRight	1	0.564
52.5	1	ICNS	RedRight	1	0.472
56	1	CS	BlueRight	1	0.397
58.5	1	ICS	RedLeft	1	0.582
61	1	ICNS	RedLeft	1	0.478
66.5	1	ICNS	RedRight	1	0.493
70	1	CS	BlueRight	1	0.483
73.5	1	ICS	RedRight	1	0.473
77	1	ICNS	RedLeft	1	0.455
80.5	1	CS	BlueRight	0	0
84	1	CNS	BlueLeft	1	0.419
89.5	1	CNS	BlueRight	1	0.515
95	1	ICS	RedRight	1	0.586
98.5	1	ICNS	RedLeft	1	0.52
104	1	CS	BlueLeft	1	0.639
106.5	1	ICS	RedLeft	1	0.544
110	1	ICNS	RedLeft	1	0.606
112.5	1	ICNS	RedRight	1	0.558
116	1	CS	BlueRight	1	0.604
118.5	1	CNS	BlueRight	1	0.421
123	1	CNS	BlueLeft	1	0.408
128.5	1	ICS	RedRight	1	0.64
134	1	ICNS	RedLeft	1	0.456
136.5	1	CS	BlueRight	1	0.553
141	1	CNS	BlueRight	1	0.45
146.5	1	ICS	RedLeft	1	0.595
151	1	ICNS	RedRight	1	0.661
155.5	1	CS	BlueLeft	1	0.656
158	1	CNS	BlueLeft	1	0.409
160.5	1	CNS	BlueLeft	1	0.354
165	1	ICS	RedLeft	1	0.533
168.5	1	ICNS	RedLeft	1	0.515
172	1	CS	BlueLeft	1	0.504
174.5	1	CNS	BlueLeft	1	0.497
179	1	CNS	BlueRight	1	0.571
183.5	1	ICS	RedLeft	0	0.478
188	1	ICNS	RedLeft	1	0.504
190.5	1	CS	BlueLeft	1	0.698
195	1	CNS	BlueRight	1	0.396
200.5	1	ICS	RedRight	1	0.612
203	1	CS	BlueLeft	1	0.621
206.5	1	CNS	BlueRight	1	0.443
210	1	ICS	RedRight	1	0.56
214.5	1	ICNS	RedRight	1	0.563
218	1	CS	BlueRight	1	0.608
223.5	1	ICS	RedLeft	1	0.592
227	1	ICNS	RedRight	1	0.446
232.5	1	CS	BlueLeft	1	0.446
237	1	CNS	BlueLeft	1	0.497
240.5	1	CNS	BlueLeft	1	0.407
244	1	ICS	RedLeft	1	0.669
249.5	1	ICNS	RedRight	1	0.629
253	1	CS	BlueLeft	1	0.546
257.5	1	CNS	BlueRight	1	0.572
263	1	ICS	RedRight	1	0.612
265.5	1	ICNS	RedLeft	1	0.813
270	1	ICNS	RedRight	1	0.584
273.5	1	CS	BlueRight	1	0.549
279	1	CNS	BlueRight	1	0.438
283.5	1	ICS	RedRight	1	0.504
289	1	ICNS	RedLeft	1	0.64
294.5	1	CS	BlueLeft	1	0.536
297	1	ICS	RedRight	0	0.448
299.5	1	ICNS	RedRight	1	0.505
302	1	CS	BlueRight	1	0.673
304.5	1	CNS	BlueLeft	1	0.442
310	1	CNS	BlueRight	1	0.587
313.5	1	ICS	RedLeft	1	0.728
316	1	ICNS	RedRight	1	0.577
320.5	1	CS	BlueLeft	1	0.635
326	1	ICS	RedRight	1	0.58
