onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.682
14	1	ICNS	BlueLeft	1	0.602
18.5	1	ICNS	BlueRight	1	0.541
23	1	CS	RedRight	1	0.632
27.5	1	CNS	RedLeft	1	0.626
33	1	ICS	BlueRight	1	0.466
38.5	1	CS	RedLeft	1	0.602
41	1	CNS	RedRight	1	0.578
43.5	1	CNS	RedLeft	1	0.539
48	1	ICS	BlueRight	1	0.461
52.5	1	ICNS	BlueRight	1	0.543
56	1	CS	RedRight	1	0.549
58.5	1	CNS	RedLeft	1	0.542
61	1	CNS	RedLeft	1	0.559
66.5	1	ICS	BlueRight	1	0.63
70	1	CS	RedLeft	1	0.532
73.5	1	ICS	BlueLeft	1	0.666
77	1	ICNS	BlueRight	1	0.632
80.5	1	CS	RedLeft	1	0.573
84	1	CNS	RedLeft	1	0.627
89.5	1	ICS	BlueRight	1	0.738
95	1	CS	RedRight	1	0.505
98.5	1	CNS	RedRight	0	0.767
104	1	ICS	BlueRight	1	0.687
106.5	1	ICNS	BlueLeft	1	0.599
110	1	CS	RedLeft	1	0.517
112.5	1	CNS	RedLeft	1	0.718
116	1	ICS	BlueLeft	1	0.715
118.5	1	ICNS	BlueLeft	1	0.572
123	1	ICNS	BlueLeft	1	0.575
128.5	1	CS	RedRight	1	0.574
134	1	ICS	BlueLeft	1	1.018
136.5	1	ICNS	BlueRight	1	0.526
141	1	CS	RedLeft	1	0.977
146.5	1	CNS	RedRight	1	0.617
151	1	CNS	RedLeft	1	0.507
155.5	1	ICS	BlueLeft	1	0.502
158	1	ICNS	BlueLeft	1	0.423
160.5	1	ICNS	BlueRight	1	0.591
165	1	CS	RedRight	1	0.506
168.5	1	CNS	RedRight	1	0.48
172	1	ICS	BlueRight	1	0.478
174.5	1	CS	RedRight	0	0.574
179	1	ICS	BlueLeft	1	0.576
183.5	1	ICNS	BlueLeft	1	0.755
188	1	ICNS	BlueRight	1	0.766
190.5	1	CS	RedRight	1	0.606
195	1	CNS	RedLeft	1	0.585
200.5	1	ICS	BlueRight	1	0.633
203	1	ICNS	BlueRight	1	0.506
206.5	1	CS	RedRight	1	0.471
210	1	ICS	BlueLeft	1	0.525
214.5	1	ICNS	BlueLeft	1	0.527
218	1	ICNS	BlueLeft	1	0.509
223.5	1	CS	RedLeft	1	0.62
227	1	CNS	RedRight	1	0.522
232.5	1	ICS	BlueLeft	1	0.53
237	1	ICNS	BlueLeft	1	0.748
240.5	1	CS	RedLeft	1	0.618
244	1	CNS	RedRight	1	0.52
249.5	1	ICS	BlueRight	1	0.607
253	1	ICNS	BlueLeft	1	0.605
257.5	1	CS	RedLeft	0	0.56
263	1	CNS	RedRight	1	0.671
265.5	1	ICS	BlueRight	1	0.503
270	1	CS	RedLeft	1	0.466
273.5	1	CNS	RedRight	1	0.52
279	1	CNS	RedLeft	1	0.488
283.5	1	ICS	BlueRight	1	0.562
289	1	ICNS	BlueRight	1	0.658
294.5	1	CS	RedRight	1	0.73
297	1	CNS	RedRight	1	0.835
299.5	1	ICS	BlueLeft	1	0.843
302	1	ICNS	BlueRight	1	0.556
304.5	1	ICNS	BlueRight	1	0.564
310	1	CS	RedRight	1	0.603
313.5	1	CNS	RedLeft	1	0.561
316	1	CNS	RedRight	1	0.49
320.5	1	ICS	BlueLeft	1	0.597
326	1	CS	RedLeft	1	0.636
