onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.571
12	1	ICNS	BlueLeft	1	0.513
14.5	1	CS	RedLeft	1	0.673
17	1	ICS	BlueLeft	1	0.602
20.5	1	ICNS	BlueRight	1	0.408
24	1	CS	RedLeft	1	0.565
27.5	1	CNS	RedLeft	1	0.635
31	1	ICS	BlueRight	1	0.785
36.5	1	ICNS	BlueLeft	1	0.52
41	1	CS	RedRight	1	0.643
44.5	1	CNS	RedRight	0	1.007
50	1	ICS	BlueRight	1	0.608
52.5	1	CS	RedLeft	1	0.608
56	1	CNS	RedLeft	1	0.502
58.5	1	CNS	RedRight	1	0.559
62	1	ICS	BlueRight	1	0.558
67.5	1	CS	RedRight	1	0.428
71	1	CNS	RedLeft	1	0.418
75.5	1	ICS	BlueRight	1	0.621
78	1	ICNS	BlueLeft	1	0.631
80.5	1	ICNS	BlueRight	1	0.678
83	1	CS	RedRight	0	0.671
86.5	1	CNS	RedLeft	1	0.572
91	1	ICS	BlueLeft	1	0.582
96.5	1	CS	RedLeft	1	0.526
99	1	CNS	RedLeft	1	0.535
104.5	1	CNS	RedRight	1	0.55
110	1	ICS	BlueRight	1	0.646
114.5	1	ICNS	BlueRight	1	0.465
117	1	ICNS	BlueLeft	1	0.722
119.5	1	CS	RedRight	1	1.023
125	1	CNS	RedLeft	1	0.538
130.5	1	ICS	BlueRight	1	0.538
134	1	ICNS	BlueRight	1	0.463
137.5	1	CS	RedLeft	1	0.588
140	1	CNS	RedRight	1	0.55
145.5	1	ICS	BlueLeft	1	0.509
150	1	ICNS	BlueLeft	1	0.544
152.5	1	ICNS	BlueLeft	1	0.568
157	1	CS	RedLeft	1	0.667
159.5	1	CNS	RedLeft	1	0.636
164	1	ICS	BlueLeft	1	0.534
168.5	1	ICNS	BlueLeft	1	0.561
173	1	ICNS	BlueRight	1	0.65
176.5	1	CS	RedLeft	1	0.616
180	1	CNS	RedLeft	1	0.457
182.5	1	ICS	BlueLeft	1	0.543
187	1	ICNS	BlueRight	1	0.698
189.5	1	CS	RedRight	1	1.287
195	1	ICS	BlueLeft	1	0.516
197.5	1	ICNS	BlueRight	1	0.995
200	1	CS	RedRight	1	0.515
204.5	1	CNS	RedRight	1	0.534
210	1	ICS	BlueRight	1	0.558
213.5	1	CS	RedLeft	1	0.652
219	1	CNS	RedRight	1	0.45
223.5	1	ICS	BlueLeft	1	0.517
229	1	ICNS	BlueLeft	1	0.549
233.5	1	ICNS	BlueLeft	1	0.719
238	1	CS	RedLeft	1	0.634
242.5	1	CNS	RedRight	1	0.477
245	1	ICS	BlueLeft	1	0.574
250.5	1	ICNS	BlueRight	1	0.63
256	1	CS	RedRight	1	0.405
258.5	1	CNS	RedLeft	0	0
262	1	CNS	RedRight	1	0.499
267.5	1	ICS	BlueRight	1	0.554
272	1	ICNS	BlueRight	1	0.653
275.5	1	CS	RedRight	0	0.787
280	1	CNS	RedLeft	1	0.726
284.5	1	ICS	BlueLeft	1	0.52
287	1	CS	RedRight	1	0.777
292.5	1	CNS	RedRight	1	0.521
298	1	ICS	BlueRight	1	0.441
303.5	1	ICNS	BlueLeft	1	0.607
307	1	ICNS	BlueRight	1	0.789
311.5	1	CS	RedLeft	1	0.568
317	1	CNS	RedRight	1	0.656
320.5	1	ICS	BlueLeft	1	0.566
324	1	CS	RedRight	1	0.547
