onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.523
14	1	CNS	BlueLeft	1	0.459
18.5	1	ICS	RedLeft	0	0.51
23	1	CS	BlueLeft	1	0.568
27.5	1	CNS	BlueRight	1	0.555
33	1	ICS	RedLeft	1	0.731
38.5	1	ICNS	RedLeft	1	0.563
41	1	CS	BlueRight	1	0.571
43.5	1	CNS	BlueLeft	1	0.684
48	1	ICS	RedRight	1	0.679
52.5	1	ICNS	RedRight	1	0.721
56	1	CS	BlueRight	1	0.767
58.5	1	ICS	RedLeft	1	0.576
61	1	ICNS	RedLeft	1	0.544
66.5	1	ICNS	RedRight	1	0.56
70	1	CS	BlueRight	1	0.653
73.5	1	ICS	RedRight	1	0.708
77	1	ICNS	RedLeft	1	0.625
80.5	1	CS	BlueRight	1	0.583
84	1	CNS	BlueLeft	1	0.643
89.5	1	CNS	BlueRight	1	0.619
95	1	ICS	RedRight	1	0.643
98.5	1	ICNS	RedLeft	1	0.512
104	1	CS	BlueLeft	0	0.592
106.5	1	ICS	RedLeft	1	0.64
110	1	ICNS	RedLeft	1	0.582
112.5	1	ICNS	RedRight	1	0.591
116	1	CS	BlueRight	1	0.796
118.5	1	CNS	BlueRight	1	0.477
123	1	CNS	BlueLeft	1	0.536
128.5	1	ICS	RedRight	1	0.607
134	1	ICNS	RedLeft	1	0.679
136.5	1	CS	BlueRight	1	0.816
141	1	CNS	BlueRight	1	0.435
146.5	1	ICS	RedLeft	1	0.93
151	1	ICNS	RedRight	1	0.645
155.5	1	CS	BlueLeft	0	0.872
158	1	CNS	BlueLeft	1	0.632
160.5	1	CNS	BlueLeft	1	0.449
165	1	ICS	RedLeft	1	0.508
168.5	1	ICNS	RedLeft	1	0.825
172	1	CS	BlueLeft	1	0.583
174.5	1	CNS	BlueLeft	1	0.479
179	1	CNS	BlueRight	1	0.626
183.5	1	ICS	RedLeft	1	0.644
188	1	ICNS	RedLeft	1	0.871
190.5	1	CS	BlueLeft	1	0.623
195	1	CNS	BlueRight	1	0.602
200.5	1	ICS	RedRight	1	0.634
203	1	CS	BlueLeft	1	0.674
206.5	1	CNS	BlueRight	1	0.6
210	1	ICS	RedRight	1	0.694
214.5	1	ICNS	RedRight	1	0.608
218	1	CS	BlueRight	1	0.686
223.5	1	ICS	RedLeft	1	0.51
227	1	ICNS	RedRight	1	0.675
232.5	1	CS	BlueLeft	1	0.699
237	1	CNS	BlueLeft	1	0.558
240.5	1	CNS	BlueLeft	1	0.507
244	1	ICS	RedLeft	1	0.529
249.5	1	ICNS	RedRight	1	0.977
253	1	CS	BlueLeft	1	0.599
257.5	1	CNS	BlueRight	1	0.616
263	1	ICS	RedRight	1	0.68
265.5	1	ICNS	RedLeft	1	0.737
270	1	ICNS	RedRight	1	0.499
273.5	1	CS	BlueRight	1	0.569
279	1	CNS	BlueRight	1	0.657
283.5	1	ICS	RedRight	1	0.508
289	1	ICNS	RedLeft	1	0.803
294.5	1	CS	BlueLeft	1	0.635
297	1	ICS	RedRight	1	0.787
299.5	1	ICNS	RedRight	1	0.5
302	1	CS	BlueRight	1	0.645
304.5	1	CNS	BlueLeft	1	0.541
310	1	CNS	BlueRight	1	0.493
313.5	1	ICS	RedLeft	1	0.563
316	1	ICNS	RedRight	1	0.587
320.5	1	CS	BlueLeft	1	0.614
326	1	ICS	RedRight	1	0.638
