onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.465
14	1	CNS	BlueLeft	1	0.481
18.5	1	CNS	BlueRight	1	0.451
23	1	ICS	RedRight	0	0.83
27.5	1	ICNS	RedLeft	1	0.561
33	1	CS	BlueRight	1	0.633
38.5	1	ICS	RedLeft	1	0.488
41	1	ICNS	RedRight	1	0.633
43.5	1	ICNS	RedLeft	1	0.568
48	1	CS	BlueRight	1	0.643
52.5	1	CNS	BlueRight	1	0.542
56	1	ICS	RedRight	1	0.564
58.5	1	ICNS	RedLeft	1	0.548
61	1	ICNS	RedLeft	1	0.589
66.5	1	CS	BlueRight	1	0.628
70	1	ICS	RedLeft	1	0.482
73.5	1	CS	BlueLeft	1	0.664
77	1	CNS	BlueRight	1	0.55
80.5	1	ICS	RedLeft	1	0.563
84	1	ICNS	RedLeft	1	0.563
89.5	1	CS	BlueRight	1	0.665
95	1	ICS	RedRight	0	0
98.5	1	ICNS	RedRight	1	0.638
104	1	CS	BlueRight	1	0.542
106.5	1	CNS	BlueLeft	1	0.599
110	1	ICS	RedLeft	1	0.532
112.5	1	ICNS	RedLeft	1	0.677
116	1	CS	BlueLeft	1	0.723
118.5	1	CNS	BlueLeft	1	0.491
123	1	CNS	BlueLeft	1	0.565
128.5	1	ICS	RedRight	1	1.09
134	1	CS	BlueLeft	1	0.668
136.5	1	CNS	BlueRight	0	0.989
141	1	ICS	RedLeft	1	0.755
146.5	1	ICNS	RedRight	1	0.719
151	1	ICNS	RedLeft	1	0.554
155.5	1	CS	BlueLeft	1	0.551
158	1	CNS	BlueLeft	1	0.653
160.5	1	CNS	BlueRight	1	0.726
165	1	ICS	RedRight	1	0.576
168.5	1	ICNS	RedRight	1	0.718
172	1	CS	BlueRight	1	0.583
174.5	1	ICS	RedRight	1	0.716
179	1	CS	BlueLeft	1	0.591
183.5	1	CNS	BlueLeft	1	0.692
188	1	CNS	BlueRight	1	0.773
190.5	1	ICS	RedRight	1	0.525
195	1	ICNS	RedLeft	1	0.576
200.5	1	CS	BlueRight	1	0.408
203	1	CNS	BlueRight	1	0.456
206.5	1	ICS	RedRight	1	0.574
210	1	CS	BlueLeft	1	0.62
214.5	1	CNS	BlueLeft	1	0.543
218	1	CNS	BlueLeft	1	0.627
223.5	1	ICS	RedLeft	1	0.531
227	1	ICNS	RedRight	1	0.689
232.5	1	CS	BlueLeft	1	0.736
237	1	CNS	BlueLeft	1	0.506
240.5	1	ICS	RedLeft	1	0.601
244	1	ICNS	RedRight	1	0.574
249.5	1	CS	BlueRight	1	0.558
253	1	CNS	BlueLeft	1	0.523
257.5	1	ICS	RedLeft	1	0.614
263	1	ICNS	RedRight	1	0.67
265.5	1	CS	BlueRight	1	0.582
270	1	ICS	RedLeft	1	0.729
273.5	1	ICNS	RedRight	1	0.583
279	1	ICNS	RedLeft	1	0.618
283.5	1	CS	BlueRight	1	0.833
289	1	CNS	BlueRight	1	0.569
294.5	1	ICS	RedRight	1	0.569
297	1	ICNS	RedRight	1	0.57
299.5	1	CS	BlueLeft	0	0.474
302	1	CNS	BlueRight	1	0.603
304.5	1	CNS	BlueRight	1	0.458
310	1	ICS	RedRight	1	0.49
313.5	1	ICNS	RedLeft	1	0.543
316	1	ICNS	RedRight	1	0.769
320.5	1	CS	BlueLeft	1	0.659
326	1	ICS	RedLeft	1	0.979
