onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.44
14	1	CNS	BlueLeft	1	0.693
18.5	1	CNS	BlueRight	1	0.752
23	1	ICS	RedRight	1	0.619
27.5	1	ICNS	RedLeft	1	0.454
33	1	CS	BlueRight	1	0.629
38.5	1	ICS	RedLeft	1	0.821
41	1	ICNS	RedRight	1	0.701
43.5	1	ICNS	RedLeft	1	0.63
48	1	CS	BlueRight	1	0.688
52.5	1	CNS	BlueRight	1	0.675
56	1	ICS	RedRight	1	0.729
58.5	1	ICNS	RedLeft	1	0.529
61	1	ICNS	RedLeft	1	0.554
66.5	1	CS	BlueRight	1	0.681
70	1	ICS	RedLeft	1	0.623
73.5	1	CS	BlueLeft	0	0.573
77	1	CNS	BlueRight	1	0.579
80.5	1	ICS	RedLeft	1	0.423
84	1	ICNS	RedLeft	1	0.613
89.5	1	CS	BlueRight	1	0.469
95	1	ICS	RedRight	1	0.629
98.5	1	ICNS	RedRight	1	0.546
104	1	CS	BlueRight	1	0.61
106.5	1	CNS	BlueLeft	0	0.571
110	1	ICS	RedLeft	1	0.785
112.5	1	ICNS	RedLeft	1	0.545
116	1	CS	BlueLeft	1	0.679
118.5	1	CNS	BlueLeft	1	0.479
123	1	CNS	BlueLeft	1	0.713
128.5	1	ICS	RedRight	1	0.753
134	1	CS	BlueLeft	1	0.689
136.5	1	CNS	BlueRight	1	0.69
141	1	ICS	RedLeft	1	1.193
146.5	1	ICNS	RedRight	1	0.54
151	1	ICNS	RedLeft	1	0.463
155.5	1	CS	BlueLeft	1	0.674
158	1	CNS	BlueLeft	1	0.377
160.5	1	CNS	BlueRight	1	0.69
165	1	ICS	RedRight	1	0.661
168.5	1	ICNS	RedRight	1	0.747
172	1	CS	BlueRight	1	0.624
174.5	1	ICS	RedRight	1	1.038
179	1	CS	BlueLeft	1	0.748
183.5	1	CNS	BlueLeft	1	0.606
188	1	CNS	BlueRight	1	0.537
190.5	1	ICS	RedRight	1	0.746
195	1	ICNS	RedLeft	1	0.788
200.5	1	CS	BlueRight	1	0.772
203	1	CNS	BlueRight	1	0.428
206.5	1	ICS	RedRight	1	0.61
210	1	CS	BlueLeft	1	0.632
214.5	1	CNS	BlueLeft	1	0.835
218	1	CNS	BlueLeft	1	0.656
223.5	1	ICS	RedLeft	1	0.664
227	1	ICNS	RedRight	1	0.678
232.5	1	CS	BlueLeft	1	0.565
237	1	CNS	BlueLeft	1	0.663
240.5	1	ICS	RedLeft	1	0.605
244	1	ICNS	RedRight	1	0.514
249.5	1	CS	BlueRight	1	0.61
253	1	CNS	BlueLeft	1	0.528
257.5	1	ICS	RedLeft	1	0.571
263	1	ICNS	RedRight	1	0.635
265.5	1	CS	BlueRight	1	0.739
270	1	ICS	RedLeft	1	0.598
273.5	1	ICNS	RedRight	1	0.643
279	1	ICNS	RedLeft	1	0.451
283.5	1	CS	BlueRight	1	0.654
289	1	CNS	BlueRight	1	0.517
294.5	1	ICS	RedRight	1	0.661
297	1	ICNS	RedRight	1	0.469
299.5	1	CS	BlueLeft	1	0.727
302	1	CNS	BlueRight	1	0.439
304.5	1	CNS	BlueRight	1	0.56
310	1	ICS	RedRight	1	0.647
313.5	1	ICNS	RedLeft	1	0.476
316	1	ICNS	RedRight	1	0.541
320.5	1	CS	BlueLeft	1	0.736
326	1	ICS	RedLeft	1	0.679
