onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.73
14	1	CNS	BlueLeft	1	0.418
18.5	1	ICS	RedLeft	1	0.741
23	1	CS	BlueLeft	1	0.647
27.5	1	CNS	BlueRight	1	0.538
33	1	ICS	RedLeft	1	0.434
38.5	1	ICNS	RedLeft	1	0.625
41	1	CS	BlueRight	1	0.634
43.5	1	CNS	BlueLeft	1	0.658
48	1	ICS	RedRight	1	0.54
52.5	1	ICNS	RedRight	1	0.687
56	1	CS	BlueRight	1	0.509
58.5	1	ICS	RedLeft	0	0.526
61	1	ICNS	RedLeft	1	0.494
66.5	1	ICNS	RedRight	1	0.494
70	1	CS	BlueRight	1	0.604
73.5	1	ICS	RedRight	1	0.537
77	1	ICNS	RedLeft	1	0.463
80.5	1	CS	BlueRight	1	0.637
84	1	CNS	BlueLeft	1	0.435
89.5	1	CNS	BlueRight	1	0.489
95	1	ICS	RedRight	1	0.585
98.5	1	ICNS	RedLeft	1	0.599
104	1	CS	BlueLeft	1	0.503
106.5	1	ICS	RedLeft	1	0.495
110	1	ICNS	RedLeft	1	0.517
112.5	1	ICNS	RedRight	1	0.526
116	1	CS	BlueRight	1	0.635
118.5	1	CNS	BlueRight	1	0.444
123	1	CNS	BlueLeft	1	0.567
128.5	1	ICS	RedRight	1	0.47
134	1	ICNS	RedLeft	1	0.67
136.5	1	CS	BlueRight	1	0.575
141	1	CNS	BlueRight	1	0.457
146.5	1	ICS	RedLeft	1	0.528
151	1	ICNS	RedRight	1	0.451
155.5	1	CS	BlueLeft	1	0.71
158	1	CNS	BlueLeft	1	0.431
160.5	1	CNS	BlueLeft	1	0.375
165	1	ICS	RedLeft	1	0.674
168.5	1	ICNS	RedLeft	1	0.415
172	1	CS	BlueLeft	1	0.541
174.5	1	CNS	BlueLeft	1	0.286
179	1	CNS	BlueRight	1	0.521
183.5	1	ICS	RedLeft	1	0.564
188	1	ICNS	RedLeft	1	0.422
190.5	1	CS	BlueLeft	1	0.605
195	1	CNS	BlueRight	1	0.456
200.5	1	ICS	RedRight	1	0.544
203	1	CS	BlueLeft	1	0.761
206.5	1	CNS	BlueRight	1	0.446
210	1	ICS	RedRight	1	0.516
214.5	1	ICNS	RedRight	1	0.599
218	1	CS	BlueRight	1	0.453
223.5	1	ICS	RedLeft	1	0.588
227	1	ICNS	RedRight	1	0.858
232.5	1	CS	BlueLeft	0	0.674
237	1	CNS	BlueLeft	1	0.469
240.5	1	CNS	BlueLeft	1	0.498
244	1	ICS	RedLeft	1	0.743
249.5	1	ICNS	RedRight	1	0.871
253	1	CS	BlueLeft	1	0.653
257.5	1	CNS	BlueRight	1	0.479
263	1	ICS	RedRight	1	0.487
265.5	1	ICNS	RedLeft	1	0.688
270	1	ICNS	RedRight	1	0.466
273.5	1	CS	BlueRight	1	0.616
279	1	CNS	BlueRight	1	0.504
283.5	1	ICS	RedRight	1	0.355
289	1	ICNS	RedLeft	1	0.657
294.5	1	CS	BlueLeft	1	0.609
297	1	ICS	RedRight	0	0.53
299.5	1	ICNS	RedRight	1	0.474
302	1	CS	BlueRight	1	0.643
304.5	1	CNS	BlueLeft	1	0.611
310	1	CNS	BlueRight	1	0.572
313.5	1	ICS	RedLeft	1	0.841
316	1	ICNS	RedRight	1	0.498
320.5	1	CS	BlueLeft	1	0.516
326	1	ICS	RedRight	1	0.525
