onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.496
14	1	CNS	BlueLeft	1	0.656
18.5	1	CNS	BlueRight	1	0.578
23	1	ICS	RedRight	1	0.613
27.5	1	ICNS	RedLeft	1	0.535
33	1	CS	BlueRight	1	0.415
38.5	1	ICS	RedLeft	1	0.631
41	1	ICNS	RedRight	1	0.487
43.5	1	ICNS	RedLeft	1	0.424
48	1	CS	BlueRight	1	0.675
52.5	1	CNS	BlueRight	1	0.542
56	1	ICS	RedRight	1	0.595
58.5	1	ICNS	RedLeft	1	0.484
61	1	ICNS	RedLeft	1	0.397
66.5	1	CS	BlueRight	1	0.675
70	1	ICS	RedLeft	1	0.617
73.5	1	CS	BlueLeft	1	0.479
77	1	CNS	BlueRight	1	0.54
80.5	1	ICS	RedLeft	1	0.706
84	1	ICNS	RedLeft	1	0.584
89.5	1	CS	BlueRight	1	0.584
95	1	ICS	RedRight	1	0.535
98.5	1	ICNS	RedRight	0	0.517
104	1	CS	BlueRight	1	0.581
106.5	1	CNS	BlueLeft	1	0.638
110	1	ICS	RedLeft	1	0.755
112.5	1	ICNS	RedLeft	1	0.54
116	1	CS	BlueLeft	1	0.537
118.5	1	CNS	BlueLeft	1	0.513
123	1	CNS	BlueLeft	1	0.452
128.5	1	ICS	RedRight	1	0.452
134	1	CS	BlueLeft	1	0.563
136.5	1	CNS	BlueRight	1	0.764
141	1	ICS	RedLeft	1	0.543
146.5	1	ICNS	RedRight	1	0.471
151	1	ICNS	RedLeft	1	0.682
155.5	1	CS	BlueLeft	1	0.58
158	1	CNS	BlueLeft	1	0.42
160.5	1	CNS	BlueRight	1	0.51
165	1	ICS	RedRight	1	0.383
168.5	1	ICNS	RedRight	1	0.477
172	1	CS	BlueRight	1	0.642
174.5	1	ICS	RedRight	1	0.755
179	1	CS	BlueLeft	1	0.71
183.5	1	CNS	BlueLeft	1	0.496
188	1	CNS	BlueRight	1	0.579
190.5	1	ICS	RedRight	1	0.516
195	1	ICNS	RedLeft	1	0.519
200.5	1	CS	BlueRight	1	0.702
203	1	CNS	BlueRight	1	0.543
206.5	1	ICS	RedRight	1	0.861
210	1	CS	BlueLeft	1	0.794
214.5	1	CNS	BlueLeft	1	0.533
218	1	CNS	BlueLeft	1	0.458
223.5	1	ICS	RedLeft	1	0.506
227	1	ICNS	RedRight	1	0.6
232.5	1	CS	BlueLeft	1	0.551
237	1	CNS	BlueLeft	1	0.402
240.5	1	ICS	RedLeft	1	0.479
244	1	ICNS	RedRight	1	0.421
249.5	1	CS	BlueRight	1	0.717
253	1	CNS	BlueLeft	1	0.514
257.5	1	ICS	RedLeft	1	0.653
263	1	ICNS	RedRight	0	0
265.5	1	CS	BlueRight	1	0.653
270	1	ICS	RedLeft	0	0.568
273.5	1	ICNS	RedRight	1	0.677
279	1	ICNS	RedLeft	1	0.541
283.5	1	CS	BlueRight	1	0.648
289	1	CNS	BlueRight	1	0.488
294.5	1	ICS	RedRight	1	0.447
297	1	ICNS	RedRight	1	0.528
299.5	1	CS	BlueLeft	1	0.713
302	1	CNS	BlueRight	1	0.441
304.5	1	CNS	BlueRight	1	0.378
310	1	ICS	RedRight	1	0.697
313.5	1	ICNS	RedLeft	1	0.678
316	1	ICNS	RedRight	1	0.663
320.5	1	CS	BlueLeft	1	0.746
326	1	ICS	RedLeft	1	0.801
