onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.38
14	1	CNS	BlueLeft	1	0.524
18.5	1	ICS	RedLeft	1	0.511
23	1	CS	BlueLeft	1	0.474
27.5	1	CNS	BlueRight	1	0.388
33	1	ICS	RedLeft	1	0.508
38.5	1	ICNS	RedLeft	1	0.476
41	1	CS	BlueRight	1	0.62
43.5	1	CNS	BlueLeft	1	0.461
48	1	ICS	RedRight	1	0.472
52.5	1	ICNS	RedRight	1	0.45
56	1	CS	BlueRight	1	0.432
58.5	1	ICS	RedLeft	1	0.521
61	1	ICNS	RedLeft	1	0.417
66.5	1	ICNS	RedRight	1	0.409
70	1	CS	BlueRight	1	0.615
73.5	1	ICS	RedRight	1	0.451
77	1	ICNS	RedLeft	1	0.466
80.5	1	CS	BlueRight	1	0.527
84	1	CNS	BlueLeft	1	0.324
89.5	1	CNS	BlueRight	1	0.38
95	1	ICS	RedRight	1	0.5
98.5	1	ICNS	RedLeft	1	0.609
104	1	CS	BlueLeft	1	0.561
106.5	1	ICS	RedLeft	1	0.53
110	1	ICNS	RedLeft	1	0.487
112.5	1	ICNS	RedRight	1	0.544
116	1	CS	BlueRight	1	0.469
118.5	1	CNS	BlueRight	1	0.487
123	1	CNS	BlueLeft	1	0.457
128.5	1	ICS	RedRight	1	0.472
134	1	ICNS	RedLeft	1	0.601
136.5	1	CS	BlueRight	1	0.649
141	1	CNS	BlueRight	1	0.388
146.5	1	ICS	RedLeft	1	0.468
151	1	ICNS	RedRight	1	0.566
155.5	1	CS	BlueLeft	1	0.537
158	1	CNS	BlueLeft	1	0.593
160.5	1	CNS	BlueLeft	1	0.657
165	1	ICS	RedLeft	1	0.684
168.5	1	ICNS	RedLeft	1	0.626
172	1	CS	BlueLeft	1	0.479
174.5	1	CNS	BlueLeft	1	0.472
179	1	CNS	BlueRight	1	0.531
183.5	1	ICS	RedLeft	1	0.581
188	1	ICNS	RedLeft	1	0.48
190.5	1	CS	BlueLeft	1	0.497
195	1	CNS	BlueRight	1	0.435
200.5	1	ICS	RedRight	1	0.539
203	1	CS	BlueLeft	1	0.98
206.5	1	CNS	BlueRight	1	0.481
210	1	ICS	RedRight	1	0.471
214.5	1	ICNS	RedRight	1	0.625
218	1	CS	BlueRight	1	0.543
223.5	1	ICS	RedLeft	1	0.535
227	1	ICNS	RedRight	1	0.428
232.5	1	CS	BlueLeft	1	0.581
237	1	CNS	BlueLeft	1	0.455
240.5	1	CNS	BlueLeft	1	0.445
244	1	ICS	RedLeft	1	0.546
249.5	1	ICNS	RedRight	1	0.505
253	1	CS	BlueLeft	1	0.527
257.5	1	CNS	BlueRight	1	0.418
263	1	ICS	RedRight	1	0.513
265.5	1	ICNS	RedLeft	1	0.674
270	1	ICNS	RedRight	1	0.517
273.5	1	CS	BlueRight	1	0.626
279	1	CNS	BlueRight	1	0.41
283.5	1	ICS	RedRight	1	0.413
289	1	ICNS	RedLeft	1	0.565
294.5	1	CS	BlueLeft	1	0.428
297	1	ICS	RedRight	1	0.549
299.5	1	ICNS	RedRight	1	0.566
302	1	CS	BlueRight	1	0.574
304.5	1	CNS	BlueLeft	1	0.591
310	1	CNS	BlueRight	1	0.374
313.5	1	ICS	RedLeft	1	0.508
316	1	ICNS	RedRight	1	0.58
320.5	1	CS	BlueLeft	1	0.511
326	1	ICS	RedRight	1	0.591
