onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.476
14	1	CNS	BlueLeft	1	0.484
18.5	1	CNS	BlueRight	1	0.519
23	1	ICS	RedRight	1	0.612
27.5	1	ICNS	RedLeft	1	0.613
33	1	CS	BlueRight	1	0.666
38.5	1	ICS	RedLeft	1	0.821
41	1	ICNS	RedRight	1	0.556
43.5	1	ICNS	RedLeft	1	0.639
48	1	CS	BlueRight	1	0.632
52.5	1	CNS	BlueRight	1	0.587
56	1	ICS	RedRight	1	0.689
58.5	1	ICNS	RedLeft	1	0.737
61	1	ICNS	RedLeft	1	0.778
66.5	1	CS	BlueRight	1	0.682
70	1	ICS	RedLeft	1	0.64
73.5	1	CS	BlueLeft	1	0.654
77	1	CNS	BlueRight	1	0.499
80.5	1	ICS	RedLeft	1	0.736
84	1	ICNS	RedLeft	1	0.758
89.5	1	CS	BlueRight	1	0.734
95	1	ICS	RedRight	1	0.822
98.5	1	ICNS	RedRight	1	0.996
104	1	CS	BlueRight	1	0.436
106.5	1	CNS	BlueLeft	1	0.589
110	1	ICS	RedLeft	1	0.498
112.5	1	ICNS	RedLeft	1	0.603
116	1	CS	BlueLeft	1	0.536
118.5	1	CNS	BlueLeft	1	0.529
123	1	CNS	BlueLeft	1	0.523
128.5	1	ICS	RedRight	1	0.62
134	1	CS	BlueLeft	1	0.532
136.5	1	CNS	BlueRight	1	0.732
141	1	ICS	RedLeft	1	0.575
146.5	1	ICNS	RedRight	1	0.703
151	1	ICNS	RedLeft	1	0.754
155.5	1	CS	BlueLeft	1	0.588
158	1	CNS	BlueLeft	1	0.572
160.5	1	CNS	BlueRight	1	0.661
165	1	ICS	RedRight	1	0.776
168.5	1	ICNS	RedRight	1	0.51
172	1	CS	BlueRight	1	0.62
174.5	1	ICS	RedRight	1	0.845
179	1	CS	BlueLeft	1	0.656
183.5	1	CNS	BlueLeft	1	0.658
188	1	CNS	BlueRight	1	0.509
190.5	1	ICS	RedRight	1	0.663
195	1	ICNS	RedLeft	1	0.712
200.5	1	CS	BlueRight	1	0.784
203	1	CNS	BlueRight	1	0.561
206.5	1	ICS	RedRight	1	0.758
210	1	CS	BlueLeft	1	0.556
214.5	1	CNS	BlueLeft	1	0.703
218	1	CNS	BlueLeft	1	0.685
223.5	1	ICS	RedLeft	1	0.773
227	1	ICNS	RedRight	1	0.682
232.5	1	CS	BlueLeft	1	0.77
237	1	CNS	BlueLeft	1	0.78
240.5	1	ICS	RedLeft	1	1.12
244	1	ICNS	RedRight	1	0.688
249.5	1	CS	BlueRight	1	0.656
253	1	CNS	BlueLeft	1	0.51
257.5	1	ICS	RedLeft	1	0.473
263	1	ICNS	RedRight	1	0.521
265.5	1	CS	BlueRight	1	0.61
270	1	ICS	RedLeft	0	0.524
273.5	1	ICNS	RedRight	1	0.617
279	1	ICNS	RedLeft	1	0.593
283.5	1	CS	BlueRight	1	0.612
289	1	CNS	BlueRight	0	0.644
294.5	1	ICS	RedRight	1	0.54
297	1	ICNS	RedRight	1	0.693
299.5	1	CS	BlueLeft	1	0.589
302	1	CNS	BlueRight	1	0.518
304.5	1	CNS	BlueRight	1	0.615
310	1	ICS	RedRight	1	0.55
313.5	1	ICNS	RedLeft	1	0.804
316	1	ICNS	RedRight	1	0.636
320.5	1	CS	BlueLeft	1	0.6
326	1	ICS	RedLeft	1	0.463
