onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.694
14	1	ICNS	BlueLeft	1	0.59
18.5	1	ICNS	BlueRight	1	0.561
23	1	CS	RedRight	1	0.756
27.5	1	CNS	RedLeft	0	0.526
33	1	ICS	BlueRight	1	0.982
38.5	1	CS	RedLeft	1	0.741
41	1	CNS	RedRight	1	0.47
43.5	1	CNS	RedLeft	1	0.39
48	1	ICS	BlueRight	1	0.697
52.5	1	ICNS	BlueRight	1	0.556
56	1	CS	RedRight	1	0.674
58.5	1	CNS	RedLeft	1	0.466
61	1	CNS	RedLeft	1	0.515
66.5	1	ICS	BlueRight	1	0.667
70	1	CS	RedLeft	0	0.585
73.5	1	ICS	BlueLeft	1	0.75
77	1	ICNS	BlueRight	1	0.78
80.5	1	CS	RedLeft	1	0.625
84	1	CNS	RedLeft	1	0.454
89.5	1	ICS	BlueRight	1	0.854
95	1	CS	RedRight	1	0.742
98.5	1	CNS	RedRight	1	0.508
104	1	ICS	BlueRight	1	0.811
106.5	1	ICNS	BlueLeft	1	0.5
110	1	CS	RedLeft	1	0.746
112.5	1	CNS	RedLeft	1	0.706
116	1	ICS	BlueLeft	1	0.496
118.5	1	ICNS	BlueLeft	1	0.712
123	1	ICNS	BlueLeft	1	0.507
128.5	1	CS	RedRight	0	0.426
134	1	ICS	BlueLeft	1	0.61
136.5	1	ICNS	BlueRight	1	0.771
141	1	CS	RedLeft	1	0.861
146.5	1	CNS	RedRight	1	0.573
151	1	CNS	RedLeft	1	0.432
155.5	1	ICS	BlueLeft	1	0.699
158	1	ICNS	BlueLeft	1	0.691
160.5	1	ICNS	BlueRight	1	0.716
165	1	CS	RedRight	0	0.726
168.5	1	CNS	RedRight	1	0.604
172	1	ICS	BlueRight	1	0.625
174.5	1	CS	RedRight	1	0.682
179	1	ICS	BlueLeft	1	1.266
183.5	1	ICNS	BlueLeft	1	0.567
188	1	ICNS	BlueRight	1	0.698
190.5	1	CS	RedRight	1	0.979
195	1	CNS	RedLeft	1	0.725
200.5	1	ICS	BlueRight	1	0.885
203	1	ICNS	BlueRight	1	0.446
206.5	1	CS	RedRight	0	0.42
210	1	ICS	BlueLeft	1	0.816
214.5	1	ICNS	BlueLeft	1	0.515
218	1	ICNS	BlueLeft	1	0.561
223.5	1	CS	RedLeft	1	0.496
227	1	CNS	RedRight	1	0.382
232.5	1	ICS	BlueLeft	1	0.558
237	1	ICNS	BlueLeft	1	0.921
240.5	1	CS	RedLeft	1	1.852
244	1	CNS	RedRight	1	0.644
249.5	1	ICS	BlueRight	1	0.636
253	1	ICNS	BlueLeft	1	0.714
257.5	1	CS	RedLeft	1	0.499
263	1	CNS	RedRight	1	0.667
265.5	1	ICS	BlueRight	1	0.924
270	1	CS	RedLeft	0	1.211
273.5	1	CNS	RedRight	1	0.54
279	1	CNS	RedLeft	1	0.5
283.5	1	ICS	BlueRight	0	0.487
289	1	ICNS	BlueRight	1	0.607
294.5	1	CS	RedRight	1	0.719
297	1	CNS	RedRight	1	0.655
299.5	1	ICS	BlueLeft	0	0.719
302	1	ICNS	BlueRight	1	0.583
304.5	1	ICNS	BlueRight	1	0.568
310	1	CS	RedRight	1	0.664
313.5	1	CNS	RedLeft	1	0.726
316	1	CNS	RedRight	1	0.614
320.5	1	ICS	BlueLeft	1	0.809
326	1	CS	RedLeft	1	1.182
