onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.487
12	1	ICNS	BlueLeft	1	0.381
14.5	1	CS	RedLeft	1	0.566
17	1	ICS	BlueLeft	1	0.486
20.5	1	ICNS	BlueRight	1	0.468
24	1	CS	RedLeft	1	0.506
27.5	1	CNS	RedLeft	1	0.447
31	1	ICS	BlueRight	1	0.413
36.5	1	ICNS	BlueLeft	1	0.5
41	1	CS	RedRight	1	0.503
44.5	1	CNS	RedRight	1	0.524
50	1	ICS	BlueRight	1	0.484
52.5	1	CS	RedLeft	1	0.54
56	1	CNS	RedLeft	1	0.482
58.5	1	CNS	RedRight	1	0.483
62	1	ICS	BlueRight	1	0.464
67.5	1	CS	RedRight	1	0.44
71	1	CNS	RedLeft	1	0.382
75.5	1	ICS	BlueRight	1	0.441
78	1	ICNS	BlueLeft	1	0.633
80.5	1	ICNS	BlueRight	1	0.698
83	1	CS	RedRight	1	0.515
86.5	1	CNS	RedLeft	1	0.408
91	1	ICS	BlueLeft	1	0.491
96.5	1	CS	RedLeft	1	0.522
99	1	CNS	RedLeft	1	0.516
104.5	1	CNS	RedRight	1	0.442
110	1	ICS	BlueRight	1	0.506
114.5	1	ICNS	BlueRight	1	0.549
117	1	ICNS	BlueLeft	1	0.493
119.5	1	CS	RedRight	1	0.582
125	1	CNS	RedLeft	1	0.477
130.5	1	ICS	BlueRight	1	0.461
134	1	ICNS	BlueRight	1	0.491
137.5	1	CS	RedLeft	1	0.552
140	1	CNS	RedRight	1	0.577
145.5	1	ICS	BlueLeft	1	0.489
150	1	ICNS	BlueLeft	1	0.459
152.5	1	ICNS	BlueLeft	1	0.484
157	1	CS	RedLeft	1	0.519
159.5	1	CNS	RedLeft	1	0.591
164	1	ICS	BlueLeft	1	0.418
168.5	1	ICNS	BlueLeft	1	0.461
173	1	ICNS	BlueRight	0	0
176.5	1	CS	RedLeft	1	0.596
180	1	CNS	RedLeft	1	0.474
182.5	1	ICS	BlueLeft	1	0.491
187	1	ICNS	BlueRight	1	0.526
189.5	1	CS	RedRight	1	0.518
195	1	ICS	BlueLeft	1	0.606
197.5	1	ICNS	BlueRight	1	0.518
200	1	CS	RedRight	1	0.519
204.5	1	CNS	RedRight	1	0.458
210	1	ICS	BlueRight	1	0.562
213.5	1	CS	RedLeft	1	0.599
219	1	CNS	RedRight	1	0.527
223.5	1	ICS	BlueLeft	1	0.538
229	1	ICNS	BlueLeft	1	0.458
233.5	1	ICNS	BlueLeft	1	0.452
238	1	CS	RedLeft	1	0.599
242.5	1	CNS	RedRight	1	0.504
245	1	ICS	BlueLeft	1	0.449
250.5	1	ICNS	BlueRight	1	0.505
256	1	CS	RedRight	1	0.425
258.5	1	CNS	RedLeft	1	0.473
262	1	CNS	RedRight	1	0.455
267.5	1	ICS	BlueRight	1	0.447
272	1	ICNS	BlueRight	1	0.538
275.5	1	CS	RedRight	1	0.431
280	1	CNS	RedLeft	1	0.498
284.5	1	ICS	BlueLeft	1	0.501
287	1	CS	RedRight	1	0.685
292.5	1	CNS	RedRight	1	0.469
298	1	ICS	BlueRight	1	0.421
303.5	1	ICNS	BlueLeft	1	0.468
307	1	ICNS	BlueRight	1	0.546
311.5	1	CS	RedLeft	1	0.493
317	1	CNS	RedRight	1	0.444
320.5	1	ICS	BlueLeft	1	0.553
324	1	CS	RedRight	1	0.495
