onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.669
14	1	CNS	BlueLeft	1	0.732
18.5	1	CNS	BlueRight	1	0.759
23	1	ICS	RedRight	1	0.794
27.5	1	ICNS	RedLeft	1	0.892
33	1	CS	BlueRight	1	0.836
38.5	1	ICS	RedLeft	1	0.812
41	1	ICNS	RedRight	1	0.925
43.5	1	ICNS	RedLeft	1	0.589
48	1	CS	BlueRight	1	0.76
52.5	1	CNS	BlueRight	1	0.731
56	1	ICS	RedRight	1	0.808
58.5	1	ICNS	RedLeft	1	0.729
61	1	ICNS	RedLeft	1	0.561
66.5	1	CS	BlueRight	1	0.737
70	1	ICS	RedLeft	1	0.543
73.5	1	CS	BlueLeft	1	0.996
77	1	CNS	BlueRight	1	0.833
80.5	1	ICS	RedLeft	1	0.719
84	1	ICNS	RedLeft	1	0.645
89.5	1	CS	BlueRight	1	0.628
95	1	ICS	RedRight	1	0.756
98.5	1	ICNS	RedRight	1	1.743
104	1	CS	BlueRight	1	0.681
106.5	1	CNS	BlueLeft	1	0.666
110	1	ICS	RedLeft	1	0.648
112.5	1	ICNS	RedLeft	1	0.672
116	1	CS	BlueLeft	1	0.71
118.5	1	CNS	BlueLeft	1	1.236
123	1	CNS	BlueLeft	1	1.182
128.5	1	ICS	RedRight	1	0.913
134	1	CS	BlueLeft	1	0.768
136.5	1	CNS	BlueRight	1	1.318
141	1	ICS	RedLeft	1	0.876
146.5	1	ICNS	RedRight	1	0.723
151	1	ICNS	RedLeft	1	0.79
155.5	1	CS	BlueLeft	1	0.801
158	1	CNS	BlueLeft	1	0.572
160.5	1	CNS	BlueRight	1	0.961
165	1	ICS	RedRight	1	0.612
168.5	1	ICNS	RedRight	1	0.673
172	1	CS	BlueRight	1	1.116
174.5	1	ICS	RedRight	1	0.52
179	1	CS	BlueLeft	1	0.755
183.5	1	CNS	BlueLeft	1	0.822
188	1	CNS	BlueRight	1	0.768
190.5	1	ICS	RedRight	1	0.584
195	1	ICNS	RedLeft	1	0.707
200.5	1	CS	BlueRight	0	0.739
203	1	CNS	BlueRight	1	1.118
206.5	1	ICS	RedRight	1	0.585
210	1	CS	BlueLeft	1	0.607
214.5	1	CNS	BlueLeft	1	0.634
218	1	CNS	BlueLeft	1	0.72
223.5	1	ICS	RedLeft	1	1.052
227	1	ICNS	RedRight	1	1.05
232.5	1	CS	BlueLeft	1	0.844
237	1	CNS	BlueLeft	1	0.615
240.5	1	ICS	RedLeft	1	0.605
244	1	ICNS	RedRight	1	0.987
249.5	1	CS	BlueRight	1	1.134
253	1	CNS	BlueLeft	1	0.688
257.5	1	ICS	RedLeft	1	0.649
263	1	ICNS	RedRight	1	0.93
265.5	1	CS	BlueRight	1	1.271
270	1	ICS	RedLeft	1	0.645
273.5	1	ICNS	RedRight	1	0.714
279	1	ICNS	RedLeft	1	1.703
283.5	1	CS	BlueRight	1	1.154
289	1	CNS	BlueRight	1	0.895
294.5	1	ICS	RedRight	1	1.209
297	1	ICNS	RedRight	1	0.877
299.5	1	CS	BlueLeft	1	1.067
302	1	CNS	BlueRight	1	0.678
304.5	1	CNS	BlueRight	1	0.67
310	1	ICS	RedRight	1	0.679
313.5	1	ICNS	RedLeft	1	0.749
316	1	ICNS	RedRight	1	0.661
320.5	1	CS	BlueLeft	1	0.911
326	1	ICS	RedLeft	1	1.116
