onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.515
14	1	CNS	BlueLeft	1	0.49
18.5	1	ICS	RedLeft	1	0.524
23	1	CS	BlueLeft	1	0.8
27.5	1	CNS	BlueRight	1	0.794
33	1	ICS	RedLeft	1	0.779
38.5	1	ICNS	RedLeft	1	0.562
41	1	CS	BlueRight	1	0.819
43.5	1	CNS	BlueLeft	1	0.388
48	1	ICS	RedRight	1	1.187
52.5	1	ICNS	RedRight	1	0.538
56	1	CS	BlueRight	1	0.647
58.5	1	ICS	RedLeft	1	0.727
61	1	ICNS	RedLeft	1	0.577
66.5	1	ICNS	RedRight	1	0.904
70	1	CS	BlueRight	1	0.446
73.5	1	ICS	RedRight	1	0.588
77	1	ICNS	RedLeft	1	1.067
80.5	1	CS	BlueRight	1	0.535
84	1	CNS	BlueLeft	1	0.893
89.5	1	CNS	BlueRight	1	0.716
95	1	ICS	RedRight	1	0.812
98.5	1	ICNS	RedLeft	1	1.19
104	1	CS	BlueLeft	1	0.522
106.5	1	ICS	RedLeft	1	0.746
110	1	ICNS	RedLeft	1	0.52
112.5	1	ICNS	RedRight	1	0.657
116	1	CS	BlueRight	1	0.782
118.5	1	CNS	BlueRight	1	0.529
123	1	CNS	BlueLeft	1	0.618
128.5	1	ICS	RedRight	1	0.745
134	1	ICNS	RedLeft	1	0.634
136.5	1	CS	BlueRight	1	0.723
141	1	CNS	BlueRight	1	0.525
146.5	1	ICS	RedLeft	1	0.693
151	1	ICNS	RedRight	1	0.496
155.5	1	CS	BlueLeft	1	0.723
158	1	CNS	BlueLeft	1	0.651
160.5	1	CNS	BlueLeft	1	0.404
165	1	ICS	RedLeft	1	0.566
168.5	1	ICNS	RedLeft	1	0.644
172	1	CS	BlueLeft	1	0.849
174.5	1	CNS	BlueLeft	1	0.514
179	1	CNS	BlueRight	1	0.661
183.5	1	ICS	RedLeft	1	0.76
188	1	ICNS	RedLeft	1	0.659
190.5	1	CS	BlueLeft	1	0.86
195	1	CNS	BlueRight	1	0.822
200.5	1	ICS	RedRight	1	0.565
203	1	CS	BlueLeft	1	0.838
206.5	1	CNS	BlueRight	1	0.836
210	1	ICS	RedRight	1	0.562
214.5	1	ICNS	RedRight	1	0.645
218	1	CS	BlueRight	1	0.691
223.5	1	ICS	RedLeft	1	0.794
227	1	ICNS	RedRight	1	0.544
232.5	1	CS	BlueLeft	0	0.808
237	1	CNS	BlueLeft	1	0.699
240.5	1	CNS	BlueLeft	1	0.616
244	1	ICS	RedLeft	1	0.686
249.5	1	ICNS	RedRight	1	1.122
253	1	CS	BlueLeft	1	0.676
257.5	1	CNS	BlueRight	1	0.814
263	1	ICS	RedRight	1	0.926
265.5	1	ICNS	RedLeft	1	1.108
270	1	ICNS	RedRight	1	0.628
273.5	1	CS	BlueRight	1	0.648
279	1	CNS	BlueRight	1	0.871
283.5	1	ICS	RedRight	1	0.578
289	1	ICNS	RedLeft	1	0.762
294.5	1	CS	BlueLeft	1	0.681
297	1	ICS	RedRight	1	1.279
299.5	1	ICNS	RedRight	1	0.522
302	1	CS	BlueRight	1	0.748
304.5	1	CNS	BlueLeft	1	0.868
310	1	CNS	BlueRight	1	0.557
313.5	1	ICS	RedLeft	1	0.642
316	1	ICNS	RedRight	1	0.706
320.5	1	CS	BlueLeft	1	0.581
326	1	ICS	RedRight	1	0.989
