onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.575
12	1	ICNS	BlueLeft	1	0.565
14.5	1	CS	RedLeft	1	0.469
17	1	ICS	BlueLeft	1	0.534
20.5	1	ICNS	BlueRight	1	0.435
24	1	CS	RedLeft	1	0.537
27.5	1	CNS	RedLeft	1	0.671
31	1	ICS	BlueRight	1	0.525
36.5	1	ICNS	BlueLeft	1	0.645
41	1	CS	RedRight	1	0.6
44.5	1	CNS	RedRight	1	0.47
50	1	ICS	BlueRight	1	0.405
52.5	1	CS	RedLeft	1	0.502
56	1	CNS	RedLeft	1	0.436
58.5	1	CNS	RedRight	1	0.452
62	1	ICS	BlueRight	1	0.538
67.5	1	CS	RedRight	1	0.545
71	1	CNS	RedLeft	1	0.487
75.5	1	ICS	BlueRight	1	0.41
78	1	ICNS	BlueLeft	1	0.891
80.5	1	ICNS	BlueRight	1	0.443
83	1	CS	RedRight	1	0.828
86.5	1	CNS	RedLeft	1	0.481
91	1	ICS	BlueLeft	1	0.645
96.5	1	CS	RedLeft	1	0.388
99	1	CNS	RedLeft	1	0.645
104.5	1	CNS	RedRight	1	0.549
110	1	ICS	BlueRight	1	0.533
114.5	1	ICNS	BlueRight	1	0.488
117	1	ICNS	BlueLeft	1	0.593
119.5	1	CS	RedRight	0	0.569
125	1	CNS	RedLeft	1	0.625
130.5	1	ICS	BlueRight	1	0.617
134	1	ICNS	BlueRight	1	0.591
137.5	1	CS	RedLeft	1	0.587
140	1	CNS	RedRight	1	0.756
145.5	1	ICS	BlueLeft	1	0.572
150	1	ICNS	BlueLeft	1	0.527
152.5	1	ICNS	BlueLeft	1	0.455
157	1	CS	RedLeft	1	0.619
159.5	1	CNS	RedLeft	1	0.635
164	1	ICS	BlueLeft	1	0.502
168.5	1	ICNS	BlueLeft	1	0.497
173	1	ICNS	BlueRight	1	0.476
176.5	1	CS	RedLeft	1	0.578
180	1	CNS	RedLeft	1	0.631
182.5	1	ICS	BlueLeft	1	0.472
187	1	ICNS	BlueRight	1	0.675
189.5	1	CS	RedRight	1	0.492
195	1	ICS	BlueLeft	1	0.571
197.5	1	ICNS	BlueRight	1	0.492
200	1	CS	RedRight	1	0.581
204.5	1	CNS	RedRight	1	0.455
210	1	ICS	BlueRight	1	0.526
213.5	1	CS	RedLeft	1	0.724
219	1	CNS	RedRight	1	0.652
223.5	1	ICS	BlueLeft	0	0.607
229	1	ICNS	BlueLeft	1	0.647
233.5	1	ICNS	BlueLeft	1	0.506
238	1	CS	RedLeft	1	0.549
242.5	1	CNS	RedRight	1	0.544
245	1	ICS	BlueLeft	1	0.56
250.5	1	ICNS	BlueRight	1	0.568
256	1	CS	RedRight	1	0.512
258.5	1	CNS	RedLeft	1	0.745
262	1	CNS	RedRight	1	0.487
267.5	1	ICS	BlueRight	1	0.662
272	1	ICNS	BlueRight	0	0
275.5	1	CS	RedRight	1	0.55
280	1	CNS	RedLeft	1	0.681
284.5	1	ICS	BlueLeft	1	0.732
287	1	CS	RedRight	1	0.693
292.5	1	CNS	RedRight	1	0.5
298	1	ICS	BlueRight	1	0.508
303.5	1	ICNS	BlueLeft	1	0.565
307	1	ICNS	BlueRight	1	0.514
311.5	1	CS	RedLeft	0	0.477
317	1	CNS	RedRight	1	0.725
320.5	1	ICS	BlueLeft	1	1.008
324	1	CS	RedRight	1	0.632
