onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.562
14	1	ICNS	BlueLeft	1	0.698
18.5	1	ICNS	BlueRight	1	0.852
23	1	CS	RedRight	1	0.639
27.5	1	CNS	RedLeft	1	0.609
33	1	ICS	BlueRight	1	0.938
38.5	1	CS	RedLeft	1	0.626
41	1	CNS	RedRight	1	0.834
43.5	1	CNS	RedLeft	1	0.395
48	1	ICS	BlueRight	1	0.654
52.5	1	ICNS	BlueRight	1	0.48
56	1	CS	RedRight	1	0.518
58.5	1	CNS	RedLeft	1	0.551
61	1	CNS	RedLeft	1	0.416
66.5	1	ICS	BlueRight	1	0.54
70	1	CS	RedLeft	1	0.533
73.5	1	ICS	BlueLeft	1	0.843
77	1	ICNS	BlueRight	1	0.786
80.5	1	CS	RedLeft	1	0.519
84	1	CNS	RedLeft	1	0.508
89.5	1	ICS	BlueRight	1	0.661
95	1	CS	RedRight	1	0.686
98.5	1	CNS	RedRight	1	0.497
104	1	ICS	BlueRight	1	0.553
106.5	1	ICNS	BlueLeft	1	0.817
110	1	CS	RedLeft	1	0.663
112.5	1	CNS	RedLeft	1	0.456
116	1	ICS	BlueLeft	1	0.566
118.5	1	ICNS	BlueLeft	1	0.607
123	1	ICNS	BlueLeft	1	0.609
128.5	1	CS	RedRight	0	0.793
134	1	ICS	BlueLeft	1	0.609
136.5	1	ICNS	BlueRight	1	0.77
141	1	CS	RedLeft	1	0.589
146.5	1	CNS	RedRight	1	0.557
151	1	CNS	RedLeft	1	0.487
155.5	1	ICS	BlueLeft	1	0.555
158	1	ICNS	BlueLeft	1	0.571
160.5	1	ICNS	BlueRight	1	0.62
165	1	CS	RedRight	1	0.814
168.5	1	CNS	RedRight	1	0.709
172	1	ICS	BlueRight	1	0.554
174.5	1	CS	RedRight	1	0.65
179	1	ICS	BlueLeft	1	0.661
183.5	1	ICNS	BlueLeft	1	0.52
188	1	ICNS	BlueRight	1	0.546
190.5	1	CS	RedRight	1	0.611
195	1	CNS	RedLeft	1	0.582
200.5	1	ICS	BlueRight	1	0.63
203	1	ICNS	BlueRight	1	0.522
206.5	1	CS	RedRight	1	0.501
210	1	ICS	BlueLeft	1	0.802
214.5	1	ICNS	BlueLeft	1	0.541
218	1	ICNS	BlueLeft	1	0.507
223.5	1	CS	RedLeft	1	0.611
227	1	CNS	RedRight	1	0.679
232.5	1	ICS	BlueLeft	1	0.855
237	1	ICNS	BlueLeft	1	0.738
240.5	1	CS	RedLeft	1	0.552
244	1	CNS	RedRight	1	0.47
249.5	1	ICS	BlueRight	1	0.64
253	1	ICNS	BlueLeft	1	0.515
257.5	1	CS	RedLeft	1	0.568
263	1	CNS	RedRight	1	0.43
265.5	1	ICS	BlueRight	1	0.615
270	1	CS	RedLeft	1	0.841
273.5	1	CNS	RedRight	1	0.551
279	1	CNS	RedLeft	1	0.496
283.5	1	ICS	BlueRight	1	1.186
289	1	ICNS	BlueRight	1	0.498
294.5	1	CS	RedRight	1	0.538
297	1	CNS	RedRight	1	0.787
299.5	1	ICS	BlueLeft	1	0.693
302	1	ICNS	BlueRight	1	0.587
304.5	1	ICNS	BlueRight	1	0.572
310	1	CS	RedRight	1	0.636
313.5	1	CNS	RedLeft	1	0.642
316	1	CNS	RedRight	1	0.506
320.5	1	ICS	BlueLeft	1	1.106
326	1	CS	RedLeft	1	0.437
