onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.465
12	1	ICNS	BlueLeft	1	0.495
14.5	1	CS	RedLeft	1	0.52
17	1	ICS	BlueLeft	1	0.583
20.5	1	ICNS	BlueRight	1	0.509
24	1	CS	RedLeft	1	0.435
27.5	1	CNS	RedLeft	1	0.4
31	1	ICS	BlueRight	1	0.502
36.5	1	ICNS	BlueLeft	1	0.502
41	1	CS	RedRight	1	0.737
44.5	1	CNS	RedRight	1	0.486
50	1	ICS	BlueRight	1	0.63
52.5	1	CS	RedLeft	1	0.839
56	1	CNS	RedLeft	1	0.42
58.5	1	CNS	RedRight	1	0.477
62	1	ICS	BlueRight	1	0.571
67.5	1	CS	RedRight	1	0.49
71	1	CNS	RedLeft	1	0.488
75.5	1	ICS	BlueRight	1	0.514
78	1	ICNS	BlueLeft	1	0.562
80.5	1	ICNS	BlueRight	1	0.531
83	1	CS	RedRight	1	0.491
86.5	1	CNS	RedLeft	1	0.449
91	1	ICS	BlueLeft	1	0.516
96.5	1	CS	RedLeft	1	0.484
99	1	CNS	RedLeft	1	0.396
104.5	1	CNS	RedRight	1	0.5
110	1	ICS	BlueRight	1	0.532
114.5	1	ICNS	BlueRight	1	0.511
117	1	ICNS	BlueLeft	1	0.512
119.5	1	CS	RedRight	1	0.712
125	1	CNS	RedLeft	1	0.504
130.5	1	ICS	BlueRight	1	0.639
134	1	ICNS	BlueRight	1	0.764
137.5	1	CS	RedLeft	1	0.594
140	1	CNS	RedRight	1	0.418
145.5	1	ICS	BlueLeft	1	0.506
150	1	ICNS	BlueLeft	1	0.485
152.5	1	ICNS	BlueLeft	1	0.494
157	1	CS	RedLeft	1	0.656
159.5	1	CNS	RedLeft	1	0.441
164	1	ICS	BlueLeft	1	0.364
168.5	1	ICNS	BlueLeft	1	0.446
173	1	ICNS	BlueRight	1	0.537
176.5	1	CS	RedLeft	1	0.647
180	1	CNS	RedLeft	1	0.477
182.5	1	ICS	BlueLeft	1	0.613
187	1	ICNS	BlueRight	1	0.736
189.5	1	CS	RedRight	1	0.592
195	1	ICS	BlueLeft	1	0.671
197.5	1	ICNS	BlueRight	1	0.488
200	1	CS	RedRight	1	0.665
204.5	1	CNS	RedRight	1	0.515
210	1	ICS	BlueRight	1	0.579
213.5	1	CS	RedLeft	1	0.649
219	1	CNS	RedRight	1	0.529
223.5	1	ICS	BlueLeft	1	0.611
229	1	ICNS	BlueLeft	1	0.563
233.5	1	ICNS	BlueLeft	1	0.574
238	1	CS	RedLeft	1	0.545
242.5	1	CNS	RedRight	1	0.555
245	1	ICS	BlueLeft	1	0.619
250.5	1	ICNS	BlueRight	1	0.619
256	1	CS	RedRight	1	0.618
258.5	1	CNS	RedLeft	1	0.667
262	1	CNS	RedRight	1	0.457
267.5	1	ICS	BlueRight	1	0.52
272	1	ICNS	BlueRight	1	0.595
275.5	1	CS	RedRight	1	0.577
280	1	CNS	RedLeft	1	0.435
284.5	1	ICS	BlueLeft	1	0.494
287	1	CS	RedRight	0	0.607
292.5	1	CNS	RedRight	1	0.478
298	1	ICS	BlueRight	1	0.591
303.5	1	ICNS	BlueLeft	1	0.469
307	1	ICNS	BlueRight	1	0.611
311.5	1	CS	RedLeft	1	0.685
317	1	CNS	RedRight	1	0.494
320.5	1	ICS	BlueLeft	1	0.555
324	1	CS	RedRight	1	0.537
