onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.628
14	1	ICNS	BlueLeft	1	0.604
18.5	1	ICNS	BlueRight	1	0.47
23	1	CS	RedRight	1	0.441
27.5	1	CNS	RedLeft	1	0.411
33	1	ICS	BlueRight	1	0.708
38.5	1	CS	RedLeft	1	0.483
41	1	CNS	RedRight	1	0.476
43.5	1	CNS	RedLeft	1	0.42
48	1	ICS	BlueRight	1	0.543
52.5	1	ICNS	BlueRight	1	0.442
56	1	CS	RedRight	1	0.671
58.5	1	CNS	RedLeft	1	0.36
61	1	CNS	RedLeft	1	0.385
66.5	1	ICS	BlueRight	1	0.545
70	1	CS	RedLeft	1	0.445
73.5	1	ICS	BlueLeft	1	0.619
77	1	ICNS	BlueRight	1	0.545
80.5	1	CS	RedLeft	1	0.606
84	1	CNS	RedLeft	1	0.364
89.5	1	ICS	BlueRight	1	0.556
95	1	CS	RedRight	1	0.467
98.5	1	CNS	RedRight	1	0.593
104	1	ICS	BlueRight	1	0.497
106.5	1	ICNS	BlueLeft	1	0.537
110	1	CS	RedLeft	1	0.423
112.5	1	CNS	RedLeft	1	0.375
116	1	ICS	BlueLeft	1	0.501
118.5	1	ICNS	BlueLeft	1	0.67
123	1	ICNS	BlueLeft	1	0.537
128.5	1	CS	RedRight	1	0.487
134	1	ICS	BlueLeft	1	0.488
136.5	1	ICNS	BlueRight	1	0.384
141	1	CS	RedLeft	1	0.586
146.5	1	CNS	RedRight	1	0.563
151	1	CNS	RedLeft	1	0.373
155.5	1	ICS	BlueLeft	1	0.488
158	1	ICNS	BlueLeft	1	0.449
160.5	1	ICNS	BlueRight	1	0.369
165	1	CS	RedRight	0	0
168.5	1	CNS	RedRight	1	0.45
172	1	ICS	BlueRight	1	0.663
174.5	1	CS	RedRight	1	0.544
179	1	ICS	BlueLeft	1	0.594
183.5	1	ICNS	BlueLeft	1	0.588
188	1	ICNS	BlueRight	1	0.423
190.5	1	CS	RedRight	1	0.896
195	1	CNS	RedLeft	1	0.506
200.5	1	ICS	BlueRight	1	0.77
203	1	ICNS	BlueRight	1	0.539
206.5	1	CS	RedRight	1	0.617
210	1	ICS	BlueLeft	1	0.606
214.5	1	ICNS	BlueLeft	1	0.537
218	1	ICNS	BlueLeft	1	0.406
223.5	1	CS	RedLeft	1	0.806
227	1	CNS	RedRight	1	0.564
232.5	1	ICS	BlueLeft	1	0.516
237	1	ICNS	BlueLeft	1	0.502
240.5	1	CS	RedLeft	0	0.443
244	1	CNS	RedRight	1	0.513
249.5	1	ICS	BlueRight	1	0.568
253	1	ICNS	BlueLeft	1	0.638
257.5	1	CS	RedLeft	1	0.521
263	1	CNS	RedRight	1	0.441
265.5	1	ICS	BlueRight	1	0.777
270	1	CS	RedLeft	1	0.7
273.5	1	CNS	RedRight	1	0.458
279	1	CNS	RedLeft	1	0.418
283.5	1	ICS	BlueRight	1	0.612
289	1	ICNS	BlueRight	1	0.532
294.5	1	CS	RedRight	1	0.604
297	1	CNS	RedRight	1	0.396
299.5	1	ICS	BlueLeft	1	0.788
302	1	ICNS	BlueRight	1	0.509
304.5	1	ICNS	BlueRight	1	0.589
310	1	CS	RedRight	1	0.581
313.5	1	CNS	RedLeft	1	0.531
316	1	CNS	RedRight	1	0.475
320.5	1	ICS	BlueLeft	1	0.558
326	1	CS	RedLeft	1	0.478
