onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueLeft	1	0.442
14	1	CNS	BlueLeft	1	0.482
18.5	1	CNS	BlueRight	1	0.541
23	1	ICS	RedRight	1	0.487
27.5	1	ICNS	RedLeft	1	0.506
33	1	CS	BlueRight	1	0.586
38.5	1	ICS	RedLeft	1	0.568
41	1	ICNS	RedRight	1	0.546
43.5	1	ICNS	RedLeft	1	0.554
48	1	CS	BlueRight	1	0.429
52.5	1	CNS	BlueRight	1	0.488
56	1	ICS	RedRight	1	0.502
58.5	1	ICNS	RedLeft	1	0.606
61	1	ICNS	RedLeft	1	0.47
66.5	1	CS	BlueRight	1	0.607
70	1	ICS	RedLeft	1	0.484
73.5	1	CS	BlueLeft	1	0.546
77	1	CNS	BlueRight	1	0.518
80.5	1	ICS	RedLeft	1	0.54
84	1	ICNS	RedLeft	1	0.506
89.5	1	CS	BlueRight	1	0.506
95	1	ICS	RedRight	1	0.546
98.5	1	ICNS	RedRight	1	0.823
104	1	CS	BlueRight	1	0.447
106.5	1	CNS	BlueLeft	1	0.536
110	1	ICS	RedLeft	1	0.478
112.5	1	ICNS	RedLeft	1	0.445
116	1	CS	BlueLeft	1	0.419
118.5	1	CNS	BlueLeft	1	0.371
123	1	CNS	BlueLeft	1	0.334
128.5	1	ICS	RedRight	1	0.51
134	1	CS	BlueLeft	1	0.382
136.5	1	CNS	BlueRight	1	0.414
141	1	ICS	RedLeft	1	0.545
146.5	1	ICNS	RedRight	1	0.465
151	1	ICNS	RedLeft	1	0.451
155.5	1	CS	BlueLeft	1	0.453
158	1	CNS	BlueLeft	1	0.383
160.5	1	CNS	BlueRight	1	0.439
165	1	ICS	RedRight	1	0.465
168.5	1	ICNS	RedRight	1	0.431
172	1	CS	BlueRight	1	0.485
174.5	1	ICS	RedRight	1	0.445
179	1	CS	BlueLeft	1	0.441
183.5	1	CNS	BlueLeft	1	0.412
188	1	CNS	BlueRight	1	0.462
190.5	1	ICS	RedRight	1	0.413
195	1	ICNS	RedLeft	1	0.432
200.5	1	CS	BlueRight	1	0.432
203	1	CNS	BlueRight	1	0.329
206.5	1	ICS	RedRight	1	0.422
210	1	CS	BlueLeft	1	0.404
214.5	1	CNS	BlueLeft	1	0.399
218	1	CNS	BlueLeft	1	0.365
223.5	1	ICS	RedLeft	1	0.453
227	1	ICNS	RedRight	1	0.482
232.5	1	CS	BlueLeft	1	0.361
237	1	CNS	BlueLeft	1	0.348
240.5	1	ICS	RedLeft	1	0.458
244	1	ICNS	RedRight	1	0.431
249.5	1	CS	BlueRight	1	0.407
253	1	CNS	BlueLeft	1	0.389
257.5	1	ICS	RedLeft	1	0.488
263	1	ICNS	RedRight	1	0.487
265.5	1	CS	BlueRight	1	0.448
270	1	ICS	RedLeft	1	0.586
273.5	1	ICNS	RedRight	1	0.552
279	1	ICNS	RedLeft	1	0.447
283.5	1	CS	BlueRight	1	0.394
289	1	CNS	BlueRight	1	0.386
294.5	1	ICS	RedRight	1	0.418
297	1	ICNS	RedRight	1	0.475
299.5	1	CS	BlueLeft	0	0.539
302	1	CNS	BlueRight	1	0.404
304.5	1	CNS	BlueRight	1	0.387
310	1	ICS	RedRight	1	0.379
313.5	1	ICNS	RedLeft	1	0.465
316	1	ICNS	RedRight	1	0.434
320.5	1	CS	BlueLeft	1	0.372
326	1	ICS	RedLeft	1	0.476
