onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.455
14	1	CNS	BlueLeft	1	0.391
18.5	1	ICS	RedLeft	1	0.417
23	1	CS	BlueLeft	1	0.38
27.5	1	CNS	BlueRight	1	0.486
33	1	ICS	RedLeft	1	0.518
38.5	1	ICNS	RedLeft	1	0.502
41	1	CS	BlueRight	1	0.503
43.5	1	CNS	BlueLeft	1	0.447
48	1	ICS	RedRight	1	0.49
52.5	1	ICNS	RedRight	1	0.565
56	1	CS	BlueRight	1	0.378
58.5	1	ICS	RedLeft	1	0.482
61	1	ICNS	RedLeft	1	0.475
66.5	1	ICNS	RedRight	1	0.443
70	1	CS	BlueRight	1	0.457
73.5	1	ICS	RedRight	1	0.414
77	1	ICNS	RedLeft	1	0.42
80.5	1	CS	BlueRight	1	0.385
84	1	CNS	BlueLeft	1	0.415
89.5	1	CNS	BlueRight	1	0.367
95	1	ICS	RedRight	1	0.51
98.5	1	ICNS	RedLeft	1	0.428
104	1	CS	BlueLeft	1	0.403
106.5	1	ICS	RedLeft	1	0.404
110	1	ICNS	RedLeft	1	0.402
112.5	1	ICNS	RedRight	1	0.61
116	1	CS	BlueRight	1	0.488
118.5	1	CNS	BlueRight	1	0.443
123	1	CNS	BlueLeft	1	0.46
128.5	1	ICS	RedRight	1	0.443
134	1	ICNS	RedLeft	1	0.466
136.5	1	CS	BlueRight	1	0.523
141	1	CNS	BlueRight	1	0.421
146.5	1	ICS	RedLeft	1	0.431
151	1	ICNS	RedRight	1	0.496
155.5	1	CS	BlueLeft	1	0.571
158	1	CNS	BlueLeft	1	0.404
160.5	1	CNS	BlueLeft	1	0.381
165	1	ICS	RedLeft	1	0.503
168.5	1	ICNS	RedLeft	1	0.468
172	1	CS	BlueLeft	1	0.409
174.5	1	CNS	BlueLeft	1	0.386
179	1	CNS	BlueRight	1	0.421
183.5	1	ICS	RedLeft	1	0.496
188	1	ICNS	RedLeft	1	0.466
190.5	1	CS	BlueLeft	1	0.443
195	1	CNS	BlueRight	1	0.414
200.5	1	ICS	RedRight	1	0.509
203	1	CS	BlueLeft	1	0.574
206.5	1	CNS	BlueRight	1	0.411
210	1	ICS	RedRight	1	0.424
214.5	1	ICNS	RedRight	1	0.475
218	1	CS	BlueRight	1	0.521
223.5	1	ICS	RedLeft	1	0.506
227	1	ICNS	RedRight	1	0.399
232.5	1	CS	BlueLeft	1	0.446
237	1	CNS	BlueLeft	1	0.385
240.5	1	CNS	BlueLeft	1	0.367
244	1	ICS	RedLeft	1	0.477
249.5	1	ICNS	RedRight	1	0.476
253	1	CS	BlueLeft	1	0.369
257.5	1	CNS	BlueRight	1	0.42
263	1	ICS	RedRight	1	0.436
265.5	1	ICNS	RedLeft	1	0.508
270	1	ICNS	RedRight	1	0.439
273.5	1	CS	BlueRight	1	0.453
279	1	CNS	BlueRight	1	0.389
283.5	1	ICS	RedRight	1	0.406
289	1	ICNS	RedLeft	1	0.47
294.5	1	CS	BlueLeft	1	0.406
297	1	ICS	RedRight	1	0.431
299.5	1	ICNS	RedRight	1	0.455
302	1	CS	BlueRight	1	0.432
304.5	1	CNS	BlueLeft	1	0.369
310	1	CNS	BlueRight	1	0.337
313.5	1	ICS	RedLeft	0	0.406
316	1	ICNS	RedRight	1	0.519
320.5	1	CS	BlueLeft	1	0.409
326	1	ICS	RedRight	1	0.513
