onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.422
14	1	ICNS	BlueLeft	1	0.47
18.5	1	ICNS	BlueRight	1	0.465
23	1	CS	RedRight	1	0.308
27.5	1	CNS	RedLeft	1	0.326
33	1	ICS	BlueRight	1	0.365
38.5	1	CS	RedLeft	1	0.485
41	1	CNS	RedRight	1	0.621
43.5	1	CNS	RedLeft	1	0.494
48	1	ICS	BlueRight	1	0.617
52.5	1	ICNS	BlueRight	1	0.475
56	1	CS	RedRight	1	0.489
58.5	1	CNS	RedLeft	1	0.505
61	1	CNS	RedLeft	1	0.354
66.5	1	ICS	BlueRight	1	0.426
70	1	CS	RedLeft	1	0.512
73.5	1	ICS	BlueLeft	1	0.565
77	1	ICNS	BlueRight	1	0.443
80.5	1	CS	RedLeft	1	0.456
84	1	CNS	RedLeft	1	0.406
89.5	1	ICS	BlueRight	1	0.486
95	1	CS	RedRight	1	0.47
98.5	1	CNS	RedRight	1	0.556
104	1	ICS	BlueRight	1	0.515
106.5	1	ICNS	BlueLeft	1	0.531
110	1	CS	RedLeft	1	0.432
112.5	1	CNS	RedLeft	1	0.481
116	1	ICS	BlueLeft	1	0.503
118.5	1	ICNS	BlueLeft	1	1.044
123	1	ICNS	BlueLeft	1	0.706
128.5	1	CS	RedRight	1	0.402
134	1	ICS	BlueLeft	1	0.426
136.5	1	ICNS	BlueRight	1	0.506
141	1	CS	RedLeft	1	0.485
146.5	1	CNS	RedRight	1	0.445
151	1	CNS	RedLeft	1	0.503
155.5	1	ICS	BlueLeft	1	0.394
158	1	ICNS	BlueLeft	1	0.547
160.5	1	ICNS	BlueRight	1	0.515
165	1	CS	RedRight	1	0.47
168.5	1	CNS	RedRight	1	0.42
172	1	ICS	BlueRight	1	0.489
174.5	1	CS	RedRight	1	0.465
179	1	ICS	BlueLeft	1	0.435
183.5	1	ICNS	BlueLeft	1	0.542
188	1	ICNS	BlueRight	1	0.497
190.5	1	CS	RedRight	1	0.73
195	1	CNS	RedLeft	1	0.46
200.5	1	ICS	BlueRight	1	0.436
203	1	ICNS	BlueRight	1	0.445
206.5	1	CS	RedRight	1	0.387
210	1	ICS	BlueLeft	1	0.512
214.5	1	ICNS	BlueLeft	1	0.451
218	1	ICNS	BlueLeft	1	0.408
223.5	1	CS	RedLeft	1	0.464
227	1	CNS	RedRight	1	0.398
232.5	1	ICS	BlueLeft	1	0.414
237	1	ICNS	BlueLeft	1	0.44
240.5	1	CS	RedLeft	1	0.502
244	1	CNS	RedRight	1	0.443
249.5	1	ICS	BlueRight	1	0.586
253	1	ICNS	BlueLeft	1	0.456
257.5	1	CS	RedLeft	1	0.435
263	1	CNS	RedRight	1	0.419
265.5	1	ICS	BlueRight	1	0.403
270	1	CS	RedLeft	0	0.486
273.5	1	CNS	RedRight	1	0.404
279	1	CNS	RedLeft	1	0.459
283.5	1	ICS	BlueRight	1	0.542
289	1	ICNS	BlueRight	1	0.51
294.5	1	CS	RedRight	1	0.438
297	1	CNS	RedRight	1	0.646
299.5	1	ICS	BlueLeft	1	0.527
302	1	ICNS	BlueRight	1	0.384
304.5	1	ICNS	BlueRight	1	0.376
310	1	CS	RedRight	1	0.375
313.5	1	CNS	RedLeft	1	0.765
316	1	CNS	RedRight	1	0.621
320.5	1	ICS	BlueLeft	1	0.456
326	1	CS	RedLeft	1	0.44
