onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.669
14	1	CNS	BlueLeft	1	0.764
18.5	1	ICS	RedLeft	1	0.711
23	1	CS	BlueLeft	1	0.762
27.5	1	CNS	BlueRight	1	0.685
33	1	ICS	RedLeft	1	0.636
38.5	1	ICNS	RedLeft	1	0.572
41	1	CS	BlueRight	1	0.925
43.5	1	CNS	BlueLeft	1	0.629
48	1	ICS	RedRight	0	0.84
52.5	1	ICNS	RedRight	1	0.707
56	1	CS	BlueRight	1	0.96
58.5	1	ICS	RedLeft	1	0.873
61	1	ICNS	RedLeft	1	0.609
66.5	1	ICNS	RedRight	1	0.977
70	1	CS	BlueRight	1	0.862
73.5	1	ICS	RedRight	1	0.972
77	1	ICNS	RedLeft	1	0.889
80.5	1	CS	BlueRight	1	0.786
84	1	CNS	BlueLeft	1	0.733
89.5	1	CNS	BlueRight	1	0.86
95	1	ICS	RedRight	1	1.209
98.5	1	ICNS	RedLeft	1	0.802
104	1	CS	BlueLeft	1	0.85
106.5	1	ICS	RedLeft	1	0.954
110	1	ICNS	RedLeft	1	0.648
112.5	1	ICNS	RedRight	1	0.792
116	1	CS	BlueRight	1	0.862
118.5	1	CNS	BlueRight	1	1.108
123	1	CNS	BlueLeft	1	0.698
128.5	1	ICS	RedRight	1	0.985
134	1	ICNS	RedLeft	1	0.841
136.5	1	CS	BlueRight	1	0.849
141	1	CNS	BlueRight	1	0.796
146.5	1	ICS	RedLeft	1	0.788
151	1	ICNS	RedRight	1	0.935
155.5	1	CS	BlueLeft	1	1.038
158	1	CNS	BlueLeft	1	0.746
160.5	1	CNS	BlueLeft	1	0.573
165	1	ICS	RedLeft	1	0.628
168.5	1	ICNS	RedLeft	1	0.866
172	1	CS	BlueLeft	1	0.687
174.5	1	CNS	BlueLeft	1	0.56
179	1	CNS	BlueRight	1	0.635
183.5	1	ICS	RedLeft	1	0.985
188	1	ICNS	RedLeft	1	0.664
190.5	1	CS	BlueLeft	1	0.777
195	1	CNS	BlueRight	1	0.716
200.5	1	ICS	RedRight	1	0.659
203	1	CS	BlueLeft	1	0.764
206.5	1	CNS	BlueRight	1	0.657
210	1	ICS	RedRight	1	0.897
214.5	1	ICNS	RedRight	1	0.81
218	1	CS	BlueRight	1	0.84
223.5	1	ICS	RedLeft	1	1.245
227	1	ICNS	RedRight	1	0.477
232.5	1	CS	BlueLeft	1	0.709
237	1	CNS	BlueLeft	1	0.992
240.5	1	CNS	BlueLeft	1	0.477
244	1	ICS	RedLeft	1	0.723
249.5	1	ICNS	RedRight	1	0.762
253	1	CS	BlueLeft	1	1.3
257.5	1	CNS	BlueRight	1	0.53
263	1	ICS	RedRight	1	0.634
265.5	1	ICNS	RedLeft	1	0.626
270	1	ICNS	RedRight	1	0.581
273.5	1	CS	BlueRight	1	0.658
279	1	CNS	BlueRight	1	0.642
283.5	1	ICS	RedRight	1	0.917
289	1	ICNS	RedLeft	1	0.973
294.5	1	CS	BlueLeft	1	0.901
297	1	ICS	RedRight	1	0.821
299.5	1	ICNS	RedRight	1	0.574
302	1	CS	BlueRight	1	0.622
304.5	1	CNS	BlueLeft	1	0.639
310	1	CNS	BlueRight	1	0.607
313.5	1	ICS	RedLeft	1	0.797
316	1	ICNS	RedRight	1	0.949
320.5	1	CS	BlueLeft	1	0.655
326	1	ICS	RedRight	1	0.688
