onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.597
14	1	CNS	BlueLeft	1	0.436
18.5	1	ICS	RedLeft	1	0.511
23	1	CS	BlueLeft	1	0.482
27.5	1	CNS	BlueRight	1	0.493
33	1	ICS	RedLeft	1	0.484
38.5	1	ICNS	RedLeft	1	0.492
41	1	CS	BlueRight	1	0.589
43.5	1	CNS	BlueLeft	1	0.477
48	1	ICS	RedRight	1	0.456
52.5	1	ICNS	RedRight	1	0.531
56	1	CS	BlueRight	1	0.479
58.5	1	ICS	RedLeft	1	0.464
61	1	ICNS	RedLeft	1	0.512
66.5	1	ICNS	RedRight	1	0.496
70	1	CS	BlueRight	1	0.558
73.5	1	ICS	RedRight	1	0.459
77	1	ICNS	RedLeft	1	0.545
80.5	1	CS	BlueRight	1	0.431
84	1	CNS	BlueLeft	1	0.413
89.5	1	CNS	BlueRight	1	0.452
95	1	ICS	RedRight	1	0.476
98.5	1	ICNS	RedLeft	1	0.386
104	1	CS	BlueLeft	1	0.402
106.5	1	ICS	RedLeft	1	0.402
110	1	ICNS	RedLeft	1	0.328
112.5	1	ICNS	RedRight	1	0.352
116	1	CS	BlueRight	0	0.478
118.5	1	CNS	BlueRight	1	0.463
123	1	CNS	BlueLeft	1	0.402
128.5	1	ICS	RedRight	1	0.608
134	1	ICNS	RedLeft	1	0.488
136.5	1	CS	BlueRight	1	0.536
141	1	CNS	BlueRight	1	0.451
146.5	1	ICS	RedLeft	1	0.507
151	1	ICNS	RedRight	1	0.614
155.5	1	CS	BlueLeft	1	0.449
158	1	CNS	BlueLeft	1	0.561
160.5	1	CNS	BlueLeft	1	0.65
165	1	ICS	RedLeft	1	0.528
168.5	1	ICNS	RedLeft	1	0.474
172	1	CS	BlueLeft	1	0.768
174.5	1	CNS	BlueLeft	1	0.36
179	1	CNS	BlueRight	1	0.491
183.5	1	ICS	RedLeft	1	0.502
188	1	ICNS	RedLeft	1	0.392
190.5	1	CS	BlueLeft	1	0.657
195	1	CNS	BlueRight	1	0.491
200.5	1	ICS	RedRight	0	0.498
203	1	CS	BlueLeft	1	0.595
206.5	1	CNS	BlueRight	1	0.513
210	1	ICS	RedRight	1	0.422
214.5	1	ICNS	RedRight	1	0.473
218	1	CS	BlueRight	1	0.583
223.5	1	ICS	RedLeft	1	0.503
227	1	ICNS	RedRight	1	0.548
232.5	1	CS	BlueLeft	1	0.492
237	1	CNS	BlueLeft	1	0.415
240.5	1	CNS	BlueLeft	1	0.437
244	1	ICS	RedLeft	1	0.562
249.5	1	ICNS	RedRight	1	0.426
253	1	CS	BlueLeft	1	0.592
257.5	1	CNS	BlueRight	1	0.482
263	1	ICS	RedRight	1	0.393
265.5	1	ICNS	RedLeft	1	0.426
270	1	ICNS	RedRight	1	0.356
273.5	1	CS	BlueRight	1	0.378
279	1	CNS	BlueRight	1	0.489
283.5	1	ICS	RedRight	1	0.428
289	1	ICNS	RedLeft	1	0.492
294.5	1	CS	BlueLeft	0	0.436
297	1	ICS	RedRight	1	0.525
299.5	1	ICNS	RedRight	1	0.565
302	1	CS	BlueRight	1	0.51
304.5	1	CNS	BlueLeft	1	0.446
310	1	CNS	BlueRight	1	0.606
313.5	1	ICS	RedLeft	1	0.484
316	1	ICNS	RedRight	1	0.453
320.5	1	CS	BlueLeft	1	0.399
326	1	ICS	RedRight	1	0.439
